,Date,MinTemp,MaxTemp,Rainfall,WindGustSpeed,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow,year,month,day,LocationNum,WindGustDirNum,WindDir9amNum,WindDir3pmNum,Latitude,Longitude,CodeRegionNum
6591,2010-09-21,6.9,12.0,0.2,41.0,24.0,22.0,99.0,75.0,1028.7,1027.8,8.0,8.0,8.8,10.7,0,0,2010,9,21,18,9.42477796076938,9.42477796076938,9.42477796076938,-37.5623025,143.8605649,2
6592,2010-09-22,6.3,11.0,0.0,35.0,24.0,22.0,82.0,70.0,1028.3,1026.6,6.0,8.0,8.4,10.1,0,0,2010,9,22,18,9.42477796076938,9.42477796076938,9.42477796076938,-37.5623025,143.8605649,2
6593,2010-09-23,5.5,10.3,0.0,35.0,22.0,17.0,81.0,72.0,1027.5,1025.8,8.0,8.0,6.8,9.7,0,0,2010,9,23,18,9.42477796076938,4.319689898685965,3.9269908169872414,-37.5623025,143.8605649,2
6594,2010-09-24,5.3,13.0,0.0,35.0,15.0,22.0,84.0,67.0,1024.0,1019.5,8.0,6.0,6.4,12.0,0,0,2010,9,24,18,1.5707963267948966,3.141592653589793,1.5707963267948966,-37.5623025,143.8605649,2
6595,2010-09-25,5.3,15.9,0.0,37.0,20.0,17.0,94.0,58.0,1015.4,1014.6,7.0,6.0,8.5,14.6,0,0,2010,9,25,18,3.141592653589793,1.5707963267948966,2.356194490192345,-37.5623025,143.8605649,2
6596,2010-09-26,6.5,16.9,0.2,33.0,11.0,24.0,93.0,51.0,1020.6,1015.9,7.0,6.0,8.7,16.5,0,0,2010,9,26,18,1.5707963267948966,3.141592653589793,1.5707963267948966,-37.5623025,143.8605649,2
6597,2010-09-27,7.3,13.5,0.2,50.0,26.0,24.0,84.0,89.0,1011.1,1011.1,6.0,8.0,10.3,9.7,0,1,2010,9,27,18,3.141592653589793,1.9634954084936207,3.141592653589793,-37.5623025,143.8605649,2
6598,2010-09-28,3.2,10.3,2.8,57.0,20.0,31.0,85.0,60.0,1015.0,1014.9,7.0,8.0,6.2,9.6,1,1,2010,9,28,18,3.5342917352885173,2.356194490192345,3.141592653589793,-37.5623025,143.8605649,2
6599,2010-09-29,1.1,10.7,3.8,46.0,19.0,17.0,74.0,55.0,1023.7,1023.5,7.0,5.0,6.6,9.7,1,0,2010,9,29,18,9.42477796076938,4.319689898685965,4.319689898685965,-37.5623025,143.8605649,2
6600,2010-09-30,-0.3,10.8,0.4,28.0,9.0,13.0,90.0,59.0,1026.3,1024.4,5.0,8.0,7.1,10.0,0,0,2010,9,30,18,2.748893571891069,2.748893571891069,3.9269908169872414,-37.5623025,143.8605649,2
6601,2010-10-01,1.0,14.5,0.0,26.0,6.0,11.0,62.0,47.0,1027.1,1025.3,5.0,3.0,9.3,14.2,0,0,2010,10,1,18,5.890486225480862,2.356194490192345,2.356194490192345,-37.5623025,143.8605649,2
6602,2010-10-02,4.8,18.5,0.0,33.0,17.0,17.0,56.0,45.0,1027.6,1024.5,0.0,6.0,12.0,18.0,0,0,2010,10,2,18,1.5707963267948966,0.0,1.1780972450961724,-37.5623025,143.8605649,2
6603,2010-10-03,8.0,20.0,0.0,43.0,26.0,30.0,71.0,53.0,1027.5,1024.0,0.0,6.0,13.4,19.3,0,0,2010,10,3,18,1.1780972450961724,0.7853981633974483,1.1780972450961724,-37.5623025,143.8605649,2
6604,2010-10-04,12.1,20.1,0.0,65.0,39.0,43.0,86.0,67.0,1021.3,1017.8,6.0,1.0,13.2,19.3,0,0,2010,10,4,18,1.1780972450961724,1.5707963267948966,1.5707963267948966,-37.5623025,143.8605649,2
6605,2010-10-05,5.9,20.3,0.0,35.0,19.0,2.0,91.0,53.0,1022.8,1019.9,4.0,6.0,9.8,19.1,0,0,2010,10,5,18,5.497787143782138,5.105088062083414,1.5707963267948966,-37.5623025,143.8605649,2
6606,2010-10-06,6.0,19.1,0.0,67.0,13.0,30.0,81.0,98.0,1016.5,1012.2,4.0,8.0,16.3,16.0,0,1,2010,10,6,18,3.5342917352885173,1.5707963267948966,1.5707963267948966,-37.5623025,143.8605649,2
6607,2010-10-07,2.6,12.2,3.8,41.0,15.0,28.0,86.0,51.0,1022.8,1023.3,4.0,4.0,5.4,10.8,1,0,2010,10,7,18,3.141592653589793,3.5342917352885173,3.141592653589793,-37.5623025,143.8605649,2
6608,2010-10-08,5.1,14.4,0.0,35.0,19.0,17.0,98.0,66.0,1026.0,1025.6,8.0,8.0,8.5,12.8,0,0,2010,10,8,18,3.5342917352885173,3.9269908169872414,4.319689898685965,-37.5623025,143.8605649,2
6609,2010-10-09,2.0,13.8,0.2,30.0,9.0,15.0,98.0,66.0,1026.7,1026.1,1.0,8.0,8.2,12.6,0,0,2010,10,9,18,9.42477796076938,4.319689898685965,4.319689898685965,-37.5623025,143.8605649,2
6610,2010-10-10,7.3,20.9,0.0,48.0,19.0,31.0,79.0,48.0,1028.2,1026.8,0.0,6.0,11.8,20.3,0,0,2010,10,10,18,1.1780972450961724,5.890486225480862,1.5707963267948966,-37.5623025,143.8605649,2
6611,2010-10-11,9.8,19.8,0.0,61.0,44.0,39.0,67.0,58.0,1028.0,1025.3,0.0,6.0,13.0,18.6,0,0,2010,10,11,18,1.1780972450961724,1.1780972450961724,1.5707963267948966,-37.5623025,143.8605649,2
6612,2010-10-12,13.0,20.9,0.0,54.0,37.0,31.0,85.0,74.0,1023.1,1019.3,6.0,3.0,15.7,19.3,0,1,2010,10,12,18,3.141592653589793,1.1780972450961724,1.1780972450961724,-37.5623025,143.8605649,2
6613,2010-10-13,11.4,14.3,12.6,28.0,15.0,13.0,100.0,99.0,1017.3,1014.2,8.0,8.0,11.4,13.1,1,0,2010,10,13,18,5.890486225480862,9.42477796076938,4.319689898685965,-37.5623025,143.8605649,2
6614,2010-10-14,6.1,17.0,0.6,52.0,19.0,35.0,89.0,57.0,1011.3,1006.6,7.0,1.0,10.5,16.1,0,1,2010,10,14,18,1.5707963267948966,1.9634954084936207,1.5707963267948966,-37.5623025,143.8605649,2
6615,2010-10-15,8.6,8.8,15.0,59.0,28.0,35.0,99.0,98.0,993.9,992.8,8.0,8.0,8.7,5.6,1,1,2010,10,15,18,1.5707963267948966,9.42477796076938,4.319689898685965,-37.5623025,143.8605649,2
6616,2010-10-16,0.8,10.1,11.8,52.0,20.0,24.0,85.0,82.0,1006.7,1009.6,5.0,8.0,4.2,8.2,1,1,2010,10,16,18,3.5342917352885173,3.9269908169872414,3.9269908169872414,-37.5623025,143.8605649,2
6617,2010-10-17,4.1,13.0,2.2,44.0,20.0,20.0,98.0,79.0,1015.5,1016.2,8.0,8.0,7.3,10.7,1,0,2010,10,17,18,3.141592653589793,3.141592653589793,3.141592653589793,-37.5623025,143.8605649,2
6618,2010-10-18,4.5,13.7,0.0,46.0,26.0,20.0,88.0,64.0,1020.0,1020.6,5.0,8.0,8.0,12.0,0,0,2010,10,18,18,3.141592653589793,3.141592653589793,3.5342917352885173,-37.5623025,143.8605649,2
6619,2010-10-19,0.0,14.7,0.2,26.0,2.0,13.0,98.0,58.0,1027.8,1026.9,2.0,5.0,7.3,14.6,0,0,2010,10,19,18,3.5342917352885173,4.319689898685965,3.5342917352885173,-37.5623025,143.8605649,2
6620,2010-10-20,1.6,18.3,0.2,22.0,13.0,6.0,73.0,49.0,1028.7,1025.7,2.0,6.0,10.2,17.4,0,0,2010,10,20,18,5.105088062083414,5.497787143782138,4.319689898685965,-37.5623025,143.8605649,2
6621,2010-10-21,5.3,20.2,0.0,31.0,13.0,19.0,66.0,43.0,1023.4,1020.2,2.0,6.0,13.4,19.6,0,0,2010,10,21,18,1.5707963267948966,1.5707963267948966,1.9634954084936207,-37.5623025,143.8605649,2
6622,2010-10-22,9.4,24.7,0.0,50.0,24.0,31.0,68.0,47.0,1017.1,1014.3,2.0,6.0,17.1,23.2,0,1,2010,10,22,18,1.5707963267948966,1.5707963267948966,1.9634954084936207,-37.5623025,143.8605649,2
6623,2010-10-23,8.8,13.8,2.2,43.0,19.0,20.0,99.0,60.0,1018.1,1019.8,8.0,8.0,9.1,12.5,1,0,2010,10,23,18,9.42477796076938,3.9269908169872414,4.319689898685965,-37.5623025,143.8605649,2
6624,2010-10-24,2.6,15.2,0.2,35.0,22.0,13.0,77.0,57.0,1023.1,1021.5,3.0,6.0,8.4,14.5,0,0,2010,10,24,18,9.42477796076938,9.42477796076938,5.497787143782138,-37.5623025,143.8605649,2
6625,2010-10-25,3.8,18.3,0.2,33.0,9.0,20.0,63.0,44.0,1021.6,1018.7,0.0,6.0,11.4,17.6,0,0,2010,10,25,18,5.497787143782138,0.3926990816987241,2.356194490192345,-37.5623025,143.8605649,2
6626,2010-10-26,4.6,18.4,0.0,37.0,24.0,22.0,63.0,51.0,1015.8,1015.2,4.0,6.0,12.3,17.3,0,1,2010,10,26,18,3.141592653589793,1.5707963267948966,3.141592653589793,-37.5623025,143.8605649,2
6627,2010-10-27,7.8,15.9,1.4,35.0,20.0,17.0,70.0,53.0,1020.3,1019.6,6.0,6.0,10.6,14.4,1,0,2010,10,27,18,9.42477796076938,5.105088062083414,9.42477796076938,-37.5623025,143.8605649,2
6628,2010-10-28,4.6,20.1,0.0,35.0,20.0,17.0,65.0,48.0,1019.2,1016.1,0.0,6.0,11.1,18.6,0,0,2010,10,28,18,1.1780972450961724,5.890486225480862,1.5707963267948966,-37.5623025,143.8605649,2
6629,2010-10-29,10.9,23.2,0.0,61.0,37.0,39.0,73.0,51.0,1012.5,1008.8,4.0,6.0,15.7,21.9,0,0,2010,10,29,18,1.5707963267948966,1.1780972450961724,1.5707963267948966,-37.5623025,143.8605649,2
6630,2010-10-30,13.6,17.1,0.4,35.0,15.0,19.0,91.0,99.0,1006.9,1007.0,8.0,8.0,17.0,11.8,0,1,2010,10,30,18,1.5707963267948966,1.1780972450961724,3.9269908169872414,-37.5623025,143.8605649,2
6631,2010-10-31,7.8,11.6,41.8,48.0,22.0,22.0,99.0,98.0,1009.4,1013.3,8.0,8.0,8.1,8.9,1,1,2010,10,31,18,3.5342917352885173,3.5342917352885173,3.9269908169872414,-37.5623025,143.8605649,2
6632,2010-11-01,2.2,11.8,1.2,35.0,13.0,15.0,88.0,59.0,1019.0,1017.2,6.0,8.0,6.6,10.5,1,0,2010,11,1,18,3.141592653589793,3.9269908169872414,3.5342917352885173,-37.5623025,143.8605649,2
6633,2010-11-02,6.5,15.1,0.6,41.0,15.0,20.0,99.0,71.0,1018.3,1017.1,8.0,8.0,9.3,14.9,0,1,2010,11,2,18,3.5342917352885173,3.5342917352885173,3.141592653589793,-37.5623025,143.8605649,2
6634,2010-11-03,5.9,12.5,2.2,43.0,17.0,20.0,92.0,88.0,1021.3,1020.9,7.0,8.0,7.8,9.7,1,0,2010,11,3,18,4.319689898685965,3.9269908169872414,3.9269908169872414,-37.5623025,143.8605649,2
6635,2010-11-04,3.0,13.3,0.6,46.0,26.0,31.0,71.0,61.0,1024.0,1022.4,5.0,8.0,8.4,12.1,0,0,2010,11,4,18,5.497787143782138,5.105088062083414,9.42477796076938,-37.5623025,143.8605649,2
6636,2010-11-05,5.4,17.1,0.0,44.0,17.0,20.0,72.0,58.0,1023.8,1020.7,3.0,8.0,11.4,15.3,0,0,2010,11,5,18,5.497787143782138,5.890486225480862,5.497787143782138,-37.5623025,143.8605649,2
6637,2010-11-06,7.7,19.7,0.0,41.0,31.0,22.0,61.0,44.0,1021.6,1018.0,2.0,1.0,12.9,19.0,0,0,2010,11,6,18,1.5707963267948966,1.1780972450961724,1.5707963267948966,-37.5623025,143.8605649,2
6638,2010-11-07,10.9,21.7,0.0,61.0,31.0,39.0,80.0,61.0,1013.8,1009.1,7.0,2.0,13.2,20.2,0,0,2010,11,7,18,1.5707963267948966,1.5707963267948966,1.5707963267948966,-37.5623025,143.8605649,2
6639,2010-11-08,5.4,19.5,0.0,33.0,17.0,11.0,73.0,54.0,1013.0,1014.7,4.0,7.0,12.4,18.3,0,0,2010,11,8,18,3.141592653589793,3.141592653589793,2.748893571891069,-37.5623025,143.8605649,2
6640,2010-11-09,5.9,24.6,0.0,44.0,13.0,31.0,72.0,42.0,1023.4,1020.1,0.0,1.0,15.6,23.3,0,0,2010,11,9,18,1.5707963267948966,1.9634954084936207,1.9634954084936207,-37.5623025,143.8605649,2
6641,2010-11-10,13.5,22.9,0.0,41.0,15.0,20.0,52.0,61.0,1016.5,1017.3,6.0,5.0,19.5,17.0,0,0,2010,11,10,18,3.141592653589793,1.1780972450961724,3.141592653589793,-37.5623025,143.8605649,2
6642,2010-11-11,6.9,27.2,0.0,39.0,20.0,20.0,67.0,50.0,1012.8,1008.6,3.0,6.0,16.7,25.5,0,0,2010,11,11,18,1.5707963267948966,1.5707963267948966,1.5707963267948966,-37.5623025,143.8605649,2
6643,2010-11-12,15.0,25.5,0.0,52.0,26.0,30.0,60.0,60.0,1006.9,1005.4,8.0,4.0,20.3,23.2,0,1,2010,11,12,18,1.5707963267948966,1.1780972450961724,1.5707963267948966,-37.5623025,143.8605649,2
6644,2010-11-13,11.8,12.5,14.2,59.0,22.0,30.0,99.0,99.0,1014.0,1014.0,8.0,8.0,12.2,11.2,1,1,2010,11,13,18,5.497787143782138,5.497787143782138,5.105088062083414,-37.5623025,143.8605649,2
6645,2010-11-14,9.6,15.2,17.6,39.0,6.0,20.0,100.0,87.0,1014.1,1014.5,7.0,8.0,11.0,15.1,1,0,2010,11,14,18,3.5342917352885173,3.5342917352885173,3.5342917352885173,-37.5623025,143.8605649,2
6646,2010-11-15,6.2,14.1,0.2,35.0,15.0,15.0,84.0,63.0,1015.9,1014.9,6.0,8.0,9.4,12.5,0,0,2010,11,15,18,4.319689898685965,4.319689898685965,3.9269908169872414,-37.5623025,143.8605649,2
6647,2010-11-16,5.0,14.4,0.0,26.0,13.0,13.0,80.0,51.0,1016.6,1015.4,5.0,7.0,9.6,13.6,0,0,2010,11,16,18,9.42477796076938,9.42477796076938,3.9269908169872414,-37.5623025,143.8605649,2
6648,2010-11-17,2.0,19.2,0.0,31.0,11.0,19.0,78.0,50.0,1017.5,1014.9,1.0,6.0,10.5,17.6,0,0,2010,11,17,18,3.141592653589793,2.748893571891069,3.141592653589793,-37.5623025,143.8605649,2
6649,2010-11-18,7.9,15.5,0.2,43.0,17.0,22.0,89.0,70.0,1015.5,1017.3,8.0,8.0,12.0,13.9,0,0,2010,11,18,18,3.9269908169872414,3.141592653589793,3.9269908169872414,-37.5623025,143.8605649,2
6650,2010-11-19,3.7,17.0,0.2,44.0,31.0,26.0,64.0,53.0,1024.2,1023.1,2.0,6.0,9.9,16.1,0,0,2010,11,19,18,5.105088062083414,5.497787143782138,5.497787143782138,-37.5623025,143.8605649,2
6651,2010-11-20,5.0,23.8,0.0,50.0,6.0,9.0,67.0,40.0,1025.1,1022.4,0.0,6.0,14.2,22.7,0,0,2010,11,20,18,1.5707963267948966,1.5707963267948966,2.356194490192345,-37.5623025,143.8605649,2
6652,2010-11-21,9.4,23.6,0.0,37.0,24.0,13.0,60.0,57.0,1022.0,1020.1,1.0,6.0,16.0,23.1,0,0,2010,11,21,18,5.497787143782138,5.890486225480862,5.497787143782138,-37.5623025,143.8605649,2
6653,2010-11-22,9.9,27.9,0.0,44.0,20.0,13.0,57.0,40.0,1020.4,1018.3,0.0,6.0,21.6,27.6,0,0,2010,11,22,18,1.5707963267948966,1.1780972450961724,1.5707963267948966,-37.5623025,143.8605649,2
6654,2010-11-23,13.5,27.3,0.0,54.0,28.0,31.0,55.0,38.0,1019.9,1017.6,0.0,1.0,21.2,26.9,0,0,2010,11,23,18,1.5707963267948966,1.5707963267948966,1.5707963267948966,-37.5623025,143.8605649,2
6655,2010-11-24,16.0,25.5,0.0,56.0,24.0,37.0,77.0,53.0,1018.3,1016.4,7.0,1.0,19.5,24.1,0,1,2010,11,24,18,1.5707963267948966,1.1780972450961724,1.5707963267948966,-37.5623025,143.8605649,2
6656,2010-11-25,14.7,20.5,26.4,33.0,13.0,20.0,100.0,83.0,1016.9,1016.5,8.0,8.0,15.0,19.6,1,1,2010,11,25,18,1.9634954084936207,3.5342917352885173,3.141592653589793,-37.5623025,143.8605649,2
6657,2010-11-26,13.5,25.0,2.2,41.0,11.0,6.0,93.0,56.0,1016.8,1013.2,8.0,4.0,17.9,24.6,1,1,2010,11,26,18,3.141592653589793,1.9634954084936207,2.356194490192345,-37.5623025,143.8605649,2
6658,2010-11-27,14.7,16.9,7.8,48.0,15.0,15.0,99.0,98.0,1010.3,1009.2,8.0,8.0,16.3,12.8,1,1,2010,11,27,18,3.5342917352885173,1.5707963267948966,3.9269908169872414,-37.5623025,143.8605649,2
6659,2010-11-28,9.3,14.0,27.2,56.0,35.0,31.0,91.0,64.0,1012.9,1014.5,7.0,7.0,10.2,13.6,1,0,2010,11,28,18,9.42477796076938,9.42477796076938,9.42477796076938,-37.5623025,143.8605649,2
6660,2010-11-29,8.3,16.8,0.0,57.0,33.0,39.0,84.0,72.0,1017.4,1015.8,8.0,8.0,10.6,15.2,0,0,2010,11,29,18,5.497787143782138,5.105088062083414,5.497787143782138,-37.5623025,143.8605649,2
6661,2010-11-30,10.5,19.8,0.0,57.0,31.0,31.0,90.0,69.0,1016.9,1015.3,7.0,6.0,12.3,18.4,0,1,2010,11,30,18,5.497787143782138,5.890486225480862,5.497787143782138,-37.5623025,143.8605649,2
6662,2010-12-01,12.2,21.8,2.0,39.0,19.0,20.0,99.0,66.0,1015.4,1013.0,8.0,8.0,14.3,21.5,1,1,2010,12,1,18,0.3926990816987241,5.890486225480862,0.7853981633974483,-37.5623025,143.8605649,2
6663,2010-12-02,13.8,23.9,1.6,43.0,15.0,28.0,84.0,64.0,1017.8688272636152,1016.2807949231797,7.0,3.0,17.4,19.1,1,0,2010,12,2,18,1.1780972450961724,0.7853981633974483,0.3926990816987241,-37.5623025,143.8605649,2
6664,2010-12-03,12.8,25.5,0.0,69.0,19.0,30.0,94.0,51.0,1012.7,1009.2,7.0,6.0,17.0,23.9,0,1,2010,12,3,18,2.356194490192345,1.5707963267948966,1.5707963267948966,-37.5623025,143.8605649,2
6665,2010-12-04,14.3,28.0,5.0,43.0,30.0,7.0,83.0,51.0,1010.9,1009.8,5.0,6.0,19.7,26.4,1,0,2010,12,4,18,1.1780972450961724,1.1780972450961724,1.1780972450961724,-37.5623025,143.8605649,2
6666,2010-12-05,15.3,28.6,0.2,35.0,7.0,20.0,54.0,69.0,1012.0,1011.0,2.0,1.0,25.3,21.9,0,0,2010,12,5,18,5.890486225480862,5.497787143782138,1.1780972450961724,-37.5623025,143.8605649,2
6667,2010-12-06,13.0,25.4,0.0,43.0,28.0,17.0,72.0,65.0,1011.2,1009.2,6.0,6.0,21.7,24.3,0,1,2010,12,6,18,1.1780972450961724,1.1780972450961724,0.7853981633974483,-37.5623025,143.8605649,2
6668,2010-12-07,16.9,24.4,3.0,63.0,37.0,37.0,82.0,76.0,1006.1,1016.2807949231797,6.0,6.0,19.4,22.8,1,1,2010,12,7,18,1.5707963267948966,1.1780972450961724,1.5707963267948966,-37.5623025,143.8605649,2
6669,2010-12-08,16.3,20.7,9.8,61.0,30.0,30.0,100.0,98.0,1017.8688272636152,1016.2807949231797,8.0,8.0,19.0,19.4,1,1,2010,12,8,18,1.9634954084936207,1.5707963267948966,1.5707963267948966,-37.5623025,143.8605649,2
6670,2010-12-09,8.8,21.8,1.8,31.0,4.0,19.0,81.0,60.0,1010.1,1007.4,7.0,8.0,14.9,19.6,1,0,2010,12,9,18,1.9634954084936207,3.9269908169872414,2.748893571891069,-37.5623025,143.8605649,2
6671,2010-12-10,8.2,16.4,0.6,50.0,28.0,30.0,63.0,49.0,1010.7,1008.5,4.0,8.0,10.2,14.9,0,0,2010,12,10,18,2.748893571891069,3.141592653589793,2.748893571891069,-37.5623025,143.8605649,2
6672,2010-12-11,8.2,20.1,0.2,65.0,30.0,33.0,97.0,83.0,1005.1,1000.9,8.0,6.0,10.9,16.2,0,1,2010,12,11,18,2.356194490192345,1.5707963267948966,2.356194490192345,-37.5623025,143.8605649,2
6673,2010-12-12,6.0,15.8,6.0,52.0,30.0,22.0,78.0,69.0,1004.5,1006.4,5.0,6.0,11.3,14.6,1,1,2010,12,12,18,3.141592653589793,3.141592653589793,3.5342917352885173,-37.5623025,143.8605649,2
6674,2010-12-13,4.1,19.4,3.0,30.0,20.0,6.0,66.0,54.0,1014.8,1014.1,5.0,6.0,12.1,16.6,1,0,2010,12,13,18,2.748893571891069,3.141592653589793,5.105088062083414,-37.5623025,143.8605649,2
6675,2010-12-14,10.8,24.9,0.0,28.0,15.0,15.0,65.0,47.0,1014.6,1010.6,1.0,1.0,17.5,23.2,0,0,2010,12,14,18,5.890486225480862,0.0,1.5707963267948966,-37.5623025,143.8605649,2
6676,2010-12-15,14.7,23.4,0.0,63.0,44.0,22.0,55.0,85.0,1003.2,1005.8,6.0,8.0,18.7,13.3,0,0,2010,12,15,18,1.5707963267948966,1.5707963267948966,4.319689898685965,-37.5623025,143.8605649,2
6677,2010-12-16,5.9,18.4,0.0,39.0,15.0,19.0,73.0,51.0,1008.4,1006.6,5.0,7.0,10.4,16.3,0,0,2010,12,16,18,3.141592653589793,4.319689898685965,3.5342917352885173,-37.5623025,143.8605649,2
6678,2010-12-17,5.6,19.9,0.0,57.0,28.0,35.0,65.0,74.0,1002.6,1000.5,2.0,8.0,13.9,16.3,0,1,2010,12,17,18,2.748893571891069,2.356194490192345,2.356194490192345,-37.5623025,143.8605649,2
6679,2010-12-18,7.0,16.8,9.2,48.0,19.0,15.0,98.0,75.0,1001.4,1002.4,7.0,8.0,9.4,13.2,1,0,2010,12,18,18,1.5707963267948966,3.141592653589793,3.9269908169872414,-37.5623025,143.8605649,2
6680,2010-12-19,7.9,12.5,0.8,69.0,31.0,20.0,73.0,93.0,995.2,994.6,7.0,8.0,12.5,8.2,0,1,2010,12,19,18,3.141592653589793,1.5707963267948966,3.9269908169872414,-37.5623025,143.8605649,2
6681,2010-12-20,5.0,15.8,9.2,48.0,26.0,30.0,77.0,54.0,1004.9,1005.9,6.0,6.0,9.9,14.8,1,1,2010,12,20,18,3.141592653589793,3.9269908169872414,3.5342917352885173,-37.5623025,143.8605649,2
6682,2010-12-21,7.9,15.0,5.2,43.0,19.0,20.0,98.0,54.0,1010.2,1012.8,6.0,8.0,11.0,14.4,1,0,2010,12,21,18,4.319689898685965,3.5342917352885173,3.9269908169872414,-37.5623025,143.8605649,2
6683,2010-12-22,1.8,21.6,0.8,33.0,9.0,13.0,77.0,37.0,1018.3,1016.1,1.0,6.0,10.8,19.7,0,0,2010,12,22,18,4.319689898685965,1.9634954084936207,3.5342917352885173,-37.5623025,143.8605649,2
6684,2010-12-23,7.2,19.3,0.0,43.0,24.0,28.0,70.0,47.0,1021.2,1022.9,3.0,6.0,12.2,18.4,0,0,2010,12,23,18,9.42477796076938,9.42477796076938,9.42477796076938,-37.5623025,143.8605649,2
6685,2010-12-24,7.9,26.8,0.0,56.0,28.0,13.0,66.0,34.0,1022.6,1018.8,1.0,6.0,12.8,25.0,0,0,2010,12,24,18,5.497787143782138,5.890486225480862,1.9634954084936207,-37.5623025,143.8605649,2
6686,2010-12-25,10.7,25.8,0.0,39.0,7.0,11.0,76.0,61.0,1012.3,1009.6,7.0,8.0,18.1,20.9,0,0,2010,12,25,18,1.9634954084936207,1.1780972450961724,1.1780972450961724,-37.5623025,143.8605649,2
6687,2010-12-26,9.7,18.0,0.0,43.0,28.0,22.0,73.0,57.0,1008.7,1006.7,5.0,7.0,12.6,16.2,0,0,2010,12,26,18,4.319689898685965,9.42477796076938,9.42477796076938,-37.5623025,143.8605649,2
6688,2010-12-27,5.9,14.9,0.0,44.987641950567806,26.0,26.0,88.0,54.0,1011.9,1013.0,8.0,8.0,8.2,12.7,0,0,2010,12,27,18,3.784155379455541,3.9269908169872414,9.42477796076938,-37.5623025,143.8605649,2
6689,2010-12-28,1.7,22.3,0.0,31.0,22.0,9.0,67.0,42.0,1017.2,1014.3,2.0,6.0,10.8,20.3,0,0,2010,12,28,18,5.497787143782138,5.890486225480862,3.9269908169872414,-37.5623025,143.8605649,2
6690,2010-12-29,9.2,26.7,0.0,46.0,20.0,15.0,46.0,37.0,1013.8,1013.2,0.0,6.0,18.7,25.2,0,0,2010,12,29,18,3.141592653589793,1.5707963267948966,3.9269908169872414,-37.5623025,143.8605649,2
6691,2010-12-30,10.3,26.6,0.0,35.0,17.0,15.0,70.0,24.0,1016.3,1015.7,0.0,6.0,16.2,25.2,0,0,2010,12,30,18,5.497787143782138,5.890486225480862,3.141592653589793,-37.5623025,143.8605649,2
6692,2010-12-31,13.0,37.6,0.0,81.0,39.0,52.0,44.0,15.0,1011.0,1006.6,3.0,6.0,24.2,37.0,0,0,2010,12,31,18,2.356194490192345,1.5707963267948966,2.356194490192345,-37.5623025,143.8605649,2
6693,2011-01-01,11.9,23.5,0.0,39.0,19.0,19.0,83.0,48.0,1011.2,1010.9,5.0,6.0,13.5,22.0,0,0,2011,1,1,18,5.105088062083414,9.42477796076938,4.319689898685965,-37.5623025,143.8605649,2
6694,2011-01-02,8.2,20.1,0.0,41.0,24.0,28.0,67.0,46.0,1015.4,1014.7,6.0,6.0,11.9,18.6,0,0,2011,1,2,18,5.105088062083414,9.42477796076938,4.319689898685965,-37.5623025,143.8605649,2
6695,2011-01-03,6.7,18.7,0.0,50.0,33.0,26.0,62.0,46.0,1016.1,1014.7,3.0,6.0,12.0,18.0,0,0,2011,1,3,18,5.105088062083414,5.497787143782138,5.105088062083414,-37.5623025,143.8605649,2
6696,2011-01-04,8.3,23.4,0.0,48.0,30.0,13.0,68.0,39.0,1011.8,1009.4,1.0,6.0,13.2,21.7,0,0,2011,1,4,18,5.497787143782138,5.497787143782138,4.319689898685965,-37.5623025,143.8605649,2
6697,2011-01-05,10.3,21.2,0.0,44.0,22.0,26.0,78.0,46.0,1009.0,1008.8,4.0,6.0,12.5,20.3,0,0,2011,1,5,18,5.105088062083414,9.42477796076938,9.42477796076938,-37.5623025,143.8605649,2
6698,2011-01-06,10.7,28.9,0.0,46.0,17.0,17.0,69.0,29.0,1009.4,1007.4,0.0,6.0,17.0,26.4,0,0,2011,1,6,18,5.497787143782138,5.890486225480862,1.5707963267948966,-37.5623025,143.8605649,2
6699,2011-01-07,16.9,31.2,0.0,59.0,30.0,35.0,59.0,32.0,1009.1,1008.1,8.0,6.0,21.6,29.8,0,0,2011,1,7,18,1.1780972450961724,1.1780972450961724,1.5707963267948966,-37.5623025,143.8605649,2
6700,2011-01-08,18.7,30.9,0.0,54.0,31.0,13.0,59.0,32.0,1009.0,1007.9,3.0,2.0,23.2,29.5,0,0,2011,1,8,18,5.890486225480862,1.1780972450961724,1.9634954084936207,-37.5623025,143.8605649,2
6701,2011-01-09,14.1,20.0,0.0,61.0,35.0,31.0,81.0,63.0,1016.6,1017.0,6.0,1.0,15.1,19.2,0,1,2011,1,9,18,5.497787143782138,5.497787143782138,5.497787143782138,-37.5623025,143.8605649,2
6702,2011-01-10,14.6,21.0,2.8,52.0,19.0,22.0,99.0,99.0,1015.4,1011.7,8.0,6.0,16.2,19.3,1,1,2011,1,10,18,5.890486225480862,5.890486225480862,5.890486225480862,-37.5623025,143.8605649,2
6703,2011-01-11,16.2,20.4,35.6,31.0,19.0,11.0,93.0,99.0,1011.1,1008.6,8.0,8.0,18.9,19.5,1,1,2011,1,11,18,0.7853981633974483,1.1780972450961724,0.0,-37.5623025,143.8605649,2
