,Date,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow,year,month,day,LocationNum,WindDir9amNum,WindDir3pmNum,Latitude,Longitude,CodeRegionNum
1849,2014-03-30,12.6,18.8,8.0,2.8,7.6,0.0,0.0,89.0,76.0,1008.6,1010.2,8.0,5.0,14.8,18.0,1,1,2014,3,30,36,3.1624176048919987,3.7765842736853723,-35.0247822,117.883608,5
1850,2014-03-31,14.0,21.1,3.0,4.2,3.8,0.0,0.0,80.0,70.0,1013.0,1010.1,6.0,6.0,17.0,19.2,1,1,2014,3,31,36,3.1624176048919987,3.7765842736853723,-35.0247822,117.883608,5
1851,2014-04-01,15.1,17.5,1.6,4.4,5.7,0.0,19.014801915542012,60.0,64.0,1018.3,1019.2,7.0,7.0,15.9,16.2,1,0,2014,4,1,36,3.1624176048919987,3.7765842736853723,-35.0247822,117.883608,5
1852,2014-04-02,13.4,19.2,0.0,3.8,3.9,4.0,19.0,71.0,74.0,1024.0,1023.0,7.0,7.0,15.8,16.5,0,0,2014,4,2,36,3.141592653589793,9.42477796076938,-35.0247822,117.883608,5
1853,2014-04-03,10.8,21.1,0.0,3.4,10.3,2.0,19.0,82.0,67.0,1025.7,1021.9,1.0,1.0,15.7,19.7,0,0,2014,4,3,36,1.5707963267948966,5.890486225480862,-35.0247822,117.883608,5
1854,2014-04-04,13.1,22.0,0.0,4.0,9.3,4.0,15.0,79.0,71.0,1020.6,1015.6,1.0,5.0,19.0,21.1,0,0,2014,4,4,36,0.3926990816987241,0.0,-35.0247822,117.883608,5
1855,2014-04-05,17.5,24.1,0.0,4.4,4.5,0.0,24.0,67.0,70.0,1014.0,1009.2,8.0,6.0,19.0,22.0,0,0,2014,4,5,36,3.1624176048919987,5.890486225480862,-35.0247822,117.883608,5
1856,2014-04-06,15.6,21.0,0.0,4.4,8.1,6.0,26.0,81.0,77.0,1010.8,1009.8,6.0,4.0,19.4,20.1,0,0,2014,4,6,36,3.141592653589793,3.5342917352885173,-35.0247822,117.883608,5
1857,2014-04-07,17.4,20.2,0.0,4.6,2.3,17.0,13.0,71.0,68.0,1017.1,1017.3,8.0,7.0,18.2,19.3,0,0,2014,4,7,36,9.42477796076938,9.42477796076938,-35.0247822,117.883608,5
1858,2014-04-08,11.8,22.0,0.0,2.0,7.5,2.0,19.0,85.0,65.0,1019.1,1015.5,8.0,5.0,15.8,21.0,0,0,2014,4,8,36,1.5707963267948966,0.0,-35.0247822,117.883608,5
1859,2014-04-09,15.5,25.0,0.0,3.6,4.1,4.0,19.0,74.0,60.0,1014.1,1011.7,8.0,4.0,20.6,24.5,0,0,2014,4,9,36,5.497787143782138,5.890486225480862,-35.0247822,117.883608,5
1860,2014-04-10,16.2,24.8,0.0,3.2,9.9,2.0,24.0,69.0,67.38159031979256,1017.3,1015.1,1.0,1.0,21.0,22.0,0,0,2014,4,10,36,1.1780972450961724,0.0,-35.0247822,117.883608,5
1861,2014-04-11,15.2,25.3,0.0,5.2,10.5,4.0,20.0,53.0,61.0,1018.7,1015.0,1.0,0.0,22.2,23.8,0,0,2014,4,11,36,0.0,5.890486225480862,-35.0247822,117.883608,5
1862,2014-04-12,15.2,26.0,0.0,8.0,9.5,9.0,20.0,63.0,82.0,1016.8,1015.2,1.0,3.0,22.0,22.0,0,0,2014,4,12,36,2.748893571891069,5.105088062083414,-35.0247822,117.883608,5
1863,2014-04-13,19.3,21.8,0.0,3.8,0.0,20.0,22.0,78.0,82.0,1023.3,1022.3,8.0,8.0,19.6,19.7,0,0,2014,4,13,36,0.0,0.0,-35.0247822,117.883608,5
1864,2014-04-14,18.6,23.5,0.0,0.4,9.4,6.0,15.0,74.0,76.0,1020.6,1016.2,5.0,1.0,21.4,22.0,0,0,2014,4,14,36,0.0,5.890486225480862,-35.0247822,117.883608,5
1865,2014-04-15,15.3,23.4,0.0,4.2,5.1,9.0,19.0,80.0,63.0,1018.5,1017.8,6.0,4.0,20.0,22.5,0,0,2014,4,15,36,2.356194490192345,3.141592653589793,-35.0247822,117.883608,5
1866,2014-04-16,15.8,21.0,0.8,4.6,2.4,6.0,6.0,68.0,57.0,1022.9,1020.0,8.0,6.0,17.3,21.0,0,0,2014,4,16,36,2.356194490192345,3.141592653589793,-35.0247822,117.883608,5
1867,2014-04-19,13.6,20.5,0.8,3.4,4.5,9.0,9.0,67.0,64.0,1019.7,1016.9,8.0,4.0,18.3,19.3,0,0,2014,4,19,36,5.105088062083414,4.319689898685965,-35.0247822,117.883608,5
1868,2014-04-20,13.0,18.6,0.0,2.6,2.8,4.0,9.0,82.0,65.0,1016.0,1013.9,8.0,7.0,15.6,18.2,0,1,2014,4,20,36,9.42477796076938,9.42477796076938,-35.0247822,117.883608,5
1869,2014-04-21,11.7,18.0,1.2,1.6,7.9,6.0,19.0,81.0,57.0,1019.5,1019.4,6.0,5.0,14.7,17.7,1,1,2014,4,21,36,1.9634954084936207,3.9269908169872414,-35.0247822,117.883608,5
1870,2014-04-22,9.0,21.5,1.6,2.8,10.6,11.0,20.0,67.0,53.0,1021.3,1018.1,1.0,3.0,15.0,19.5,1,0,2014,4,22,36,1.9634954084936207,3.5342917352885173,-35.0247822,117.883608,5
1871,2014-04-23,11.2,20.0,0.0,4.6,6.6,6.0,6.0,80.0,62.0,1018.3,1016.7,7.0,1.0,14.9,19.7,0,0,2014,4,23,36,3.141592653589793,4.319689898685965,-35.0247822,117.883608,5
1872,2014-04-26,11.9,22.5,2.6,1.6,7.5,9.0,22.0,72.0,70.0,1016.1,1009.5,1.0,7.0,16.8,20.1,1,1,2014,4,26,36,1.1780972450961724,0.0,-35.0247822,117.883608,5
1873,2014-04-27,16.3,22.8,2.2,3.0,6.3,7.0,26.0,84.0,72.0,1001.4,1001.1,6.0,4.0,17.7,20.0,1,1,2014,4,27,36,2.748893571891069,3.141592653589793,-35.0247822,117.883608,5
1874,2014-04-28,9.4,15.8,18.0,4.4,6.0,17.0,43.0,83.0,58.0,1014.1,1017.5,7.0,5.0,10.8,15.2,1,1,2014,4,28,36,2.748893571891069,3.9269908169872414,-35.0247822,117.883608,5
1875,2014-04-29,10.6,18.1,4.2,2.8,8.3,4.0,17.0,81.0,59.0,1023.9,1023.7,6.0,6.0,14.2,17.1,1,0,2014,4,29,36,2.748893571891069,3.5342917352885173,-35.0247822,117.883608,5
1876,2014-04-30,14.1,20.0,0.0,4.0,8.0,7.0,24.0,60.0,58.0,1023.9,1021.8,6.0,5.0,16.9,19.0,0,1,2014,4,30,36,3.141592653589793,9.42477796076938,-35.0247822,117.883608,5
1877,2014-05-01,13.0,15.5,3.2,4.0,3.2,17.0,17.0,64.0,60.0,1028.4,1028.4,6.0,6.0,14.8,14.8,1,0,2014,5,1,36,4.319689898685965,3.9269908169872414,-35.0247822,117.883608,5
1878,2014-05-02,13.3,17.5,0.0,3.8,2.7,17.0,30.0,62.0,66.0,1030.0,1027.1,6.0,6.0,15.5,16.6,0,0,2014,5,2,36,3.5342917352885173,3.5342917352885173,-35.0247822,117.883608,5
1879,2014-05-03,15.3,18.4,1.0,1.2,0.8,6.0,6.0,84.0,79.0,1025.3,1022.0,7.0,8.0,17.2,17.7,0,0,2014,5,3,36,3.9269908169872414,4.319689898685965,-35.0247822,117.883608,5
1880,2014-05-04,13.7,17.9,0.0,1.4,0.7,7.0,6.0,85.0,91.0,1020.8,1018.0,8.0,8.0,15.9,17.4,0,0,2014,5,4,36,1.9634954084936207,5.890486225480862,-35.0247822,117.883608,5
1881,2014-05-05,15.4,17.8,0.8,0.8,0.0,4.0,6.0,90.0,90.0,1017.3,1014.9,8.0,8.0,15.9,17.4,0,1,2014,5,5,36,1.1780972450961724,0.3926990816987241,-35.0247822,117.883608,5
1882,2014-05-06,11.9,20.5,1.6,0.4,5.3,0.0,13.0,99.0,78.0,1015.2,1011.8,1.0,6.0,13.5,19.4,1,0,2014,5,6,36,3.1624176048919987,0.0,-35.0247822,117.883608,5
1883,2014-05-07,13.5,23.1,0.0,3.0,1.2,6.0,9.0,89.0,63.0,1006.3,1003.2,8.0,7.0,20.0,22.5,0,1,2014,5,7,36,1.5707963267948966,2.356194490192345,-35.0247822,117.883608,5
1884,2014-05-08,13.1,18.1,4.8,2.8,8.3,11.0,15.0,70.0,56.0,999.6,1000.8,6.0,6.0,13.8,16.4,1,1,2014,5,8,36,2.356194490192345,2.356194490192345,-35.0247822,117.883608,5
1885,2014-05-09,12.5,19.5,4.0,4.4,6.3,9.0,13.0,88.0,70.0,1009.7,1010.4,8.0,6.0,15.9,18.0,1,0,2014,5,9,36,2.356194490192345,3.141592653589793,-35.0247822,117.883608,5
1886,2014-05-10,13.5,21.8,0.4,3.0,8.7,9.0,11.0,87.0,69.0,1016.8,1016.2,6.0,1.0,17.2,20.8,0,0,2014,5,10,36,1.9634954084936207,3.141592653589793,-35.0247822,117.883608,5
1887,2014-05-11,14.3,23.5,0.0,2.6,9.4,9.0,9.0,84.0,51.0,1018.8,1015.2,5.0,2.0,17.4,23.2,0,0,2014,5,11,36,1.9634954084936207,2.356194490192345,-35.0247822,117.883608,5
1888,2014-05-12,15.6,20.3,0.0,3.2,4.8,19.0,19.0,62.0,55.0,1011.4,1016.0,6.0,2.0,19.9,17.7,0,1,2014,5,12,36,2.356194490192345,3.141592653589793,-35.0247822,117.883608,5
1889,2014-05-13,7.9,21.2,4.0,2.8,8.6,6.0,7.0,69.0,53.0,1020.1,1016.9,3.0,6.0,14.0,19.7,1,0,2014,5,13,36,5.497787143782138,9.42477796076938,-35.0247822,117.883608,5
1890,2014-05-14,13.3,22.0,0.0,3.0,7.5,9.0,7.0,79.0,80.0,1015.3,1012.3,5.0,7.0,16.1,16.0,0,1,2014,5,14,36,1.9634954084936207,9.42477796076938,-35.0247822,117.883608,5
1891,2014-05-15,14.3,22.0,1.7,3.8,3.3,9.0,6.0,67.0,67.0,1014.7,1011.8,3.0,8.0,16.0,19.6,1,1,2014,5,15,36,1.5707963267948966,2.748893571891069,-35.0247822,117.883608,5
1892,2014-05-16,13.5,21.0,3.6,1.2,8.9,11.0,22.0,75.0,75.0,1014.2,1014.8,2.0,6.0,17.5,17.5,1,0,2014,5,16,36,2.356194490192345,9.42477796076938,-35.0247822,117.883608,5
1893,2014-05-17,11.5,21.1,0.0,2.6,7.9,4.0,11.0,87.0,67.0,1018.1,1015.9,6.0,6.0,14.4,18.9,0,0,2014,5,17,36,3.141592653589793,9.42477796076938,-35.0247822,117.883608,5
1894,2014-05-18,14.2,18.4,0.6,2.8,0.0,7.0,2.0,84.0,90.0,1014.8,1014.8,8.0,8.0,17.3,16.2,0,1,2014,5,18,36,9.42477796076938,9.42477796076938,-35.0247822,117.883608,5
1895,2014-05-19,12.7,20.0,12.2,2.0,6.9,0.0,6.0,97.0,77.0,1017.3,1015.4,2.0,4.0,14.0,19.3,1,1,2014,5,19,36,3.1624176048919987,5.497787143782138,-35.0247822,117.883608,5
1896,2014-05-20,13.6,17.5,4.2,2.6,0.0,9.0,11.0,94.0,78.0,1017.2,1013.1,8.0,8.0,16.6,16.4,1,1,2014,5,20,36,9.42477796076938,1.9634954084936207,-35.0247822,117.883608,5
1897,2014-05-21,14.8,20.2,4.4,0.0,8.2,6.0,19.0,89.0,70.0,1013.7,1013.6,4.0,6.0,17.1,18.5,1,0,2014,5,21,36,2.748893571891069,3.5342917352885173,-35.0247822,117.883608,5
1898,2014-05-22,12.6,21.1,0.0,2.2,2.1,4.0,2.0,91.0,69.0,1012.3,1008.7,7.0,7.0,14.6,20.1,0,1,2014,5,22,36,1.9634954084936207,1.9634954084936207,-35.0247822,117.883608,5
1899,2014-05-23,14.4,19.6,2.0,1.8,4.0,7.0,6.0,96.0,67.0,1004.7,1003.2,8.0,7.0,15.0,17.8,1,0,2014,5,23,36,1.5707963267948966,2.748893571891069,-35.0247822,117.883608,5
1900,2014-05-24,13.0,19.1,1.0,1.8,7.4,15.0,13.0,70.0,61.0,1002.6,1001.8,1.0,5.0,15.5,16.1,0,1,2014,5,24,36,2.356194490192345,2.748893571891069,-35.0247822,117.883608,5
1901,2014-05-25,11.3,18.0,13.2,4.2,7.4,13.0,9.0,88.0,92.0,1009.0,1006.3,2.0,5.0,13.0,14.2,1,1,2014,5,25,36,3.141592653589793,3.5342917352885173,-35.0247822,117.883608,5
1902,2014-05-26,12.1,17.3,15.0,1.8,4.9,6.0,13.0,97.0,71.0,1013.3,1013.5,7.0,7.0,13.2,16.5,1,1,2014,5,26,36,2.356194490192345,3.141592653589793,-35.0247822,117.883608,5
1903,2014-05-27,12.0,19.0,1.2,1.6,3.4,7.0,11.0,78.0,80.0,1012.1,1011.3,3.0,7.0,16.4,17.9,1,1,2014,5,27,36,1.9634954084936207,3.141592653589793,-35.0247822,117.883608,5
1904,2014-05-28,11.0,16.1,3.4,2.0,2.4,13.0,50.0,85.0,65.0,1018.3,1018.0,6.0,6.0,12.8,15.9,1,1,2014,5,28,36,2.356194490192345,3.9269908169872414,-35.0247822,117.883608,5
1905,2014-05-29,12.2,16.0,5.0,2.4,6.0,11.0,9.0,69.0,71.0,1024.2,1024.1,7.0,7.0,15.0,15.8,1,0,2014,5,29,36,4.319689898685965,3.9269908169872414,-35.0247822,117.883608,5
1906,2014-05-30,11.3,17.9,0.0,2.8,7.8,6.0,6.0,81.0,96.0,1026.2,1023.2,1.0,2.0,13.4,17.0,0,0,2014,5,30,36,1.5707963267948966,5.497787143782138,-35.0247822,117.883608,5
1907,2014-05-31,9.1,17.0,0.0,1.0,1.3,6.0,7.0,91.0,74.0,1022.7,1018.7,8.0,8.0,11.0,16.5,0,0,2014,5,31,36,9.42477796076938,2.356194490192345,-35.0247822,117.883608,5
1908,2014-06-01,10.7,20.9,0.0,1.4,6.5,15.0,7.0,87.0,84.0,1014.9,1014.7,1.0,7.0,15.4,18.5,0,1,2014,6,1,36,3.141592653589793,3.5342917352885173,-35.0247822,117.883608,5
1909,2014-06-02,13.0,20.8,1.2,1.6,8.5,6.0,9.0,88.0,79.0,1017.9,1016.8,1.0,3.0,15.1,19.2,1,1,2014,6,2,36,9.42477796076938,2.356194490192345,-35.0247822,117.883608,5
1910,2014-06-03,13.3,18.4,2.2,4.0,2.0,6.0,2.0,88.0,72.0,1022.9,1021.7,8.0,7.0,14.1,17.1,1,0,2014,6,3,36,3.141592653589793,2.748893571891069,-35.0247822,117.883608,5
1911,2014-06-04,11.2,20.5,0.0,0.0,8.8,4.0,4.0,81.0,64.0,1025.2,1024.0,2.0,5.0,13.9,19.5,0,0,2014,6,4,36,2.356194490192345,2.356194490192345,-35.0247822,117.883608,5
1912,2014-06-05,8.2,19.2,0.0,2.2,6.6,0.0,9.0,95.0,75.0,1027.7,1025.4,7.0,5.0,10.2,18.8,0,0,2014,6,5,36,3.1624176048919987,5.890486225480862,-35.0247822,117.883608,5
1913,2014-06-06,10.2,23.8,0.0,1.2,9.0,7.0,6.0,77.0,53.0,1028.4,1026.8,0.0,1.0,13.0,23.0,0,0,2014,6,6,36,2.356194490192345,9.42477796076938,-35.0247822,117.883608,5
1914,2014-06-07,11.0,19.6,0.0,2.2,4.2,0.0,11.0,86.0,60.0,1025.0,1020.9,1.0,8.0,12.4,18.3,0,0,2014,6,7,36,3.1624176048919987,1.5707963267948966,-35.0247822,117.883608,5
1915,2014-06-08,12.5,18.2,0.0,2.2,0.0,4.0,6.0,73.0,59.0,1017.9,1015.4,8.0,8.0,15.1,17.5,0,0,2014,6,8,36,2.356194490192345,1.5707963267948966,-35.0247822,117.883608,5
1916,2014-06-09,15.2,22.0,0.0,3.8,4.0,7.0,6.0,80.0,83.0,1013.9,1010.5,5.0,8.0,17.5,19.0,0,1,2014,6,9,36,1.9634954084936207,9.42477796076938,-35.0247822,117.883608,5
1917,2014-06-10,13.2,15.4,3.0,0.2,0.2,39.0,22.0,81.0,80.0,1011.3,1015.7,8.0,7.0,14.2,13.8,1,1,2014,6,10,36,9.42477796076938,4.319689898685965,-35.0247822,117.883608,5
1918,2014-06-11,11.8,15.0,5.0,3.0,3.3,15.0,22.0,100.0,88.0,1025.1,1025.2,7.0,3.0,12.4,14.1,1,1,2014,6,11,36,3.9269908169872414,9.42477796076938,-35.0247822,117.883608,5
1919,2014-06-12,12.5,16.0,4.2,1.2,1.8,15.0,13.0,89.0,71.0,1030.2,1029.8,7.0,7.0,14.0,14.8,1,0,2014,6,12,36,4.319689898685965,3.141592653589793,-35.0247822,117.883608,5
1920,2014-06-13,12.5,15.4,0.0,1.8,1.7,4.0,6.0,94.0,96.0,1031.7,1030.7,7.0,6.0,12.0,13.0,0,1,2014,6,13,36,2.748893571891069,3.141592653589793,-35.0247822,117.883608,5
1921,2014-06-14,9.1,18.1,4.6,0.6,8.8,6.0,4.0,87.0,79.0,1031.6,1029.0,4.0,7.0,12.0,17.1,1,0,2014,6,14,36,1.9634954084936207,3.141592653589793,-35.0247822,117.883608,5
1922,2014-06-15,11.9,17.9,0.0,1.6,1.9,13.0,2.0,84.0,81.0,1028.5,1025.9,7.0,8.0,13.7,17.4,0,0,2014,6,15,36,2.356194490192345,2.356194490192345,-35.0247822,117.883608,5
1923,2014-06-16,9.8,19.7,0.0,2.2,9.3,4.0,15.0,80.0,62.0,1022.8,1018.0,0.0,0.0,12.2,19.0,0,0,2014,6,16,36,2.356194490192345,2.356194490192345,-35.0247822,117.883608,5
1924,2014-06-17,9.5,20.4,0.0,3.6,4.0,6.0,19.0,67.0,52.0,1009.7,1003.3,5.0,8.0,14.0,20.0,0,0,2014,6,17,36,0.7853981633974483,1.5707963267948966,-35.0247822,117.883608,5
1925,2014-06-18,12.0,15.7,0.8,2.8,2.8,13.0,9.0,83.0,96.0,1006.1,1009.0,7.0,8.0,14.0,11.8,0,1,2014,6,18,36,9.42477796076938,9.42477796076938,-35.0247822,117.883608,5
1926,2014-06-19,11.5,18.5,23.0,1.2,4.9,11.0,6.0,93.0,77.0,1016.3,1015.6,5.0,7.0,14.1,17.8,1,0,2014,6,19,36,2.748893571891069,3.141592653589793,-35.0247822,117.883608,5
1927,2014-06-20,10.8,20.0,1.0,2.0,8.2,7.0,11.0,91.0,62.0,1018.9,1015.6,2.0,2.0,12.8,19.3,0,0,2014,6,20,36,9.42477796076938,9.42477796076938,-35.0247822,117.883608,5
1928,2014-06-21,12.8,19.6,0.0,3.0,5.1,13.0,26.0,63.0,88.0,1007.7,1004.0,1.0,8.0,15.1,12.9,0,1,2014,6,21,36,1.9634954084936207,3.5342917352885173,-35.0247822,117.883608,5
1929,2014-06-22,8.8,13.6,23.2,5.2,5.1,46.0,26.0,61.0,62.0,1019.2,1023.3,7.0,6.0,12.4,12.7,1,1,2014,6,22,36,3.5342917352885173,4.319689898685965,-35.0247822,117.883608,5
1930,2014-06-23,10.4,15.2,1.4,1.2,2.8,2.0,7.0,91.0,86.0,1030.7,1029.7,5.0,7.0,11.5,15.0,1,0,2014,6,23,36,3.141592653589793,3.5342917352885173,-35.0247822,117.883608,5
1931,2014-06-24,10.8,16.3,0.4,2.2,5.8,11.0,11.0,95.0,89.0,1028.5,1024.9,7.0,7.0,11.8,15.2,0,0,2014,6,24,36,1.9634954084936207,1.9634954084936207,-35.0247822,117.883608,5
1932,2014-06-25,11.3,19.3,0.0,0.6,4.7,9.0,4.0,87.0,79.0,1023.2,1019.5,7.0,6.0,13.7,17.8,0,1,2014,6,25,36,1.9634954084936207,1.9634954084936207,-35.0247822,117.883608,5
1933,2014-06-26,10.8,16.5,1.6,2.4,5.8,11.0,19.0,96.0,73.0,1011.3,1010.6,6.0,6.0,13.2,13.8,1,1,2014,6,26,36,2.748893571891069,3.5342917352885173,-35.0247822,117.883608,5
1934,2014-06-27,10.8,14.4,5.8,2.0,2.9,20.0,15.0,78.0,78.0,1024.3,1026.9,6.0,6.0,13.8,13.8,1,0,2014,6,27,36,4.319689898685965,4.319689898685965,-35.0247822,117.883608,5
1935,2014-06-28,11.0,15.0,0.0,2.6,2.4,4.0,4.0,68.0,83.0,1029.7,1028.1,8.0,6.0,13.9,14.1,0,0,2014,6,28,36,2.356194490192345,2.356194490192345,-35.0247822,117.883608,5
1936,2014-06-29,9.5,16.9,0.4,0.6,5.6,6.0,4.0,84.0,59.0,1028.1,1024.7,7.0,7.0,11.2,16.1,0,0,2014,6,29,36,1.5707963267948966,0.7853981633974483,-35.0247822,117.883608,5
1937,2014-06-30,10.5,19.9,0.0,2.4,6.8,2.0,9.0,64.0,47.0,1021.8,1018.9,7.0,0.0,13.2,19.0,0,0,2014,6,30,36,1.1780972450961724,1.5707963267948966,-35.0247822,117.883608,5
1938,2014-07-01,12.948461278322625,21.8,0.0,2.0,7.0,13.0,11.0,71.0,65.0,1020.7,1018.2,1.0,1.0,16.1,21.2,0,0,2014,7,1,36,1.5707963267948966,1.5707963267948966,-35.0247822,117.883608,5
1939,2014-07-02,15.8,17.0,0.8,1.6,3.1,13.0,22.0,86.0,85.0,1008.9,1009.9,8.0,8.0,16.6,12.3,0,1,2014,7,2,36,1.1780972450961724,9.42477796076938,-35.0247822,117.883608,5
1940,2014-07-03,9.7,14.0,9.4,5.2,0.9,9.0,0.0,62.0,61.0,1022.8,1021.8,7.0,6.0,12.8,13.5,1,0,2014,7,3,36,4.319689898685965,3.7765842736853723,-35.0247822,117.883608,5
1941,2014-07-04,4.7,18.8,0.0,0.8,7.6,7.0,9.0,76.0,59.0,1017.3,1014.2,1.0,6.0,7.5,17.8,0,0,2014,7,4,36,1.5707963267948966,9.42477796076938,-35.0247822,117.883608,5
1942,2014-07-05,7.5,19.8,0.9,1.0,6.6,2.0,7.0,97.0,70.0,1020.8,1017.2,6.0,2.0,11.6,19.0,0,1,2014,7,5,36,9.42477796076938,9.42477796076938,-35.0247822,117.883608,5
1943,2014-07-06,11.9,15.6,7.4,2.0,0.0,24.0,9.0,94.0,93.0,1006.2,1006.5,8.0,8.0,15.4,12.0,1,1,2014,7,6,36,9.42477796076938,9.42477796076938,-35.0247822,117.883608,5
1944,2014-07-07,8.8,12.7,14.2,3.0,0.1,15.0,50.0,89.0,76.0,1000.6,999.2,8.0,7.0,11.5,12.0,1,1,2014,7,7,36,2.748893571891069,3.5342917352885173,-35.0247822,117.883608,5
1945,2014-07-08,8.0,13.4,19.2,8.0,7.0,41.0,28.0,90.0,70.0,1009.4,1013.5,6.0,6.0,9.8,12.5,1,1,2014,7,8,36,3.5342917352885173,3.9269908169872414,-35.0247822,117.883608,5
1946,2014-07-09,9.2,16.7,5.4,3.2,0.7,0.0,6.0,89.0,76.0,1024.3,1022.5,7.0,6.0,11.8,15.0,1,0,2014,7,9,36,3.1624176048919987,1.9634954084936207,-35.0247822,117.883608,5
1947,2014-07-10,11.3,16.6,0.2,0.8,4.3,6.0,6.0,86.0,71.0,1022.3,1019.2,7.0,4.0,11.5,15.8,0,1,2014,7,10,36,9.42477796076938,2.356194490192345,-35.0247822,117.883608,5
1948,2014-07-11,10.5,14.0,16.6,1.0,0.8,30.0,22.0,78.0,71.0,1025.1,1026.2,8.0,8.0,12.5,13.1,1,0,2014,7,11,36,5.497787143782138,5.497787143782138,-35.0247822,117.883608,5
1949,2014-07-12,7.9,16.0,0.4,1.8,7.4,6.0,11.0,87.0,69.0,1028.3,1024.7,3.0,7.0,10.0,14.6,0,0,2014,7,12,36,1.5707963267948966,2.356194490192345,-35.0247822,117.883608,5
1950,2014-07-13,7.2,18.0,0.0,1.0,10.1,7.0,9.0,80.0,52.0,1022.3,1016.6,1.0,0.0,11.1,17.2,0,1,2014,7,13,36,2.356194490192345,9.42477796076938,-35.0247822,117.883608,5
1951,2014-07-14,10.1,15.4,6.4,2.6,2.8,9.0,15.0,90.0,81.0,1006.0,1007.5,8.0,8.0,11.0,10.7,1,1,2014,7,14,36,9.42477796076938,3.141592653589793,-35.0247822,117.883608,5
1952,2014-07-15,9.0,17.0,8.0,2.6,7.4,13.0,20.0,80.0,61.0,1015.2,1014.6,7.0,5.0,11.9,15.5,1,1,2014,7,15,36,3.9269908169872414,2.748893571891069,-35.0247822,117.883608,5
1953,2014-07-16,12.0,14.5,5.5,3.0,0.4,28.0,6.0,65.0,79.0,1023.4,1025.1,7.0,8.0,13.7,13.4,1,1,2014,7,16,36,3.5342917352885173,3.5342917352885173,-35.0247822,117.883608,5
1954,2014-07-17,9.5,17.1,1.6,0.6,5.2,2.0,7.0,94.0,86.0,1029.5,1027.9,6.0,5.0,11.4,14.7,1,0,2014,7,17,36,3.141592653589793,5.497787143782138,-35.0247822,117.883608,5
1955,2014-07-18,7.3,18.2,0.0,1.4,9.8,4.0,11.0,95.0,67.0,1027.2,1021.9,1.0,2.0,9.2,17.5,0,0,2014,7,18,36,1.1780972450961724,1.1780972450961724,-35.0247822,117.883608,5
1956,2014-07-19,8.0,19.0,0.0,1.8,7.5,2.0,9.0,80.0,58.0,1018.5,1014.7,4.0,6.0,10.8,18.0,0,0,2014,7,19,36,1.5707963267948966,1.5707963267948966,-35.0247822,117.883608,5
1957,2014-07-20,8.3,17.8,0.0,2.2,6.7,0.0,2.0,93.0,76.0,1014.2,1012.5,4.0,2.0,9.5,16.8,0,0,2014,7,20,36,3.1624176048919987,5.890486225480862,-35.0247822,117.883608,5
1958,2014-07-21,9.4,18.5,0.0,0.8,8.4,7.0,9.0,81.0,57.0,1015.2,1011.3,1.0,6.0,12.8,17.2,0,0,2014,7,21,36,9.42477796076938,1.9634954084936207,-35.0247822,117.883608,5
1959,2014-07-22,9.7,16.5,1.0,1.8,6.7,2.0,7.0,91.0,88.0,1012.7,1012.6,8.0,6.0,10.5,12.8,0,1,2014,7,22,36,2.356194490192345,2.748893571891069,-35.0247822,117.883608,5
1960,2014-07-23,10.4,15.5,3.8,2.2,5.8,6.0,20.0,95.0,74.0,1019.7,1017.0,8.0,6.0,10.4,13.9,1,1,2014,7,23,36,2.748893571891069,3.5342917352885173,-35.0247822,117.883608,5
1961,2014-07-24,10.2,16.2,2.4,1.4,7.7,6.0,7.0,76.0,62.0,1019.1,1018.2,2.0,3.0,13.5,15.5,1,0,2014,7,24,36,4.319689898685965,3.5342917352885173,-35.0247822,117.883608,5
1962,2014-07-25,8.2,19.0,0.0,2.2,5.7,6.0,6.0,84.0,70.0,1017.3,1013.0,7.0,4.0,13.8,18.8,0,1,2014,7,25,36,9.42477796076938,2.356194490192345,-35.0247822,117.883608,5
1963,2014-07-26,13.6,15.5,6.0,1.6,2.8,6.0,7.0,96.0,75.0,1009.5,1011.9,8.0,4.0,13.8,14.4,1,1,2014,7,26,36,2.356194490192345,2.356194490192345,-35.0247822,117.883608,5
1964,2014-07-27,11.0,16.9,9.1,2.0,8.1,13.0,13.0,81.0,73.0,1016.4,1015.7,4.0,4.0,13.0,14.5,1,0,2014,7,27,36,2.356194490192345,3.141592653589793,-35.0247822,117.883608,5
1965,2014-07-28,12.0,18.9,0.6,2.6,6.9,13.0,11.0,89.0,70.0,1017.1,1016.5,7.0,6.0,13.1,17.1,0,0,2014,7,28,36,2.356194490192345,3.141592653589793,-35.0247822,117.883608,5
1966,2014-07-29,9.8,19.5,0.0,3.0,7.9,6.0,17.0,76.0,59.0,1019.7,1018.4,6.0,6.0,15.3,18.4,0,0,2014,7,29,36,1.5707963267948966,3.141592653589793,-35.0247822,117.883608,5
1967,2014-07-30,13.4,16.9,0.0,3.2,4.5,6.0,15.0,77.0,85.0,1016.8,1015.8,6.0,6.0,14.9,15.0,0,1,2014,7,30,36,9.42477796076938,3.5342917352885173,-35.0247822,117.883608,5
