,Date,MinTemp,MaxTemp,Rainfall,WindGustSpeed,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Temp9am,Temp3pm,RainToday,RainTomorrow,year,month,day,LocationNum,WindGustDirNum,WindDir9amNum,WindDir3pmNum,Latitude,Longitude,CodeRegionNum
12061,2014-01-13,20.9,30.7,0.0,59.0,24.0,31.0,57.0,55.0,1018.5,1017.0,27.0,28.6,0,1,2014,1,13,30,5.105088062083414,9.42477796076938,5.497787143782138,-28.0023731,153.4145987,3
12062,2014-01-14,21.5,29.5,1.6,37.0,22.0,28.0,61.0,61.0,1020.1,1019.4,26.9,26.7,1,0,2014,1,14,30,5.890486225480862,5.497787143782138,5.497787143782138,-28.0023731,153.4145987,3
12063,2014-01-15,23.4,29.3,0.0,35.0,28.0,30.0,61.0,60.0,1021.8,1020.1,27.5,27.6,0,0,2014,1,15,30,5.497787143782138,5.890486225480862,5.497787143782138,-28.0023731,153.4145987,3
12064,2014-01-16,23.5,29.3,0.0,35.0,24.0,28.0,60.0,59.0,1020.0,1017.2,27.5,27.9,0,0,2014,1,16,30,0.0,5.497787143782138,5.890486225480862,-28.0023731,153.4145987,3
12065,2014-01-17,23.1,29.0,0.0,39.0,24.0,22.0,57.0,51.0,1016.8,1014.3,27.1,27.9,0,0,2014,1,17,30,5.890486225480862,5.890486225480862,5.497787143782138,-28.0023731,153.4145987,3
12066,2014-01-18,20.0,30.6,0.0,39.0,20.0,31.0,61.0,57.0,1014.4,1011.7,26.3,27.5,0,0,2014,1,18,30,5.890486225480862,5.105088062083414,5.497787143782138,-28.0023731,153.4145987,3
12067,2014-01-19,21.2,29.1,0.0,28.0,13.0,20.0,57.0,57.0,1009.6,1006.8,27.3,27.9,0,0,2014,1,19,30,5.890486225480862,5.497787143782138,0.0,-28.0023731,153.4145987,3
12068,2014-01-20,20.8,29.8,0.0,39.0,15.0,28.0,54.0,65.0,1008.8,1006.4,27.8,28.3,0,0,2014,1,20,30,1.1780972450961724,1.5707963267948966,1.1780972450961724,-28.0023731,153.4145987,3
12069,2014-01-21,24.2,31.0,0.0,50.0,19.0,39.0,62.0,73.0,1009.3,1005.2,29.6,27.9,0,0,2014,1,21,30,1.1780972450961724,1.1780972450961724,1.1780972450961724,-28.0023731,153.4145987,3
12070,2014-01-22,21.8,30.6,0.0,61.0,11.0,31.0,75.0,73.0,1012.0,1011.5,26.7,28.0,0,1,2014,1,22,30,5.497787143782138,0.3926990816987241,5.890486225480862,-28.0023731,153.4145987,3
12071,2014-01-23,23.6,28.0,1.2,54.0,31.0,41.0,84.0,89.0,1017.2,1015.8,25.1,23.3,1,1,2014,1,23,30,5.105088062083414,9.42477796076938,5.105088062083414,-28.0023731,153.4145987,3
12072,2014-01-24,20.9,28.1,23.0,37.0,17.0,19.0,80.0,87.0,1014.8,1011.5,24.7,24.1,1,1,2014,1,24,30,5.890486225480862,5.105088062083414,5.890486225480862,-28.0023731,153.4145987,3
12073,2014-01-25,23.1,26.7,3.4,61.0,6.0,39.0,78.0,75.0,1009.2,1009.7,25.6,26.0,1,1,2014,1,25,30,5.105088062083414,5.890486225480862,5.105088062083414,-28.0023731,153.4145987,3
12074,2014-01-26,20.8,27.8,1.6,70.0,30.0,46.0,74.0,58.0,1018.7,1018.3,24.0,25.6,1,1,2014,1,26,30,5.105088062083414,9.42477796076938,5.105088062083414,-28.0023731,153.4145987,3
12075,2014-01-27,19.7,27.9,1.2,61.0,39.0,37.0,58.0,56.0,1020.5,1019.8,26.0,26.2,1,0,2014,1,27,30,5.105088062083414,5.105088062083414,5.497787143782138,-28.0023731,153.4145987,3
12076,2014-01-28,21.6,28.8,0.0,56.0,22.0,35.0,71.0,55.0,1019.9,1017.6,23.8,25.8,0,0,2014,1,28,30,5.890486225480862,0.0,5.497787143782138,-28.0023731,153.4145987,3
12077,2014-01-29,22.3,27.2,0.0,54.0,31.0,33.0,77.0,61.0,1017.5,1015.5,23.4,25.3,0,0,2014,1,29,30,5.497787143782138,0.3926990816987241,5.497787143782138,-28.0023731,153.4145987,3
12078,2014-01-30,20.9,27.4,1.0,50.0,30.0,22.0,64.0,62.0,1017.9,1016.6,25.1,26.2,0,0,2014,1,30,30,5.890486225480862,5.890486225480862,5.497787143782138,-28.0023731,153.4145987,3
12079,2014-01-31,22.7,27.4,0.0,41.0,30.0,17.0,58.0,60.0,1015.2,1013.8,25.5,26.1,0,0,2014,1,31,30,5.890486225480862,0.0,5.890486225480862,-28.0023731,153.4145987,3
12080,2014-02-01,23.0,28.6,0.0,41.0,30.0,26.0,64.0,59.0,1013.8,1012.3,24.8,27.1,0,0,2014,2,1,30,5.890486225480862,5.890486225480862,5.890486225480862,-28.0023731,153.4145987,3
12081,2014-02-02,22.4,29.8,0.0,52.0,22.0,35.0,57.0,60.0,1014.6,1012.7,27.0,26.6,0,0,2014,2,2,30,5.497787143782138,5.105088062083414,5.497787143782138,-28.0023731,153.4145987,3
12082,2014-02-03,21.0,28.6,1.0,54.0,28.0,28.0,65.0,57.0,1014.0,1012.8,25.2,26.9,0,0,2014,2,3,30,5.890486225480862,5.497787143782138,5.890486225480862,-28.0023731,153.4145987,3
12083,2014-02-04,21.1,29.3,0.4,50.0,19.0,31.0,64.0,61.0,1013.7,1012.8,26.3,27.0,0,0,2014,2,4,30,5.497787143782138,5.105088062083414,5.497787143782138,-28.0023731,153.4145987,3
12084,2014-02-05,21.6,29.6,0.0,76.0,37.0,46.0,62.0,83.0,1015.7,1014.9,27.2,23.0,0,1,2014,2,5,30,9.42477796076938,5.105088062083414,9.42477796076938,-28.0023731,153.4145987,3
12085,2014-02-06,19.4,27.9,6.0,59.0,31.0,39.0,58.0,66.0,1016.3,1014.5,23.7,23.7,1,0,2014,2,6,30,5.497787143782138,9.42477796076938,5.105088062083414,-28.0023731,153.4145987,3
12086,2014-02-07,19.3,28.0,0.6,41.0,28.0,28.0,65.0,61.0,1016.4,1015.4,24.3,24.8,0,0,2014,2,7,30,5.497787143782138,5.105088062083414,5.497787143782138,-28.0023731,153.4145987,3
12087,2014-02-08,20.9,28.7,0.2,30.0,17.0,19.0,60.0,53.0,1018.4,1017.3,26.6,28.0,0,0,2014,2,8,30,5.497787143782138,5.497787143782138,5.890486225480862,-28.0023731,153.4145987,3
12088,2014-02-09,21.9,26.9,0.0,26.0,15.0,15.0,80.0,72.0,1020.4,1017.4,23.7,25.8,0,0,2014,2,9,30,5.890486225480862,5.497787143782138,5.497787143782138,-28.0023731,153.4145987,3
12089,2014-02-10,22.4,28.9,0.0,33.0,9.0,26.0,66.0,55.0,1016.8,1014.9,25.8,27.5,0,0,2014,2,10,30,5.890486225480862,0.0,5.890486225480862,-28.0023731,153.4145987,3
12090,2014-02-11,21.9,29.4,0.0,30.0,24.0,20.0,57.0,52.0,1016.7,1013.8,26.7,27.8,0,0,2014,2,11,30,5.497787143782138,5.105088062083414,5.890486225480862,-28.0023731,153.4145987,3
12091,2014-02-12,20.3,29.6,0.0,30.0,19.0,22.0,56.0,54.0,1016.3,1013.9,27.1,28.1,0,0,2014,2,12,30,0.0,5.105088062083414,0.0,-28.0023731,153.4145987,3
12092,2014-02-13,21.0,29.5,0.0,37.0,7.0,22.0,58.0,69.0,1014.9,1011.9,26.1,26.5,0,0,2014,2,13,30,0.0,2.356194490192345,5.890486225480862,-28.0023731,153.4145987,3
12093,2014-02-14,22.7,29.3,0.0,48.0,15.0,28.0,72.0,66.0,1010.7,1006.0,24.5,26.7,0,0,2014,2,14,30,1.1780972450961724,2.748893571891069,1.1780972450961724,-28.0023731,153.4145987,3
12094,2014-02-15,23.7,30.8,0.0,50.0,15.0,39.0,65.0,68.0,1006.2,1002.7,26.4,28.2,0,0,2014,2,15,30,1.1780972450961724,1.5707963267948966,1.1780972450961724,-28.0023731,153.4145987,3
12095,2014-02-16,25.0,31.5,0.0,52.0,31.0,39.0,64.0,72.0,1005.9,1002.5,28.6,28.6,0,0,2014,2,16,30,1.1780972450961724,1.5707963267948966,1.1780972450961724,-28.0023731,153.4145987,3
12096,2014-02-17,24.5,30.2,0.0,54.0,19.0,44.0,70.0,66.0,1009.9,1009.4,27.5,27.8,0,0,2014,2,17,30,5.105088062083414,5.497787143782138,5.497787143782138,-28.0023731,153.4145987,3
12097,2014-02-20,25.9,32.1,0.0,41.0,28.0,31.0,66.0,67.0,1009.0,1006.9,29.2,28.7,0,0,2014,2,20,30,1.1780972450961724,1.5707963267948966,1.1780972450961724,-28.0023731,153.4145987,3
12098,2014-02-21,24.7,29.8,0.0,50.0,11.0,35.0,80.0,78.0,1012.2,1010.6,28.0,27.3,0,0,2014,2,21,30,5.105088062083414,5.890486225480862,5.497787143782138,-28.0023731,153.4145987,3
12099,2014-02-22,23.2,26.4,0.0,56.0,31.0,26.0,70.0,66.0,1015.6,1015.0,24.3,24.9,0,0,2014,2,22,30,5.105088062083414,9.42477796076938,9.42477796076938,-28.0023731,153.4145987,3
12100,2014-02-23,21.9,28.6,0.0,61.0,48.0,44.0,53.0,55.0,1017.9,1016.5,25.9,27.2,0,1,2014,2,23,30,5.105088062083414,5.105088062083414,5.105088062083414,-28.0023731,153.4145987,3
12101,2014-02-24,20.1,27.3,9.2,56.0,24.0,20.0,72.0,59.0,1017.9,1015.9,24.2,26.2,1,1,2014,2,24,30,5.497787143782138,9.42477796076938,5.105088062083414,-28.0023731,153.4145987,3
12102,2014-02-25,20.1,28.1,5.8,43.0,20.0,28.0,68.0,63.0,1017.2,1013.9,25.3,26.2,1,0,2014,2,25,30,5.105088062083414,5.105088062083414,5.497787143782138,-28.0023731,153.4145987,3
12103,2014-02-26,20.3,29.0,0.2,26.0,17.0,17.0,78.0,57.0,1016.5,1013.5,24.4,27.4,0,0,2014,2,26,30,0.3926990816987241,5.105088062083414,0.0,-28.0023731,153.4145987,3
12104,2014-02-27,20.4,29.1,0.2,33.0,7.0,22.0,56.0,50.0,1016.6,1014.3,27.3,28.1,0,0,2014,2,27,30,5.497787143782138,5.497787143782138,0.0,-28.0023731,153.4145987,3
12105,2014-02-28,21.2,29.7,0.2,54.0,26.0,35.0,66.0,67.0,1018.3,1015.8,26.1,26.3,0,0,2014,2,28,30,5.105088062083414,9.42477796076938,5.497787143782138,-28.0023731,153.4145987,3
12106,2014-03-01,22.0,29.7,0.4,43.0,24.0,20.0,54.0,56.0,1016.1,1014.0,26.8,27.0,0,0,2014,3,1,30,5.497787143782138,5.890486225480862,5.497787143782138,-28.0023731,153.4145987,3
12107,2014-03-02,21.8,29.2,0.0,54.0,17.0,31.0,62.0,63.0,1016.5,1015.2,25.7,27.1,0,0,2014,3,2,30,5.497787143782138,9.42477796076938,5.497787143782138,-28.0023731,153.4145987,3
12108,2014-03-03,22.5,26.5,0.6,61.0,24.0,33.0,68.0,67.0,1021.3,1020.2,25.7,24.7,0,1,2014,3,3,30,5.497787143782138,5.105088062083414,5.890486225480862,-28.0023731,153.4145987,3
12109,2014-03-04,20.5,27.7,9.0,59.0,37.0,26.0,66.0,58.0,1023.2,1021.0,24.4,25.8,1,1,2014,3,4,30,5.497787143782138,5.890486225480862,5.105088062083414,-28.0023731,153.4145987,3
12110,2014-03-05,19.3,28.2,15.0,37.0,13.0,20.0,75.0,52.0,1019.5,1016.7,23.7,26.3,1,0,2014,3,5,30,9.42477796076938,4.319689898685965,5.890486225480862,-28.0023731,153.4145987,3
12111,2014-03-06,18.8,28.3,0.2,28.0,13.0,19.0,61.0,53.0,1018.7,1017.0,26.2,26.8,0,0,2014,3,6,30,5.890486225480862,5.105088062083414,0.0,-28.0023731,153.4145987,3
12112,2014-03-07,20.1,27.9,0.0,39.0,17.0,22.0,75.0,53.0,1020.2,1018.5,23.4,27.0,0,0,2014,3,7,30,5.105088062083414,5.497787143782138,5.497787143782138,-28.0023731,153.4145987,3
12113,2014-03-08,22.1,27.8,0.0,56.0,24.0,31.0,71.0,57.0,1020.6,1018.7,23.6,25.8,0,0,2014,3,8,30,5.497787143782138,5.105088062083414,5.497787143782138,-28.0023731,153.4145987,3
12114,2014-03-09,21.7,27.1,0.2,57.0,31.0,31.0,62.0,63.0,1020.3,1018.5,26.0,25.3,0,1,2014,3,9,30,5.890486225480862,5.497787143782138,5.497787143782138,-28.0023731,153.4145987,3
12115,2014-03-10,19.9,27.3,2.4,56.0,37.0,33.0,62.0,57.0,1020.5,1018.9,25.5,25.8,1,1,2014,3,10,30,5.890486225480862,5.497787143782138,5.497787143782138,-28.0023731,153.4145987,3
12116,2014-03-11,20.8,28.5,1.6,52.0,37.0,31.0,72.0,53.0,1020.4,1018.1,23.8,27.0,1,0,2014,3,11,30,5.105088062083414,5.105088062083414,5.497787143782138,-28.0023731,153.4145987,3
12117,2014-03-12,20.2,28.8,0.2,35.0,24.0,28.0,60.0,61.0,1018.5,1015.6,25.8,26.5,0,0,2014,3,12,30,5.497787143782138,5.105088062083414,5.497787143782138,-28.0023731,153.4145987,3
12118,2014-03-13,19.4,29.2,0.0,41.0,26.0,33.0,60.0,60.0,1018.4,1016.1,26.4,26.5,0,0,2014,3,13,30,5.497787143782138,5.105088062083414,5.497787143782138,-28.0023731,153.4145987,3
12119,2014-03-14,19.8,29.1,0.0,37.0,22.0,28.0,61.0,57.0,1017.5,1014.4,25.8,26.1,0,0,2014,3,14,30,5.890486225480862,5.105088062083414,5.497787143782138,-28.0023731,153.4145987,3
12120,2014-03-15,18.8,28.4,0.4,31.0,9.0,24.0,60.0,57.0,1015.6,1011.6,26.1,26.8,0,0,2014,3,15,30,0.7853981633974483,5.497787143782138,0.7853981633974483,-28.0023731,153.4145987,3
12121,2014-03-16,20.3,30.1,0.2,48.0,20.0,37.0,56.0,70.0,1014.0,1008.0,26.4,27.8,0,0,2014,3,16,30,1.1780972450961724,1.9634954084936207,1.1780972450961724,-28.0023731,153.4145987,3
12122,2014-03-17,23.1,29.3,0.0,43.0,17.0,33.0,72.0,64.0,1016.4,1015.1,26.9,28.0,0,0,2014,3,17,30,5.497787143782138,5.497787143782138,5.497787143782138,-28.0023731,153.4145987,3
12123,2014-03-18,23.6,30.1,0.0,28.0,20.0,19.0,72.0,72.0,1021.1,1019.0,26.5,28.2,0,0,2014,3,18,30,0.7853981633974483,5.105088062083414,5.890486225480862,-28.0023731,153.4145987,3
12124,2014-03-19,24.4,29.2,0.0,37.0,13.0,19.0,70.0,63.0,1022.2,1019.8,26.5,27.2,0,0,2014,3,19,30,5.497787143782138,0.0,5.890486225480862,-28.0023731,153.4145987,3
12125,2014-03-20,23.1,28.2,0.0,50.0,28.0,24.0,65.0,77.0,1022.5,1020.3,26.5,25.5,0,1,2014,3,20,30,5.497787143782138,5.890486225480862,5.497787143782138,-28.0023731,153.4145987,3
12126,2014-03-21,22.1,28.3,4.0,39.0,17.0,24.0,67.0,68.0,1020.0,1017.0,25.9,26.2,1,1,2014,3,21,30,0.0,5.105088062083414,5.497787143782138,-28.0023731,153.4145987,3
12127,2014-03-22,20.5,28.0,1.2,35.0,13.0,20.0,73.0,64.0,1018.1,1016.0,25.1,26.7,1,0,2014,3,22,30,9.42477796076938,5.105088062083414,5.890486225480862,-28.0023731,153.4145987,3
12128,2014-03-23,19.8,28.5,0.0,31.0,11.0,24.0,63.0,66.0,1018.2,1014.9,26.5,27.0,0,0,2014,3,23,30,5.890486225480862,5.105088062083414,5.890486225480862,-28.0023731,153.4145987,3
12129,2014-03-24,20.2,28.5,0.0,30.0,11.0,20.0,64.0,68.0,1015.9,1013.1,25.7,26.4,0,1,2014,3,24,30,0.3926990816987241,2.356194490192345,0.7853981633974483,-28.0023731,153.4145987,3
12130,2014-03-25,20.9,26.3,8.4,46.0,6.0,24.0,80.0,86.0,1018.5,1017.3,24.0,23.5,1,1,2014,3,25,30,1.1780972450961724,4.319689898685965,5.890486225480862,-28.0023731,153.4145987,3
12131,2014-03-26,21.9,26.0,6.0,52.0,28.0,30.0,81.0,81.0,1019.8,1018.2,24.9,24.6,1,1,2014,3,26,30,0.3926990816987241,0.0,0.0,-28.0023731,153.4145987,3
12132,2014-03-27,22.8,25.2,4.4,54.0,24.0,39.0,80.0,98.0,1020.8,1016.9,24.7,23.4,1,1,2014,3,27,30,0.3926990816987241,0.0,5.890486225480862,-28.0023731,153.4145987,3
12133,2014-03-28,22.0,27.1,102.0,61.0,17.0,26.0,100.0,80.0,1015.6,1012.3,22.8,26.2,1,1,2014,3,28,30,0.7853981633974483,1.9634954084936207,0.7853981633974483,-28.0023731,153.4145987,3
12134,2014-03-29,22.7,32.2,1.4,31.0,13.0,17.0,78.0,77.0,1016.1,1012.8,26.7,28.3,1,0,2014,3,29,30,1.5707963267948966,2.356194490192345,1.1780972450961724,-28.0023731,153.4145987,3
12135,2014-03-30,23.2,26.0,0.0,31.0,13.0,17.0,85.0,99.0,1018.7,1016.7,25.2,23.7,0,0,2014,3,30,30,5.105088062083414,9.42477796076938,5.105088062083414,-28.0023731,153.4145987,3
12136,2014-03-31,21.5,28.5,1.0,46.0,22.0,28.0,74.0,71.0,1019.8,1017.4,26.0,26.4,0,0,2014,3,31,30,5.497787143782138,9.42477796076938,5.105088062083414,-28.0023731,153.4145987,3
12137,2014-04-01,20.6,28.4,0.2,31.0,22.0,26.0,64.0,68.0,1019.3,1016.4,26.3,25.9,0,0,2014,4,1,30,5.497787143782138,5.105088062083414,5.497787143782138,-28.0023731,153.4145987,3
12138,2014-04-02,20.4,28.1,0.0,28.0,17.0,19.0,62.0,64.0,1017.8,1015.1,26.4,26.8,0,0,2014,4,2,30,5.497787143782138,9.42477796076938,0.0,-28.0023731,153.4145987,3
12139,2014-04-03,19.6,28.5,0.0,26.0,11.0,19.0,65.0,61.0,1018.1,1015.9,26.0,26.7,0,0,2014,4,3,30,5.890486225480862,5.105088062083414,5.890486225480862,-28.0023731,153.4145987,3
12140,2014-04-04,19.8,28.4,0.0,22.0,11.0,17.0,67.0,62.0,1018.7,1016.2,26.1,27.6,0,0,2014,4,4,30,0.7853981633974483,5.105088062083414,0.3926990816987241,-28.0023731,153.4145987,3
12141,2014-04-05,20.8,28.7,0.0,33.0,13.0,28.0,65.0,64.0,1019.0,1015.4,25.8,27.3,0,0,2014,4,5,30,1.1780972450961724,2.356194490192345,0.7853981633974483,-28.0023731,153.4145987,3
12142,2014-04-06,21.6,30.0,0.0,52.0,20.0,28.0,63.0,94.0,1017.1,1015.1,26.6,21.8,0,1,2014,4,6,30,3.5342917352885173,2.356194490192345,9.42477796076938,-28.0023731,153.4145987,3
12143,2014-04-07,20.7,26.8,16.2,59.0,33.0,46.0,61.0,59.0,1019.9,1018.0,24.1,24.7,1,0,2014,4,7,30,5.105088062083414,9.42477796076938,5.105088062083414,-28.0023731,153.4145987,3
12144,2014-04-08,19.1,27.0,0.0,50.0,28.0,37.0,57.0,68.0,1019.5,1017.5,25.0,23.6,0,0,2014,4,8,30,5.105088062083414,9.42477796076938,9.42477796076938,-28.0023731,153.4145987,3
12145,2014-04-09,20.1,27.8,0.6,37.0,24.0,30.0,60.0,56.0,1019.7,1016.5,24.7,25.0,0,0,2014,4,9,30,5.497787143782138,9.42477796076938,5.497787143782138,-28.0023731,153.4145987,3
12146,2014-04-10,18.6,27.1,0.0,26.0,19.0,13.0,59.0,58.0,1017.0,1013.4,24.7,26.0,0,0,2014,4,10,30,9.42477796076938,9.42477796076938,0.0,-28.0023731,153.4145987,3
12147,2014-04-11,18.8,29.7,0.0,41.0,19.0,30.0,60.0,60.0,1011.6,1006.7,24.2,27.6,0,0,2014,4,11,30,1.1780972450961724,2.356194490192345,1.1780972450961724,-28.0023731,153.4145987,3
12148,2014-04-12,21.6,32.6,0.0,46.0,15.0,22.0,62.0,37.0,1009.9,1006.8,26.1,32.0,0,0,2014,4,12,30,9.42477796076938,2.356194490192345,2.356194490192345,-28.0023731,153.4145987,3
12149,2014-04-13,22.4,25.1,0.0,41.0,33.0,28.0,67.0,78.0,1013.9,1012.9,24.6,22.4,0,1,2014,4,13,30,5.105088062083414,9.42477796076938,9.42477796076938,-28.0023731,153.4145987,3
12150,2014-04-14,20.6,25.5,2.8,65.0,39.0,50.0,73.0,69.0,1013.9,1011.7,23.4,23.3,1,0,2014,4,14,30,5.105088062083414,9.42477796076938,5.105088062083414,-28.0023731,153.4145987,3
12151,2014-04-15,19.2,25.2,1.0,54.0,33.0,35.0,63.0,62.0,1016.1,1014.0,22.7,23.2,0,0,2014,4,15,30,9.42477796076938,9.42477796076938,5.105088062083414,-28.0023731,153.4145987,3
12152,2014-04-16,15.7,27.6,0.0,44.0,15.0,31.0,54.0,42.0,1016.4,1013.3,22.4,26.6,0,0,2014,4,16,30,5.497787143782138,4.319689898685965,5.105088062083414,-28.0023731,153.4145987,3
12153,2014-04-17,16.2,27.0,0.0,33.0,15.0,19.0,45.0,51.0,1017.9,1014.7,23.5,25.2,0,0,2014,4,17,30,5.105088062083414,9.42477796076938,5.890486225480862,-28.0023731,153.4145987,3
12154,2014-04-18,16.5,26.2,0.0,24.0,11.0,17.0,58.0,58.0,1017.0,1013.2,22.8,24.9,0,0,2014,4,18,30,5.890486225480862,5.105088062083414,5.890486225480862,-28.0023731,153.4145987,3
12155,2014-04-19,16.7,27.3,0.0,28.0,7.0,20.0,49.0,47.0,1016.4,1013.2,24.3,25.8,0,0,2014,4,19,30,5.890486225480862,3.141592653589793,5.890486225480862,-28.0023731,153.4145987,3
12156,2014-04-20,16.9,27.5,0.0,30.0,7.0,24.0,51.0,55.0,1018.3,1015.6,24.2,26.1,0,0,2014,4,20,30,1.1780972450961724,2.748893571891069,0.7853981633974483,-28.0023731,153.4145987,3
12157,2014-04-21,17.4,28.9,0.0,35.0,9.0,28.0,65.0,48.0,1021.0,1017.6,23.4,27.3,0,0,2014,4,21,30,1.1780972450961724,2.356194490192345,1.1780972450961724,-28.0023731,153.4145987,3
12158,2014-04-22,17.4,27.9,0.0,30.0,15.0,22.0,55.0,53.0,1021.8,1018.6,24.6,26.1,0,0,2014,4,22,30,0.7853981633974483,2.356194490192345,0.7853981633974483,-28.0023731,153.4145987,3
12159,2014-04-23,17.2,28.5,0.0,31.0,11.0,28.0,60.0,53.0,1019.4,1015.5,23.9,26.2,0,0,2014,4,23,30,1.1780972450961724,2.356194490192345,1.1780972450961724,-28.0023731,153.4145987,3
12160,2014-04-24,17.3,28.2,0.0,30.0,13.0,24.0,64.0,54.0,1017.5,1013.7,23.3,26.3,0,0,2014,4,24,30,1.1780972450961724,2.356194490192345,0.7853981633974483,-28.0023731,153.4145987,3
12161,2014-04-25,18.2,27.8,0.0,39.0,7.0,30.0,68.0,67.0,1018.9,1016.3,23.6,25.4,0,0,2014,4,25,30,5.497787143782138,4.319689898685965,5.497787143782138,-28.0023731,153.4145987,3
12162,2014-04-26,18.0,27.3,0.0,37.0,13.0,15.0,61.0,62.0,1018.8,1014.9,24.7,25.5,0,0,2014,4,26,30,5.105088062083414,9.42477796076938,0.0,-28.0023731,153.4145987,3
12163,2014-04-27,19.5,28.5,0.0,52.0,9.0,31.0,73.0,61.0,1018.7,1016.5,23.0,26.5,0,1,2014,4,27,30,5.105088062083414,3.141592653589793,9.42477796076938,-28.0023731,153.4145987,3
12164,2014-04-28,17.9,23.8,37.6,61.0,9.0,35.0,100.0,69.0,1022.2,1019.3,18.7,22.4,1,1,2014,4,28,30,9.42477796076938,4.319689898685965,5.105088062083414,-28.0023731,153.4145987,3
12165,2014-04-29,18.1,25.4,5.4,33.0,20.0,17.0,69.0,51.0,1020.0,1017.0,20.8,24.6,1,0,2014,4,29,30,5.105088062083414,9.42477796076938,5.497787143782138,-28.0023731,153.4145987,3
12166,2014-04-30,15.5,26.1,0.2,30.0,13.0,6.0,61.0,50.0,1016.0,1012.3,21.9,25.0,0,1,2014,4,30,30,2.356194490192345,2.356194490192345,1.9634954084936207,-28.0023731,153.4145987,3
12167,2014-05-01,18.1,26.2,5.0,41.0,19.32607192254495,33.0,83.0,74.0,1015.5,1012.4,20.9,23.3,1,1,2014,5,1,30,5.105088062083414,4.43374789556708,5.105088062083414,-28.0023731,153.4145987,3
12168,2014-05-04,9.7,19.8,0.0,63.0,35.0,30.0,40.0,33.0,1011.6,1010.2,15.4,19.6,0,0,2014,5,4,30,3.141592653589793,2.748893571891069,2.748893571891069,-28.0023731,153.4145987,3
12169,2014-05-05,10.8,22.6,0.0,31.0,13.0,11.0,45.0,31.0,1019.8,1017.1,17.8,22.1,0,0,2014,5,5,30,2.748893571891069,2.356194490192345,2.356194490192345,-28.0023731,153.4145987,3
12170,2014-05-06,13.4,22.8,0.0,42.48795811518325,19.32607192254495,19.0,54.0,55.0,1020.4,1017.6,19.3,21.8,0,0,2014,5,6,30,4.043361330202675,4.43374789556708,5.105088062083414,-28.0023731,153.4145987,3
12171,2014-05-07,15.8,24.3,0.0,42.48795811518325,15.0,28.0,55.0,56.0,1019.8,1017.8,20.2,22.7,0,0,2014,5,7,30,4.043361330202675,9.42477796076938,5.105088062083414,-28.0023731,153.4145987,3
12172,2014-05-08,16.8,23.6,0.0,42.48795811518325,33.0,30.0,60.0,65.0,1021.8,1019.4,20.4,20.6,0,0,2014,5,8,30,4.043361330202675,9.42477796076938,9.42477796076938,-28.0023731,153.4145987,3
12173,2014-05-09,16.2,24.1,0.6,42.48795811518325,19.32607192254495,25.810082872928177,55.0,60.0,1024.1,1021.5,20.7,21.3,0,1,2014,5,9,30,4.043361330202675,4.43374789556708,3.53008230529797,-28.0023731,153.4145987,3
12174,2014-05-10,16.5,22.3,4.2,42.48795811518325,19.32607192254495,9.0,68.0,67.0,1024.5,1022.0,19.8,20.5,1,0,2014,5,10,30,4.043361330202675,4.43374789556708,0.3926990816987241,-28.0023731,153.4145987,3
12175,2014-05-11,15.6,25.2,0.0,42.48795811518325,19.32607192254495,25.810082872928177,75.0,57.0,1024.2,1021.4,20.0,22.8,0,0,2014,5,11,30,4.043361330202675,4.43374789556708,3.53008230529797,-28.0023731,153.4145987,3
12176,2014-05-12,16.1,25.3,0.0,42.48795811518325,19.32607192254495,25.810082872928177,61.0,65.0,1026.5,1023.9,22.0,23.3,0,0,2014,5,12,30,4.043361330202675,4.43374789556708,3.53008230529797,-28.0023731,153.4145987,3
12177,2014-05-13,17.8,24.3,0.0,42.48795811518325,19.32607192254495,25.810082872928177,56.0,53.0,1026.3,1023.6,22.1,23.4,0,1,2014,5,13,30,4.043361330202675,4.43374789556708,3.53008230529797,-28.0023731,153.4145987,3
12178,2014-05-14,17.3,21.0,2.2,42.48795811518325,19.32607192254495,35.0,82.0,87.0,1026.2,1023.8,19.1,19.1,1,1,2014,5,14,30,4.043361330202675,4.43374789556708,5.105088062083414,-28.0023731,153.4145987,3
12179,2014-05-15,16.2,24.2,8.8,52.0,22.0,26.0,77.0,49.0,1026.7,1024.6,20.6,23.3,1,1,2014,5,15,30,5.497787143782138,9.42477796076938,5.497787143782138,-28.0023731,153.4145987,3
12180,2014-05-16,16.4,23.1,2.4,52.0,20.0,37.0,76.0,64.0,1028.2,1026.1,19.0,21.7,1,1,2014,5,16,30,5.497787143782138,9.42477796076938,5.497787143782138,-28.0023731,153.4145987,3
12181,2014-05-17,18.3,24.6,5.4,52.0,33.0,20.0,59.0,60.0,1029.7,1027.0,22.6,22.5,1,1,2014,5,17,30,5.497787143782138,5.890486225480862,5.105088062083414,-28.0023731,153.4145987,3
12182,2014-05-18,18.2,23.6,1.2,46.0,15.0,20.0,81.0,56.0,1028.6,1026.6,19.0,22.8,1,0,2014,5,18,30,5.890486225480862,9.42477796076938,5.890486225480862,-28.0023731,153.4145987,3
