,Date,MinTemp,MaxTemp,Rainfall,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow,year,month,day,LocationNum,WindDir9amNum,WindDir3pmNum,Latitude,Longitude,CodeRegionNum,NonMesNum
1255,2012-07-20,6.0,17.2,1.2,0.0,4.0,74.0,59.0,1.0,6.0,10.5,15.5,1,0,2012,7,20,5,3.068697886549468,3.9269908169872414,-32.9192953,151.7795348,0,3
1256,2012-07-21,9.8,17.6,0.8,4.0,10.614457831325302,83.0,57.32821497120921,7.0,4.0,13.6,22.30909090909091,0,1,2012,7,21,5,5.497787143782138,4.021946742479966,-32.9192953,151.7795348,0,3
1257,2012-07-22,10.4,16.9,5.4,4.0,9.0,94.0,83.0,7.0,7.0,11.5,14.0,1,1,2012,7,22,5,3.9269908169872414,9.42477796076938,-32.9192953,151.7795348,0,3
1258,2012-07-23,10.2,16.2,9.2,9.0,4.0,88.0,71.0,7.0,6.0,12.8,15.3,1,1,2012,7,23,5,3.9269908169872414,5.497787143782138,-32.9192953,151.7795348,0,3
1259,2012-07-24,8.8,16.2,3.2,0.0,0.0,96.0,84.0,7.0,6.0,11.4,15.5,1,0,2012,7,24,5,3.068697886549468,4.021946742479966,-32.9192953,151.7795348,0,3
1260,2012-07-25,7.2,18.8,0.0,0.0,0.0,100.0,58.0,8.0,0.0,8.5,18.0,0,0,2012,7,25,5,3.068697886549468,4.021946742479966,-32.9192953,151.7795348,0,3
1261,2012-07-26,7.3,18.0,0.0,4.0,9.0,92.0,57.0,2.0,7.0,10.8,17.3,0,0,2012,7,26,5,2.356194490192345,2.356194490192345,-32.9192953,151.7795348,0,3
1262,2012-07-27,7.7,17.2,0.0,4.0,4.0,83.0,47.0,0.0,5.0,11.4,16.9,0,0,2012,7,27,5,2.356194490192345,2.356194490192345,-32.9192953,151.7795348,0,3
1263,2012-07-28,5.9,18.2,0.0,4.0,4.0,75.0,44.0,1.0,4.0,10.0,17.4,0,0,2012,7,28,5,2.356194490192345,2.356194490192345,-32.9192953,151.7795348,0,3
1264,2012-07-29,5.0,18.2,0.0,0.0,4.0,70.0,52.0,0.0,6.0,10.8,15.5,0,0,2012,7,29,5,3.068697886549468,3.9269908169872414,-32.9192953,151.7795348,0,3
1265,2012-07-30,6.9,15.5,0.0,9.0,15.0,55.0,40.0,1.0,2.0,11.4,14.6,0,1,2012,7,30,5,3.141592653589793,3.9269908169872414,-32.9192953,151.7795348,0,3
1266,2012-07-31,7.5,16.0,4.6,9.0,6.0,67.0,54.0,5.0,7.0,11.0,15.0,1,0,2012,7,31,5,3.9269908169872414,5.497787143782138,-32.9192953,151.7795348,0,3
1267,2012-08-01,3.6,16.3,0.0,0.0,0.0,72.0,54.0,1.0,6.0,10.0,13.6,0,0,2012,8,1,5,3.068697886549468,4.021946742479966,-32.9192953,151.7795348,0,3
1268,2012-08-02,5.0,17.2,0.0,4.0,4.0,67.0,37.0,1.0,1.0,9.6,16.4,0,0,2012,8,2,5,2.356194490192345,5.497787143782138,-32.9192953,151.7795348,0,3
1269,2012-08-03,4.2,18.2,0.0,4.0,4.0,64.0,42.0,6.0,6.0,9.5,16.6,0,0,2012,8,3,5,2.356194490192345,2.356194490192345,-32.9192953,151.7795348,0,3
1270,2012-08-04,5.4,20.3,0.0,9.0,0.0,56.0,40.0,0.0,1.0,12.0,20.0,0,0,2012,8,4,5,2.356194490192345,4.021946742479966,-32.9192953,151.7795348,0,3
1271,2012-08-05,5.0,21.2,0.0,9.0,10.614457831325302,56.0,57.32821497120921,0.0,4.0,12.4,22.30909090909091,0,0,2012,8,5,5,2.356194490192345,4.021946742479966,-32.9192953,151.7795348,0,3
1272,2012-08-06,9.2,20.5,0.0,4.0,4.0,51.0,22.0,1.0,0.0,14.2,20.0,0,0,2012,8,6,5,3.141592653589793,2.356194490192345,-32.9192953,151.7795348,0,3
1273,2012-08-07,4.6,17.2,0.0,4.0,0.0,57.0,37.0,0.0,0.0,10.0,16.6,0,0,2012,8,7,5,2.356194490192345,4.021946742479966,-32.9192953,151.7795348,0,3
1274,2012-08-08,4.2,20.2,0.0,9.0,28.0,58.0,28.0,0.0,0.0,11.0,19.5,0,0,2012,8,8,5,2.356194490192345,0.7853981633974483,-32.9192953,151.7795348,0,3
1275,2012-08-09,10.5,19.8,0.0,9.0,4.0,48.0,41.0,8.0,5.0,13.4,18.8,0,0,2012,8,9,5,2.356194490192345,2.356194490192345,-32.9192953,151.7795348,0,3
1276,2012-08-10,6.2,15.7,0.0,4.0,50.0,45.0,89.0,7.0,7.0,11.5,11.4,0,1,2012,8,10,5,2.356194490192345,5.497787143782138,-32.9192953,151.7795348,0,3
1277,2012-08-11,7.8,15.7,19.8,4.0,56.0,88.0,73.0,7.0,6.0,9.4,14.5,1,1,2012,8,11,5,3.9269908169872414,3.9269908169872414,-32.9192953,151.7795348,0,3
1278,2012-08-12,6.4,15.2,12.0,28.0,4.0,71.0,89.0,5.0,7.0,13.3,12.5,1,1,2012,8,12,5,5.497787143782138,9.42477796076938,-32.9192953,151.7795348,0,3
1279,2012-08-13,8.5,18.5,11.8,4.0,2.0,72.0,41.0,5.0,4.0,13.0,19.9,1,0,2012,8,13,5,3.9269908169872414,5.497787143782138,-32.9192953,151.7795348,0,3
1280,2012-08-14,5.0,24.083741888968998,0.2,4.0,4.0,79.0,45.0,3.0,6.0,11.2,18.7,0,0,2012,8,14,5,0.7853981633974483,0.7853981633974483,-32.9192953,151.7795348,0,3
1281,2012-08-15,7.5,21.3,0.0,19.0,4.0,47.0,41.0,5.0,6.0,15.2,20.2,0,0,2012,8,15,5,2.356194490192345,2.356194490192345,-32.9192953,151.7795348,0,3
1282,2012-08-16,6.0,20.2,0.0,4.0,4.0,59.0,48.0,0.0,5.0,14.0,17.5,0,0,2012,8,16,5,2.356194490192345,5.497787143782138,-32.9192953,151.7795348,0,3
1283,2012-08-17,4.2,22.2,0.0,0.0,65.0,70.0,20.0,0.0,5.0,11.5,21.5,0,0,2012,8,17,5,3.068697886549468,2.356194490192345,-32.9192953,151.7795348,0,3
1284,2012-08-18,8.4,16.3,0.0,56.0,50.0,52.0,46.0,1.0,2.0,12.2,15.4,0,0,2012,8,18,5,2.356194490192345,2.356194490192345,-32.9192953,151.7795348,0,3
1285,2012-08-19,8.4,19.7,0.0,19.0,0.0,66.0,49.0,0.0,3.0,13.0,17.4,0,0,2012,8,19,5,2.356194490192345,4.021946742479966,-32.9192953,151.7795348,0,3
1286,2012-08-20,4.8,17.8,0.0,0.0,4.0,69.0,58.0,2.0,2.0,11.6,17.4,0,0,2012,8,20,5,3.068697886549468,0.7853981633974483,-32.9192953,151.7795348,0,3
1287,2012-08-21,7.1,22.2,0.0,4.0,4.0,73.0,29.0,2.0,4.0,12.8,22.0,0,0,2012,8,21,5,2.356194490192345,3.9269908169872414,-32.9192953,151.7795348,0,3
1288,2012-08-22,10.0,23.7,0.0,0.0,0.0,74.0,47.0,7.0,2.0,14.2,23.2,0,0,2012,8,22,5,3.068697886549468,4.021946742479966,-32.9192953,151.7795348,0,3
1289,2012-08-23,11.0,30.5,0.0,0.0,56.0,68.0,24.0,5.0,6.0,18.2,29.7,0,1,2012,8,23,5,3.068697886549468,2.356194490192345,-32.9192953,151.7795348,0,3
1290,2012-08-24,13.738447111777944,19.2,5.0,4.0,37.0,38.0,26.0,0.0,0.0,15.8,19.0,1,0,2012,8,24,5,2.356194490192345,2.356194490192345,-32.9192953,151.7795348,0,3
1291,2012-08-25,8.2,22.7,0.0,4.0,10.614457831325302,68.0,57.32821497120921,0.0,4.0,13.9,22.30909090909091,0,0,2012,8,25,5,2.356194490192345,4.021946742479966,-32.9192953,151.7795348,0,3
1292,2012-08-26,13.738447111777944,18.8,0.0,15.0,0.0,52.0,35.0,5.0,5.0,12.4,18.2,0,0,2012,8,26,5,2.356194490192345,4.021946742479966,-32.9192953,151.7795348,0,3
1293,2012-08-27,6.6,19.9,0.0,0.0,4.0,66.0,49.0,5.0,2.0,12.9,18.9,0,0,2012,8,27,5,3.068697886549468,0.7853981633974483,-32.9192953,151.7795348,0,3
1294,2012-08-28,5.8,20.2,0.0,0.0,4.0,83.0,56.0,0.0,2.0,12.0,20.0,0,0,2012,8,28,5,3.068697886549468,5.497787143782138,-32.9192953,151.7795348,0,3
1295,2012-08-29,7.1,22.8,0.0,0.0,4.0,85.0,74.0,0.0,5.0,12.8,22.5,0,0,2012,8,29,5,3.068697886549468,1.5707963267948966,-32.9192953,151.7795348,0,3
1296,2012-08-30,10.0,24.0,0.0,4.0,19.0,48.0,27.0,3.0,4.0,19.4,23.3,0,0,2012,8,30,5,2.356194490192345,2.356194490192345,-32.9192953,151.7795348,0,3
1297,2012-08-31,6.0,19.2,0.0,4.0,0.0,47.0,32.0,2.0,4.0,13.0,18.8,0,0,2012,8,31,5,1.5707963267948966,4.021946742479966,-32.9192953,151.7795348,0,3
1298,2012-09-01,4.4,17.2,0.0,9.0,4.0,41.0,37.0,1.0,2.0,12.7,16.6,0,1,2012,9,1,5,3.9269908169872414,3.141592653589793,-32.9192953,151.7795348,0,3
1299,2012-09-02,7.8,20.0,1.8,4.0,4.0,67.0,48.0,1.0,2.0,13.5,17.5,1,0,2012,9,2,5,1.5707963267948966,5.497787143782138,-32.9192953,151.7795348,0,3
1300,2012-09-03,5.0,24.083741888968998,0.0,2.0,4.0,60.0,38.0,0.0,0.0,13.1,21.6,0,0,2012,9,3,5,2.356194490192345,3.9269908169872414,-32.9192953,151.7795348,0,3
1301,2012-09-04,13.738447111777944,24.083741888968998,0.0,5.986226893802102,10.614457831325302,74.01479076479076,57.32821497120921,4.0,4.0,18.10122434281599,22.30909090909091,0,0,2012,9,4,5,3.068697886549468,4.021946742479966,-32.9192953,151.7795348,0,3
1302,2012-09-05,13.738447111777944,27.2,0.0,5.986226893802102,10.614457831325302,74.01479076479076,57.32821497120921,4.0,4.0,18.10122434281599,22.30909090909091,0,0,2012,9,5,5,3.068697886549468,4.021946742479966,-32.9192953,151.7795348,0,3
1303,2012-09-06,5.0,27.7,0.0,46.0,37.0,35.0,20.0,0.0,0.0,22.8,27.2,0,0,2012,9,6,5,2.356194490192345,2.356194490192345,-32.9192953,151.7795348,0,3
1304,2012-09-07,10.6,24.5,0.0,19.0,28.0,28.0,27.0,0.0,7.0,21.2,21.0,0,0,2012,9,7,5,2.356194490192345,3.9269908169872414,-32.9192953,151.7795348,0,3
1305,2012-09-08,11.1,22.7,0.0,19.0,11.0,44.0,23.0,0.0,1.0,15.2,22.8,0,0,2012,9,8,5,2.356194490192345,3.9269908169872414,-32.9192953,151.7795348,0,3
1306,2012-09-09,9.8,20.0,0.0,4.0,2.0,53.0,48.0,0.0,1.0,16.0,19.0,0,0,2012,9,9,5,0.7853981633974483,5.497787143782138,-32.9192953,151.7795348,0,3
1307,2012-09-10,6.0,23.7,0.0,0.0,4.0,77.0,52.0,0.0,0.0,14.4,22.0,0,0,2012,9,10,5,3.068697886549468,5.497787143782138,-32.9192953,151.7795348,0,3
1308,2012-09-11,10.1,21.2,0.0,0.0,15.0,80.0,67.0,6.0,6.0,17.5,19.5,0,0,2012,9,11,5,3.068697886549468,5.497787143782138,-32.9192953,151.7795348,0,3
1309,2012-09-12,12.2,24.083741888968998,0.0,0.0,4.0,80.0,65.0,6.0,2.0,17.5,22.6,0,0,2012,9,12,5,3.068697886549468,1.5707963267948966,-32.9192953,151.7795348,0,3
1310,2012-09-13,13.738447111777944,26.5,0.0,5.986226893802102,10.614457831325302,74.01479076479076,57.32821497120921,4.0,4.0,18.10122434281599,22.30909090909091,0,1,2012,9,13,5,3.068697886549468,4.021946742479966,-32.9192953,151.7795348,0,3
1311,2012-09-14,6.8,18.2,8.8,11.0,11.0,47.0,45.0,1.0,1.0,14.0,17.0,1,0,2012,9,14,5,5.497787143782138,5.497787143782138,-32.9192953,151.7795348,0,3
1312,2012-09-15,5.0,19.8,0.0,0.0,15.0,60.0,61.0,1.0,4.0,15.5,17.6,0,0,2012,9,15,5,3.068697886549468,3.9269908169872414,-32.9192953,151.7795348,0,3
1313,2012-09-16,7.8,21.0,0.0,0.0,4.0,74.0,58.0,1.0,2.0,15.5,20.2,0,0,2012,9,16,5,3.068697886549468,5.497787143782138,-32.9192953,151.7795348,0,3
1314,2012-09-17,9.8,20.0,0.0,0.0,9.0,82.0,75.0,7.0,7.0,16.9,18.2,0,1,2012,9,17,5,3.068697886549468,5.497787143782138,-32.9192953,151.7795348,0,3
1315,2012-09-18,9.4,23.6,2.0,0.0,7.0,75.0,60.0,1.0,5.0,16.2,21.4,1,1,2012,9,18,5,3.068697886549468,0.7853981633974483,-32.9192953,151.7795348,0,3
1316,2012-09-19,10.6,21.0,2.6,0.0,4.0,74.0,49.0,0.0,5.0,17.1,19.5,1,0,2012,9,19,5,3.068697886549468,5.497787143782138,-32.9192953,151.7795348,0,3
1317,2012-09-20,9.6,22.2,0.0,0.0,7.0,72.0,63.0,1.0,2.0,17.4,21.0,0,0,2012,9,20,5,3.068697886549468,5.497787143782138,-32.9192953,151.7795348,0,3
1318,2012-09-21,12.8,28.2,0.2,0.0,4.0,77.0,37.0,8.0,5.0,17.5,27.7,0,0,2012,9,21,5,3.068697886549468,2.356194490192345,-32.9192953,151.7795348,0,3
1319,2012-09-22,10.0,22.2,0.0,6.0,9.0,57.0,56.0,1.0,1.0,19.8,20.5,0,0,2012,9,22,5,3.9269908169872414,5.497787143782138,-32.9192953,151.7795348,0,3
1320,2012-09-23,10.2,27.5,0.0,4.0,15.0,76.0,24.0,0.0,0.0,17.2,27.0,0,0,2012,9,23,5,2.356194490192345,2.356194490192345,-32.9192953,151.7795348,0,3
1321,2012-09-24,13.8,23.2,0.0,15.0,19.0,32.0,31.0,0.0,0.0,18.5,21.0,0,0,2012,9,24,5,3.9269908169872414,5.497787143782138,-32.9192953,151.7795348,0,3
1322,2012-09-25,8.8,20.3,0.0,0.0,11.0,72.0,60.0,7.0,6.0,15.0,18.2,0,0,2012,9,25,5,3.068697886549468,5.497787143782138,-32.9192953,151.7795348,0,3
1323,2012-09-26,14.4,22.5,0.0,9.0,19.0,61.0,58.0,5.0,1.0,19.2,20.8,0,0,2012,9,26,5,0.7853981633974483,5.497787143782138,-32.9192953,151.7795348,0,3
1324,2012-09-27,11.2,26.8,0.0,2.0,2.0,72.0,49.0,6.0,3.0,17.4,26.5,0,0,2012,9,27,5,2.356194490192345,5.497787143782138,-32.9192953,151.7795348,0,3
1325,2012-09-28,14.2,32.3,0.0,4.0,28.0,51.0,26.0,1.0,6.0,23.9,31.5,0,0,2012,9,28,5,2.356194490192345,2.356194490192345,-32.9192953,151.7795348,0,3
1326,2012-09-29,17.6,26.0,0.0,9.0,28.0,68.0,25.0,6.0,6.0,21.3,24.3,0,0,2012,9,29,5,2.356194490192345,2.356194490192345,-32.9192953,151.7795348,0,3
1327,2012-09-30,6.2,24.083741888968998,0.0,9.0,10.614457831325302,35.0,57.32821497120921,0.0,4.0,14.8,22.30909090909091,0,0,2012,9,30,5,2.356194490192345,4.021946742479966,-32.9192953,151.7795348,0,3
1328,2012-10-01,13.738447111777944,20.5,0.0,5.986226893802102,9.0,74.01479076479076,54.0,4.0,1.0,18.10122434281599,18.8,0,0,2012,10,1,5,3.068697886549468,5.497787143782138,-32.9192953,151.7795348,0,3
1329,2012-10-02,10.6,20.5,0.8,2.0,6.0,66.0,49.0,6.0,1.0,17.0,19.5,0,0,2012,10,2,5,3.9269908169872414,5.890486225480862,-32.9192953,151.7795348,0,3
1330,2012-10-03,7.0,28.7,0.0,4.0,4.0,60.0,16.0,1.0,1.0,17.3,28.4,0,0,2012,10,3,5,3.141592653589793,3.9269908169872414,-32.9192953,151.7795348,0,3
1331,2012-10-04,11.0,31.6,0.0,19.0,15.0,71.0,21.0,0.0,0.0,18.0,31.5,0,0,2012,10,4,5,2.356194490192345,2.356194490192345,-32.9192953,151.7795348,0,3
1332,2012-10-05,14.0,35.8,0.0,11.0,9.0,30.0,13.0,0.0,1.0,27.2,34.8,0,0,2012,10,5,5,2.356194490192345,2.356194490192345,-32.9192953,151.7795348,0,3
1333,2012-10-06,17.0,21.5,0.0,2.0,37.0,71.0,67.0,8.0,8.0,19.2,20.5,0,0,2012,10,6,5,0.7853981633974483,5.497787143782138,-32.9192953,151.7795348,0,3
1334,2012-10-07,13.5,20.3,0.0,11.0,41.0,53.0,38.0,1.0,0.0,16.8,18.5,0,0,2012,10,7,5,5.497787143782138,5.497787143782138,-32.9192953,151.7795348,0,3
1335,2012-10-08,10.8,19.2,0.2,0.0,9.0,85.0,52.0,7.0,7.0,13.8,18.6,0,0,2012,10,8,5,3.068697886549468,5.497787143782138,-32.9192953,151.7795348,0,3
1336,2012-10-09,9.8,19.2,0.0,0.0,15.0,94.0,54.0,6.0,2.0,14.8,17.8,0,0,2012,10,9,5,3.068697886549468,5.497787143782138,-32.9192953,151.7795348,0,3
1337,2012-10-10,7.8,24.8,0.0,0.0,9.0,74.0,39.0,0.0,1.0,14.4,24.0,0,0,2012,10,10,5,3.068697886549468,0.7853981633974483,-32.9192953,151.7795348,0,3
1338,2012-10-11,13.5,17.2,0.8,0.0,4.0,91.0,84.0,8.0,8.0,14.5,15.9,0,1,2012,10,11,5,3.068697886549468,2.356194490192345,-32.9192953,151.7795348,0,3
1339,2012-10-12,7.5,15.2,2.6,46.0,37.0,56.0,72.0,1.0,8.0,11.8,12.6,1,1,2012,10,12,5,2.356194490192345,3.9269908169872414,-32.9192953,151.7795348,0,3
1340,2012-10-13,6.0,20.0,6.0,4.0,15.0,59.0,45.0,0.0,1.0,14.4,19.9,1,0,2012,10,13,5,2.356194490192345,5.497787143782138,-32.9192953,151.7795348,0,3
1341,2012-10-14,12.8,19.8,0.8,2.0,19.0,84.0,54.0,7.0,2.0,14.2,19.0,0,0,2012,10,14,5,5.497787143782138,5.497787143782138,-32.9192953,151.7795348,0,3
1342,2012-10-15,7.7,25.8,0.0,4.0,7.0,74.0,43.0,0.0,0.0,15.3,25.0,0,0,2012,10,15,5,2.356194490192345,0.7853981633974483,-32.9192953,151.7795348,0,3
1343,2012-10-16,11.4,33.0,0.0,4.0,9.0,40.0,14.0,2.0,1.0,22.2,32.4,0,0,2012,10,16,5,2.356194490192345,2.356194490192345,-32.9192953,151.7795348,0,3
1344,2012-10-17,14.9,24.083741888968998,0.0,0.0,9.0,36.0,62.0,4.0,6.0,26.0,20.0,0,0,2012,10,17,5,3.068697886549468,5.497787143782138,-32.9192953,151.7795348,0,3
1345,2012-10-18,13.738447111777944,27.7,0.0,5.986226893802102,10.614457831325302,74.01479076479076,57.32821497120921,4.0,4.0,18.10122434281599,22.30909090909091,0,0,2012,10,18,5,3.068697886549468,4.021946742479966,-32.9192953,151.7795348,0,3
1346,2012-10-19,12.6,32.0,0.0,0.0,0.0,74.0,29.0,5.0,4.0,19.0,31.5,0,0,2012,10,19,5,3.068697886549468,4.021946742479966,-32.9192953,151.7795348,0,3
1347,2012-10-20,14.5,37.4,0.0,28.0,19.0,40.0,42.0,2.0,0.0,26.4,26.6,0,0,2012,10,20,5,2.356194490192345,9.42477796076938,-32.9192953,151.7795348,0,3
1348,2012-10-21,13.8,26.2,0.0,0.0,0.0,75.0,63.0,6.0,8.0,19.1,22.0,0,0,2012,10,21,5,3.068697886549468,4.021946742479966,-32.9192953,151.7795348,0,3
1349,2012-10-22,13.9,21.2,0.0,4.0,10.614457831325302,66.0,57.32821497120921,6.0,4.0,19.0,22.30909090909091,0,0,2012,10,22,5,5.497787143782138,4.021946742479966,-32.9192953,151.7795348,0,3
1350,2012-10-23,13.738447111777944,20.2,0.0,22.0,9.0,42.0,51.0,5.0,6.0,17.2,18.0,0,0,2012,10,23,5,5.497787143782138,5.497787143782138,-32.9192953,151.7795348,0,3
1351,2012-10-24,8.2,24.2,0.0,0.0,9.0,68.0,46.0,0.0,0.0,16.2,24.0,0,0,2012,10,24,5,3.068697886549468,5.497787143782138,-32.9192953,151.7795348,0,3
1352,2012-10-25,11.6,33.6,0.0,15.0,19.0,68.0,16.0,0.0,1.0,17.8,33.2,0,0,2012,10,25,5,1.5707963267948966,2.356194490192345,-32.9192953,151.7795348,0,3
1353,2012-10-26,16.7,23.2,0.0,2.0,9.0,71.0,61.0,7.0,6.0,20.0,22.4,0,0,2012,10,26,5,5.497787143782138,5.497787143782138,-32.9192953,151.7795348,0,3
1354,2012-10-27,13.2,23.2,0.0,4.0,19.0,38.0,48.0,1.0,5.0,19.0,19.5,0,0,2012,10,27,5,3.9269908169872414,3.9269908169872414,-32.9192953,151.7795348,0,3
1355,2012-10-28,15.1,20.8,0.0,4.0,10.614457831325302,53.0,57.32821497120921,7.0,4.0,17.8,22.30909090909091,0,0,2012,10,28,5,5.497787143782138,4.021946742479966,-32.9192953,151.7795348,0,3
1356,2012-10-29,9.6,23.5,0.0,0.0,9.0,66.0,50.0,6.0,2.0,18.6,23.0,0,0,2012,10,29,5,3.068697886549468,5.497787143782138,-32.9192953,151.7795348,0,3
1357,2012-10-30,13.4,24.4,0.0,0.0,4.0,72.0,53.0,6.0,6.0,17.5,23.4,0,0,2012,10,30,5,3.068697886549468,5.497787143782138,-32.9192953,151.7795348,0,3
1358,2012-10-31,13.5,29.0,0.0,0.0,4.0,58.0,42.0,0.0,1.0,21.8,27.4,0,0,2012,10,31,5,3.068697886549468,0.7853981633974483,-32.9192953,151.7795348,0,3
1359,2012-11-01,13.2,35.2,0.0,4.0,4.0,54.0,19.0,5.0,8.0,23.2,33.5,0,0,2012,11,1,5,0.7853981633974483,2.356194490192345,-32.9192953,151.7795348,0,3
1360,2012-11-02,15.5,20.2,0.0,28.0,9.0,63.0,46.0,7.0,5.0,17.3,20.0,0,0,2012,11,2,5,5.497787143782138,5.497787143782138,-32.9192953,151.7795348,0,3
1361,2012-11-03,11.9,21.8,0.0,0.0,4.0,67.0,46.0,7.0,8.0,17.8,21.7,0,0,2012,11,3,5,3.068697886549468,5.497787143782138,-32.9192953,151.7795348,0,3
1362,2012-11-04,15.6,27.0,0.0,11.0,22.0,66.0,54.0,4.0,1.0,20.4,26.4,0,0,2012,11,4,5,0.7853981633974483,0.7853981633974483,-32.9192953,151.7795348,0,3
1363,2012-11-05,15.5,30.2,0.0,0.0,19.0,73.0,44.0,0.0,3.0,21.0,29.8,0,0,2012,11,5,5,3.068697886549468,0.7853981633974483,-32.9192953,151.7795348,0,3
1364,2012-11-06,17.0,32.3,0.0,2.0,9.0,65.0,45.0,1.0,1.0,23.0,30.4,0,0,2012,11,6,5,0.7853981633974483,5.497787143782138,-32.9192953,151.7795348,0,3
1365,2012-11-07,19.8,28.2,0.0,0.0,11.0,77.0,58.0,7.0,8.0,22.5,26.0,0,0,2012,11,7,5,3.068697886549468,5.497787143782138,-32.9192953,151.7795348,0,3
1366,2012-11-08,16.8,29.2,0.0,0.0,7.0,72.0,53.0,5.0,8.0,22.2,27.0,0,1,2012,11,8,5,3.068697886549468,5.497787143782138,-32.9192953,151.7795348,0,3
1367,2012-11-09,18.2,26.5,3.6,0.0,7.0,81.0,67.0,6.0,8.0,21.5,24.8,1,0,2012,11,9,5,3.068697886549468,5.497787143782138,-32.9192953,151.7795348,0,3
1368,2012-11-10,14.8,20.0,0.6,7.0,10.614457831325302,71.0,57.32821497120921,8.0,4.0,17.8,22.30909090909091,0,0,2012,11,10,5,5.497787143782138,4.021946742479966,-32.9192953,151.7795348,0,3
1369,2012-11-11,14.0,21.5,0.0,4.0,11.0,54.0,44.0,3.0,3.0,19.8,21.0,0,0,2012,11,11,5,5.497787143782138,5.497787143782138,-32.9192953,151.7795348,0,3
1370,2012-11-12,10.0,26.8,0.0,7.0,9.0,65.0,43.0,1.0,1.0,18.2,26.4,0,0,2012,11,12,5,0.7853981633974483,5.497787143782138,-32.9192953,151.7795348,0,3
1371,2012-11-13,13.1,22.8,0.0,19.0,46.0,68.0,65.0,4.0,6.0,20.5,20.5,0,0,2012,11,13,5,5.497787143782138,5.497787143782138,-32.9192953,151.7795348,0,3
1372,2012-11-14,16.6,21.8,0.0,0.0,9.0,80.0,75.0,8.0,8.0,19.0,21.0,0,0,2012,11,14,5,3.068697886549468,5.497787143782138,-32.9192953,151.7795348,0,3
1373,2012-11-15,16.7,26.7,0.0,0.0,9.0,77.0,64.0,7.0,4.0,21.6,25.2,0,0,2012,11,15,5,3.068697886549468,5.497787143782138,-32.9192953,151.7795348,0,3
1374,2012-11-16,18.5,22.4,0.0,0.0,0.0,89.0,93.0,8.0,8.0,20.2,18.5,0,0,2012,11,16,5,3.068697886549468,4.021946742479966,-32.9192953,151.7795348,0,3
1375,2012-11-17,15.4,21.3,0.0,9.0,15.0,65.0,53.0,8.0,7.0,18.0,20.8,0,0,2012,11,17,5,5.497787143782138,5.497787143782138,-32.9192953,151.7795348,0,3
1376,2012-11-18,16.6,25.5,0.0,4.0,9.0,69.0,60.0,7.0,2.0,20.0,25.0,0,0,2012,11,18,5,5.497787143782138,5.497787143782138,-32.9192953,151.7795348,0,3
1377,2012-11-19,13.8,21.6,0.0,0.0,28.0,58.0,55.0,1.0,7.0,19.2,18.9,0,1,2012,11,19,5,3.068697886549468,5.497787143782138,-32.9192953,151.7795348,0,3
1378,2012-11-20,13.3,21.8,6.6,4.0,9.0,83.0,51.0,7.0,6.0,17.9,20.5,1,0,2012,11,20,5,5.497787143782138,5.497787143782138,-32.9192953,151.7795348,0,3
1379,2012-11-21,13.1,26.0,0.8,4.0,4.0,70.0,59.0,3.0,7.0,19.7,24.0,0,0,2012,11,21,5,0.7853981633974483,5.497787143782138,-32.9192953,151.7795348,0,3
1380,2012-11-22,15.5,21.8,0.0,46.0,19.0,64.0,59.0,8.0,8.0,19.5,20.7,0,0,2012,11,22,5,5.497787143782138,9.42477796076938,-32.9192953,151.7795348,0,3
1381,2012-11-23,15.0,22.8,0.0,9.0,9.0,66.0,62.0,7.0,7.0,19.5,21.2,0,0,2012,11,23,5,5.497787143782138,5.497787143782138,-32.9192953,151.7795348,0,3
1382,2012-11-24,17.2,27.2,0.0,9.0,10.614457831325302,32.0,57.32821497120921,6.0,4.0,22.5,22.30909090909091,0,0,2012,11,24,5,5.497787143782138,4.021946742479966,-32.9192953,151.7795348,0,3
1383,2012-11-27,18.8,32.5,1.2,4.0,19.0,64.0,71.0,5.0,7.0,26.6,25.0,1,1,2012,11,27,5,0.7853981633974483,5.497787143782138,-32.9192953,151.7795348,0,3
1384,2012-11-28,17.8,26.1,3.8,9.0,9.0,86.0,68.0,8.0,6.0,21.1,25.0,1,0,2012,11,28,5,5.497787143782138,5.497787143782138,-32.9192953,151.7795348,0,3
1385,2012-11-29,18.5,30.0,1.0,0.0,9.0,84.0,58.0,7.0,1.0,23.0,29.2,0,0,2012,11,29,5,3.068697886549468,0.7853981633974483,-32.9192953,151.7795348,0,3
1386,2012-11-30,20.4,36.4,0.0,0.0,9.0,70.0,48.0,1.0,4.0,27.0,35.0,0,0,2012,11,30,5,3.068697886549468,5.497787143782138,-32.9192953,151.7795348,0,3
1387,2013-01-01,20.2,37.5,0.0,11.0,19.0,37.0,63.0,1.0,5.0,31.2,28.7,0,0,2013,1,1,5,2.356194490192345,5.497787143782138,-32.9192953,151.7795348,0,3
1388,2013-01-02,13.738447111777944,25.5,0.0,19.0,28.0,71.0,63.0,7.0,6.0,23.0,24.4,0,0,2013,1,2,5,5.497787143782138,5.497787143782138,-32.9192953,151.7795348,0,3
1389,2013-01-03,19.5,24.083741888968998,0.0,9.0,9.0,65.0,59.0,7.0,6.0,21.2,25.2,0,0,2013,1,3,5,5.497787143782138,5.497787143782138,-32.9192953,151.7795348,0,3
