,Unnamed: 0,Date,Location,MinTemp,MaxTemp,Rainfall,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow,year,month,day,LocationNum,WindDir9amNum,WindDir3pmNum,Latitude,Longitude,CodeRegion,NonMes,CodeRegionNum,NonMesNum
16021,16021,2013-03-25,Newcastle,18.2,27.5,0.0,,SE,0.0,9.0,71.0,60.0,1.0,0.0,21.8,27.0,0,0,2013,3,25,5,,5.497787143782138,-32.9192953,151.7795348,NSW,Evaporation_Sunshine_WindGustDir_WindGustSpeed_Pressure9am_Pressure3pm,0,3
16022,16022,2013-03-26,Newcastle,20.4,29.2,0.0,,SE,0.0,4.0,91.0,67.0,7.0,5.0,22.6,28.0,0,0,2013,3,26,5,,5.497787143782138,-32.9192953,151.7795348,NSW,Evaporation_Sunshine_WindGustDir_WindGustSpeed_Pressure9am_Pressure3pm,0,3
16023,16023,2013-03-27,Newcastle,19.0,31.2,0.0,,NE,0.0,9.0,83.0,,0.0,3.0,22.5,30.5,0,0,2013,3,27,5,,0.7853981633974483,-32.9192953,151.7795348,NSW,Evaporation_Sunshine_WindGustDir_WindGustSpeed_Pressure9am_Pressure3pm,0,3
16024,16024,2013-03-28,Newcastle,18.7,32.7,0.0,,NW,0.0,19.0,86.0,39.0,0.0,4.0,22.0,32.5,0,1,2013,3,28,5,,2.356194490192345,-32.9192953,151.7795348,NSW,Evaporation_Sunshine_WindGustDir_WindGustSpeed_Pressure9am_Pressure3pm,0,3
16025,16025,2013-03-29,Newcastle,17.9,22.8,7.0,SW,SE,9.0,9.0,56.0,57.0,3.0,6.0,19.5,20.5,1,0,2013,3,29,5,3.9269908169872414,5.497787143782138,-32.9192953,151.7795348,NSW,Evaporation_Sunshine_WindGustDir_WindGustSpeed_Pressure9am_Pressure3pm,0,3
16026,16026,2013-03-30,Newcastle,12.5,24.5,0.0,,SW,0.0,4.0,71.0,55.0,1.0,2.0,18.5,23.8,0,0,2013,3,30,5,,3.9269908169872414,-32.9192953,151.7795348,NSW,Evaporation_Sunshine_WindGustDir_WindGustSpeed_Pressure9am_Pressure3pm,0,3
16027,16027,2013-03-31,Newcastle,16.0,26.1,0.0,NW,NW,9.0,9.0,81.0,39.0,8.0,8.0,19.0,25.2,0,1,2013,3,31,5,2.356194490192345,2.356194490192345,-32.9192953,151.7795348,NSW,Evaporation_Sunshine_WindGustDir_WindGustSpeed_Pressure9am_Pressure3pm,0,3
16028,16028,2013-04-01,Newcastle,16.0,24.5,5.4,SE,SE,9.0,4.0,71.0,65.0,5.0,5.0,20.8,23.5,1,0,2013,4,1,5,5.497787143782138,5.497787143782138,-32.9192953,151.7795348,NSW,Evaporation_Sunshine_WindGustDir_WindGustSpeed_Pressure9am_Pressure3pm,0,3
16029,16029,2013-04-02,Newcastle,14.4,25.7,0.4,,SE,0.0,9.0,90.0,48.0,0.0,3.0,17.5,24.2,0,0,2013,4,2,5,,5.497787143782138,-32.9192953,151.7795348,NSW,Evaporation_Sunshine_WindGustDir_WindGustSpeed_Pressure9am_Pressure3pm,0,3
16030,16030,2013-04-03,Newcastle,15.0,21.0,0.0,SW,,4.0,,81.0,,6.0,,19.5,,0,1,2013,4,3,5,3.9269908169872414,,-32.9192953,151.7795348,NSW,Evaporation_Sunshine_WindGustDir_WindGustSpeed_Pressure9am_Pressure3pm,0,3
16031,16031,2013-04-04,Newcastle,15.2,21.8,69.8,SE,,4.0,0.0,98.0,74.0,8.0,8.0,17.0,20.0,1,1,2013,4,4,5,5.497787143782138,,-32.9192953,151.7795348,NSW,Evaporation_Sunshine_WindGustDir_WindGustSpeed_Pressure9am_Pressure3pm,0,3
16032,16032,2013-04-05,Newcastle,16.0,24.3,8.4,,SE,0.0,9.0,75.0,52.0,4.0,5.0,20.2,23.2,1,0,2013,4,5,5,,5.497787143782138,-32.9192953,151.7795348,NSW,Evaporation_Sunshine_WindGustDir_WindGustSpeed_Pressure9am_Pressure3pm,0,3
16033,16033,2013-04-06,Newcastle,15.5,23.0,0.0,,SE,0.0,9.0,90.0,67.0,6.0,6.0,17.5,21.8,0,0,2013,4,6,5,,5.497787143782138,-32.9192953,151.7795348,NSW,Evaporation_Sunshine_WindGustDir_WindGustSpeed_Pressure9am_Pressure3pm,0,3
16034,16034,2013-04-07,Newcastle,12.5,23.5,0.0,NE,SE,4.0,4.0,92.0,61.0,4.0,3.0,17.5,22.2,0,0,2013,4,7,5,0.7853981633974483,5.497787143782138,-32.9192953,151.7795348,NSW,Evaporation_Sunshine_WindGustDir_WindGustSpeed_Pressure9am_Pressure3pm,0,3
16035,16035,2013-04-08,Newcastle,12.2,23.8,0.0,,SE,0.0,9.0,81.0,60.0,2.0,3.0,19.2,22.8,0,0,2013,4,8,5,,5.497787143782138,-32.9192953,151.7795348,NSW,Evaporation_Sunshine_WindGustDir_WindGustSpeed_Pressure9am_Pressure3pm,0,3
16036,16036,2013-04-09,Newcastle,13.8,22.5,0.0,,SE,0.0,9.0,85.0,71.0,4.0,7.0,19.8,21.5,0,1,2013,4,9,5,,5.497787143782138,-32.9192953,151.7795348,NSW,Evaporation_Sunshine_WindGustDir_WindGustSpeed_Pressure9am_Pressure3pm,0,3
16037,16037,2013-04-10,Newcastle,13.4,24.7,13.4,,NE,0.0,4.0,84.0,62.0,0.0,1.0,19.5,23.2,1,0,2013,4,10,5,,0.7853981633974483,-32.9192953,151.7795348,NSW,Evaporation_Sunshine_WindGustDir_WindGustSpeed_Pressure9am_Pressure3pm,0,3
16038,16038,2013-04-11,Newcastle,12.2,25.7,0.0,NW,NW,4.0,4.0,87.0,60.0,0.0,1.0,18.0,24.8,0,0,2013,4,11,5,2.356194490192345,2.356194490192345,-32.9192953,151.7795348,NSW,Evaporation_Sunshine_WindGustDir_WindGustSpeed_Pressure9am_Pressure3pm,0,3
16039,16039,2013-04-12,Newcastle,15.2,25.5,0.0,NW,SE,4.0,11.0,75.0,55.0,1.0,1.0,20.8,24.8,0,0,2013,4,12,5,2.356194490192345,5.497787143782138,-32.9192953,151.7795348,NSW,Evaporation_Sunshine_WindGustDir_WindGustSpeed_Pressure9am_Pressure3pm,0,3
16040,16040,2013-04-13,Newcastle,14.2,25.5,0.0,,SE,0.0,9.0,91.0,64.0,5.0,1.0,17.0,24.2,0,0,2013,4,13,5,,5.497787143782138,-32.9192953,151.7795348,NSW,Evaporation_Sunshine_WindGustDir_WindGustSpeed_Pressure9am_Pressure3pm,0,3
16041,16041,2013-04-14,Newcastle,13.4,27.2,0.0,NW,SE,4.0,4.0,77.0,55.0,3.0,1.0,20.0,25.5,0,0,2013,4,14,5,2.356194490192345,5.497787143782138,-32.9192953,151.7795348,NSW,Evaporation_Sunshine_WindGustDir_WindGustSpeed_Pressure9am_Pressure3pm,0,3
16042,16042,2013-04-21,Newcastle,,21.3,36.0,SE,SE,9.0,7.0,71.0,65.0,1.0,4.0,16.2,19.0,1,0,2013,4,21,5,5.497787143782138,5.497787143782138,-32.9192953,151.7795348,NSW,Evaporation_Sunshine_WindGustDir_WindGustSpeed_Pressure9am_Pressure3pm,0,3
16043,16043,2013-04-22,Newcastle,13.1,25.2,0.4,NW,SW,4.0,4.0,93.0,41.0,8.0,1.0,14.4,24.5,0,0,2013,4,22,5,2.356194490192345,3.9269908169872414,-32.9192953,151.7795348,NSW,Evaporation_Sunshine_WindGustDir_WindGustSpeed_Pressure9am_Pressure3pm,0,3
16044,16044,2013-04-23,Newcastle,11.5,24.8,0.0,,,0.0,0.0,62.0,40.0,0.0,0.0,18.0,24.4,0,0,2013,4,23,5,,,-32.9192953,151.7795348,NSW,Evaporation_Sunshine_WindGustDir_WindGustSpeed_Pressure9am_Pressure3pm,0,3
16045,16045,2013-04-24,Newcastle,9.8,23.5,0.0,,NW,0.0,4.0,74.0,38.0,0.0,0.0,17.0,23.2,0,0,2013,4,24,5,,2.356194490192345,-32.9192953,151.7795348,NSW,Evaporation_Sunshine_WindGustDir_WindGustSpeed_Pressure9am_Pressure3pm,0,3
16046,16046,2013-04-25,Newcastle,10.0,22.6,0.0,,,0.0,0.0,78.0,49.0,1.0,0.0,15.6,21.5,0,0,2013,4,25,5,,,-32.9192953,151.7795348,NSW,Evaporation_Sunshine_WindGustDir_WindGustSpeed_Pressure9am_Pressure3pm,0,3
16047,16047,2013-04-26,Newcastle,9.5,25.2,0.0,NW,,4.0,0.0,58.0,41.0,1.0,0.0,16.5,24.8,0,0,2013,4,26,5,2.356194490192345,,-32.9192953,151.7795348,NSW,Evaporation_Sunshine_WindGustDir_WindGustSpeed_Pressure9am_Pressure3pm,0,3
16048,16048,2013-04-27,Newcastle,10.2,,0.0,N,NE,4.0,4.0,69.0,49.0,0.0,0.0,17.6,24.2,0,0,2013,4,27,5,1.5707963267948966,0.7853981633974483,-32.9192953,151.7795348,NSW,Evaporation_Sunshine_WindGustDir_WindGustSpeed_Pressure9am_Pressure3pm,0,3
16049,16049,2013-04-28,Newcastle,,28.0,0.0,,SW,,19.0,,30.0,,0.0,,27.5,0,0,2013,4,28,5,,3.9269908169872414,-32.9192953,151.7795348,NSW,Evaporation_Sunshine_WindGustDir_WindGustSpeed_Pressure9am_Pressure3pm,0,3
16050,16050,2013-04-29,Newcastle,11.4,,0.0,NW,SE,4.0,9.0,56.0,57.0,0.0,0.0,19.5,24.5,0,0,2013,4,29,5,2.356194490192345,5.497787143782138,-32.9192953,151.7795348,NSW,Evaporation_Sunshine_WindGustDir_WindGustSpeed_Pressure9am_Pressure3pm,0,3
16051,16051,2013-04-30,Newcastle,,28.7,0.2,,SE,,4.0,,77.0,,1.0,,22.5,0,0,2013,4,30,5,,5.497787143782138,-32.9192953,151.7795348,NSW,Evaporation_Sunshine_WindGustDir_WindGustSpeed_Pressure9am_Pressure3pm,0,3
16052,16052,2013-05-01,Newcastle,15.5,28.5,0.2,NW,NW,9.0,19.0,90.0,42.0,4.0,4.0,18.8,27.5,0,0,2013,5,1,5,2.356194490192345,2.356194490192345,-32.9192953,151.7795348,NSW,Evaporation_Sunshine_WindGustDir_WindGustSpeed_Pressure9am_Pressure3pm,0,3
16053,16053,2013-05-02,Newcastle,15.6,20.0,0.0,SE,SE,22.0,28.0,61.0,55.0,5.0,3.0,17.5,18.4,0,0,2013,5,2,5,5.497787143782138,5.497787143782138,-32.9192953,151.7795348,NSW,Evaporation_Sunshine_WindGustDir_WindGustSpeed_Pressure9am_Pressure3pm,0,3
16054,16054,2013-05-03,Newcastle,10.2,22.2,0.0,,,0.0,,75.0,,0.0,,16.0,,0,0,2013,5,3,5,,,-32.9192953,151.7795348,NSW,Evaporation_Sunshine_WindGustDir_WindGustSpeed_Pressure9am_Pressure3pm,0,3
16055,16055,2013-05-04,Newcastle,11.0,25.2,0.0,,,0.0,0.0,65.0,36.0,8.0,2.0,16.5,24.6,0,0,2013,5,4,5,,,-32.9192953,151.7795348,NSW,Evaporation_Sunshine_WindGustDir_WindGustSpeed_Pressure9am_Pressure3pm,0,3
16056,16056,2013-05-05,Newcastle,12.4,19.2,0.0,SE,SE,19.0,9.0,64.0,53.0,1.0,1.0,17.0,18.0,0,0,2013,5,5,5,5.497787143782138,5.497787143782138,-32.9192953,151.7795348,NSW,Evaporation_Sunshine_WindGustDir_WindGustSpeed_Pressure9am_Pressure3pm,0,3
16057,16057,2013-05-06,Newcastle,10.2,20.0,0.0,SW,SE,4.0,28.0,71.0,67.0,1.0,5.0,16.0,18.5,0,1,2013,5,6,5,3.9269908169872414,5.497787143782138,-32.9192953,151.7795348,NSW,Evaporation_Sunshine_WindGustDir_WindGustSpeed_Pressure9am_Pressure3pm,0,3
16058,16058,2013-05-07,Newcastle,11.8,21.5,3.6,,,0.0,0.0,96.0,66.0,7.0,6.0,14.4,19.5,1,0,2013,5,7,5,,,-32.9192953,151.7795348,NSW,Evaporation_Sunshine_WindGustDir_WindGustSpeed_Pressure9am_Pressure3pm,0,3
16059,16059,2013-05-08,Newcastle,10.6,21.5,0.2,,SE,0.0,4.0,82.0,65.0,3.0,7.0,15.9,20.3,0,0,2013,5,8,5,,5.497787143782138,-32.9192953,151.7795348,NSW,Evaporation_Sunshine_WindGustDir_WindGustSpeed_Pressure9am_Pressure3pm,0,3
16060,16060,2013-05-09,Newcastle,9.3,23.5,0.2,,,0.0,0.0,92.0,59.0,1.0,1.0,14.2,22.5,0,0,2013,5,9,5,,,-32.9192953,151.7795348,NSW,Evaporation_Sunshine_WindGustDir_WindGustSpeed_Pressure9am_Pressure3pm,0,3
16061,16061,2013-05-10,Newcastle,8.5,23.4,0.2,NE,,4.0,0.0,92.0,58.0,0.0,2.0,13.5,22.0,0,0,2013,5,10,5,0.7853981633974483,,-32.9192953,151.7795348,NSW,Evaporation_Sunshine_WindGustDir_WindGustSpeed_Pressure9am_Pressure3pm,0,3
16062,16062,2013-05-11,Newcastle,12.0,21.7,0.0,,NE,0.0,9.0,86.0,70.0,6.0,6.0,17.4,21.4,0,0,2013,5,11,5,,0.7853981633974483,-32.9192953,151.7795348,NSW,Evaporation_Sunshine_WindGustDir_WindGustSpeed_Pressure9am_Pressure3pm,0,3
16063,16063,2013-05-12,Newcastle,9.8,23.0,0.2,,SW,0.0,4.0,100.0,68.0,8.0,3.0,12.5,21.0,0,0,2013,5,12,5,,3.9269908169872414,-32.9192953,151.7795348,NSW,Evaporation_Sunshine_WindGustDir_WindGustSpeed_Pressure9am_Pressure3pm,0,3
16064,16064,2013-05-13,Newcastle,11.4,21.0,0.2,SW,,4.0,0.0,94.0,64.0,8.0,8.0,14.0,20.6,0,1,2013,5,13,5,3.9269908169872414,,-32.9192953,151.7795348,NSW,Evaporation_Sunshine_WindGustDir_WindGustSpeed_Pressure9am_Pressure3pm,0,3
16065,16065,2013-05-14,Newcastle,12.5,19.4,1.6,,,0.0,0.0,94.0,64.0,8.0,5.0,16.0,19.0,1,1,2013,5,14,5,,,-32.9192953,151.7795348,NSW,Evaporation_Sunshine_WindGustDir_WindGustSpeed_Pressure9am_Pressure3pm,0,3
16066,16066,2013-05-23,Newcastle,6.2,18.7,32.5,,SE,0.0,4.0,97.0,79.0,8.0,7.0,12.4,16.0,1,1,2013,5,23,5,,5.497787143782138,-32.9192953,151.7795348,NSW,Evaporation_Sunshine_WindGustDir_WindGustSpeed_Pressure9am_Pressure3pm,0,3
16067,16067,2013-05-24,Newcastle,11.2,19.9,14.4,SE,SE,37.0,41.0,61.0,50.0,6.0,5.0,18.6,19.0,1,1,2013,5,24,5,5.497787143782138,5.497787143782138,-32.9192953,151.7795348,NSW,Evaporation_Sunshine_WindGustDir_WindGustSpeed_Pressure9am_Pressure3pm,0,3
16068,16068,2013-05-25,Newcastle,11.9,,1.6,SE,S,9.0,4.0,75.0,63.0,5.0,5.0,15.4,18.8,1,0,2013,5,25,5,5.497787143782138,9.42477796076938,-32.9192953,151.7795348,NSW,Evaporation_Sunshine_WindGustDir_WindGustSpeed_Pressure9am_Pressure3pm,0,3
16069,16069,2013-05-26,Newcastle,,21.2,0.0,,,,,,,,,,,0,0,2013,5,26,5,,,-32.9192953,151.7795348,NSW,Evaporation_Sunshine_WindGustDir_WindGustSpeed_Pressure9am_Pressure3pm,0,3
16070,16070,2013-05-27,Newcastle,6.4,16.4,0.2,,,0.0,0.0,93.0,93.0,6.0,6.0,10.0,15.5,0,1,2013,5,27,5,,,-32.9192953,151.7795348,NSW,Evaporation_Sunshine_WindGustDir_WindGustSpeed_Pressure9am_Pressure3pm,0,3
16071,16071,2013-05-28,Newcastle,9.3,18.7,6.2,,,0.0,0.0,100.0,72.0,8.0,8.0,13.8,18.4,1,1,2013,5,28,5,,,-32.9192953,151.7795348,NSW,Evaporation_Sunshine_WindGustDir_WindGustSpeed_Pressure9am_Pressure3pm,0,3
16072,16072,2013-05-29,Newcastle,11.8,21.2,1.4,,,0.0,0.0,94.0,64.0,6.0,6.0,14.0,20.0,1,0,2013,5,29,5,,,-32.9192953,151.7795348,NSW,Evaporation_Sunshine_WindGustDir_WindGustSpeed_Pressure9am_Pressure3pm,0,3
16073,16073,2013-05-30,Newcastle,8.5,22.2,0.2,NE,NE,4.0,4.0,99.0,53.0,1.0,1.0,11.7,21.0,0,1,2013,5,30,5,0.7853981633974483,0.7853981633974483,-32.9192953,151.7795348,NSW,Evaporation_Sunshine_WindGustDir_WindGustSpeed_Pressure9am_Pressure3pm,0,3
16074,16074,2013-05-31,Newcastle,9.7,22.8,2.0,NE,,4.0,0.0,89.0,57.0,1.0,1.0,12.5,21.5,1,0,2013,5,31,5,0.7853981633974483,,-32.9192953,151.7795348,NSW,Evaporation_Sunshine_WindGustDir_WindGustSpeed_Pressure9am_Pressure3pm,0,3
16075,16075,2013-06-01,Newcastle,11.0,20.5,0.2,,,0.0,0.0,91.0,76.0,7.0,8.0,13.2,19.0,0,1,2013,6,1,5,,,-32.9192953,151.7795348,NSW,Evaporation_Sunshine_WindGustDir_WindGustSpeed_Pressure9am_Pressure3pm,0,3
16076,16076,2013-06-02,Newcastle,13.5,16.7,7.2,NW,SE,4.0,4.0,97.0,94.0,8.0,7.0,14.4,12.0,1,1,2013,6,2,5,2.356194490192345,5.497787143782138,-32.9192953,151.7795348,NSW,Evaporation_Sunshine_WindGustDir_WindGustSpeed_Pressure9am_Pressure3pm,0,3
16077,16077,2013-06-03,Newcastle,11.0,18.2,22.8,NW,,4.0,0.0,64.0,56.0,6.0,1.0,13.0,17.0,1,0,2013,6,3,5,2.356194490192345,,-32.9192953,151.7795348,NSW,Evaporation_Sunshine_WindGustDir_WindGustSpeed_Pressure9am_Pressure3pm,0,3
16078,16078,2013-06-04,Newcastle,6.8,19.8,0.2,,,0.0,0.0,81.0,74.0,8.0,7.0,11.4,17.4,0,0,2013,6,4,5,,,-32.9192953,151.7795348,NSW,Evaporation_Sunshine_WindGustDir_WindGustSpeed_Pressure9am_Pressure3pm,0,3
16079,16079,2013-06-05,Newcastle,7.8,18.7,0.2,,,0.0,0.0,96.0,72.0,8.0,6.0,9.8,17.4,0,0,2013,6,5,5,,,-32.9192953,151.7795348,NSW,Evaporation_Sunshine_WindGustDir_WindGustSpeed_Pressure9am_Pressure3pm,0,3
16080,16080,2013-06-06,Newcastle,8.8,17.8,0.0,,,0.0,0.0,84.0,85.0,7.0,8.0,13.2,16.5,0,0,2013,6,6,5,,,-32.9192953,151.7795348,NSW,Evaporation_Sunshine_WindGustDir_WindGustSpeed_Pressure9am_Pressure3pm,0,3
16081,16081,2013-06-07,Newcastle,12.4,22.5,0.2,,NE,0.0,22.0,88.0,64.0,8.0,5.0,15.5,21.5,0,0,2013,6,7,5,,0.7853981633974483,-32.9192953,151.7795348,NSW,Evaporation_Sunshine_WindGustDir_WindGustSpeed_Pressure9am_Pressure3pm,0,3
16082,16082,2013-06-08,Newcastle,11.2,18.0,1.0,,SE,0.0,4.0,97.0,64.0,7.0,6.0,14.4,17.5,0,0,2013,6,8,5,,5.497787143782138,-32.9192953,151.7795348,NSW,Evaporation_Sunshine_WindGustDir_WindGustSpeed_Pressure9am_Pressure3pm,0,3
16083,16083,2013-06-09,Newcastle,,19.8,0.4,,,0.0,0.0,88.0,72.0,1.0,5.0,13.0,18.8,0,0,2013,6,9,5,,,-32.9192953,151.7795348,NSW,Evaporation_Sunshine_WindGustDir_WindGustSpeed_Pressure9am_Pressure3pm,0,3
16084,16084,2013-06-10,Newcastle,8.2,20.2,0.2,,,0.0,0.0,97.0,74.0,2.0,8.0,12.0,19.0,0,0,2013,6,10,5,,,-32.9192953,151.7795348,NSW,Evaporation_Sunshine_WindGustDir_WindGustSpeed_Pressure9am_Pressure3pm,0,3
16085,16085,2013-06-11,Newcastle,9.2,20.8,1.0,,,0.0,0.0,94.0,60.0,0.0,0.0,13.0,19.4,0,0,2013,6,11,5,,,-32.9192953,151.7795348,NSW,Evaporation_Sunshine_WindGustDir_WindGustSpeed_Pressure9am_Pressure3pm,0,3
16086,16086,2013-06-12,Newcastle,9.4,19.0,0.2,,,0.0,0.0,95.0,97.0,6.0,8.0,12.2,14.8,0,1,2013,6,12,5,,,-32.9192953,151.7795348,NSW,Evaporation_Sunshine_WindGustDir_WindGustSpeed_Pressure9am_Pressure3pm,0,3
16087,16087,2013-06-13,Newcastle,9.8,19.5,20.6,,NW,0.0,19.0,88.0,63.0,6.0,6.0,13.5,17.6,1,0,2013,6,13,5,,2.356194490192345,-32.9192953,151.7795348,NSW,Evaporation_Sunshine_WindGustDir_WindGustSpeed_Pressure9am_Pressure3pm,0,3
16088,16088,2013-06-14,Newcastle,10.8,18.2,0.0,NW,NW,22.0,19.0,72.0,58.0,2.0,2.0,14.0,16.8,0,0,2013,6,14,5,2.356194490192345,2.356194490192345,-32.9192953,151.7795348,NSW,Evaporation_Sunshine_WindGustDir_WindGustSpeed_Pressure9am_Pressure3pm,0,3
16089,16089,2013-06-15,Newcastle,11.4,19.0,0.4,SE,WSW,11.0,11.0,66.0,53.0,4.0,8.0,15.0,17.4,0,0,2013,6,15,5,5.497787143782138,3.5342917352885173,-32.9192953,151.7795348,NSW,Evaporation_Sunshine_WindGustDir_WindGustSpeed_Pressure9am_Pressure3pm,0,3
16090,16090,2013-06-16,Newcastle,7.2,16.6,0.0,NW,,4.0,0.0,75.0,60.0,4.0,6.0,10.8,15.4,0,0,2013,6,16,5,2.356194490192345,,-32.9192953,151.7795348,NSW,Evaporation_Sunshine_WindGustDir_WindGustSpeed_Pressure9am_Pressure3pm,0,3
16091,16091,2013-06-17,Newcastle,6.6,17.4,0.0,NW,NW,19.0,9.0,75.0,68.0,1.0,7.0,9.5,15.0,0,0,2013,6,17,5,2.356194490192345,2.356194490192345,-32.9192953,151.7795348,NSW,Evaporation_Sunshine_WindGustDir_WindGustSpeed_Pressure9am_Pressure3pm,0,3
16092,16092,2013-06-18,Newcastle,6.8,17.8,0.0,NW,SW,9.0,4.0,75.0,46.0,1.0,2.0,10.5,16.5,0,1,2013,6,18,5,2.356194490192345,3.9269908169872414,-32.9192953,151.7795348,NSW,Evaporation_Sunshine_WindGustDir_WindGustSpeed_Pressure9am_Pressure3pm,0,3
16093,16093,2013-06-19,Newcastle,9.4,16.2,3.0,W,SW,9.0,28.0,85.0,72.0,7.0,7.0,11.0,15.2,1,1,2013,6,19,5,3.141592653589793,3.9269908169872414,-32.9192953,151.7795348,NSW,Evaporation_Sunshine_WindGustDir_WindGustSpeed_Pressure9am_Pressure3pm,0,3
16094,16094,2013-06-20,Newcastle,9.8,16.0,2.6,NW,SW,9.0,4.0,77.0,79.0,6.0,6.0,12.5,13.5,1,0,2013,6,20,5,2.356194490192345,3.9269908169872414,-32.9192953,151.7795348,NSW,Evaporation_Sunshine_WindGustDir_WindGustSpeed_Pressure9am_Pressure3pm,0,3
16095,16095,2013-06-21,Newcastle,7.5,17.2,0.2,,,0.0,0.0,91.0,76.0,7.0,7.0,10.2,14.7,0,0,2013,6,21,5,,,-32.9192953,151.7795348,NSW,Evaporation_Sunshine_WindGustDir_WindGustSpeed_Pressure9am_Pressure3pm,0,3
16096,16096,2013-06-22,Newcastle,5.0,19.5,0.0,,SE,0.0,4.0,92.0,68.0,1.0,6.0,9.4,15.0,0,1,2013,6,22,5,,5.497787143782138,-32.9192953,151.7795348,NSW,Evaporation_Sunshine_WindGustDir_WindGustSpeed_Pressure9am_Pressure3pm,0,3
16097,16097,2013-06-23,Newcastle,8.0,16.6,4.8,,,0.0,0.0,95.0,97.0,6.0,7.0,12.0,12.6,1,1,2013,6,23,5,,,-32.9192953,151.7795348,NSW,Evaporation_Sunshine_WindGustDir_WindGustSpeed_Pressure9am_Pressure3pm,0,3
16098,16098,2013-06-24,Newcastle,9.9,17.3,21.0,,NW,0.0,4.0,95.0,56.0,8.0,7.0,11.0,16.4,1,0,2013,6,24,5,,2.356194490192345,-32.9192953,151.7795348,NSW,Evaporation_Sunshine_WindGustDir_WindGustSpeed_Pressure9am_Pressure3pm,0,3
16099,16099,2013-06-25,Newcastle,6.0,17.5,0.2,NW,SE,4.0,22.0,81.0,64.0,7.0,6.0,10.9,14.9,0,1,2013,6,25,5,2.356194490192345,5.497787143782138,-32.9192953,151.7795348,NSW,Evaporation_Sunshine_WindGustDir_WindGustSpeed_Pressure9am_Pressure3pm,0,3
16100,16100,2013-06-26,Newcastle,7.2,19.0,2.4,SW,SE,46.0,9.0,80.0,91.0,7.0,7.0,17.0,15.5,1,1,2013,6,26,5,3.9269908169872414,5.497787143782138,-32.9192953,151.7795348,NSW,Evaporation_Sunshine_WindGustDir_WindGustSpeed_Pressure9am_Pressure3pm,0,3
16101,16101,2013-06-27,Newcastle,13.2,16.8,10.4,,,0.0,0.0,99.0,94.0,8.0,8.0,15.5,15.5,1,1,2013,6,27,5,,,-32.9192953,151.7795348,NSW,Evaporation_Sunshine_WindGustDir_WindGustSpeed_Pressure9am_Pressure3pm,0,3
16102,16102,2013-06-28,Newcastle,12.6,18.2,14.6,,,0.0,0.0,96.0,94.0,8.0,8.0,14.2,14.0,1,1,2013,6,28,5,,,-32.9192953,151.7795348,NSW,Evaporation_Sunshine_WindGustDir_WindGustSpeed_Pressure9am_Pressure3pm,0,3
16103,16103,2013-06-29,Newcastle,12.1,16.3,14.6,,,0.0,0.0,93.0,90.0,8.0,7.0,14.2,15.8,1,1,2013,6,29,5,,,-32.9192953,151.7795348,NSW,Evaporation_Sunshine_WindGustDir_WindGustSpeed_Pressure9am_Pressure3pm,0,3
16104,16104,2013-06-30,Newcastle,11.7,14.2,20.4,,,0.0,0.0,100.0,97.0,8.0,7.0,12.5,14.0,1,1,2013,6,30,5,,,-32.9192953,151.7795348,NSW,Evaporation_Sunshine_WindGustDir_WindGustSpeed_Pressure9am_Pressure3pm,0,3
16105,16105,2013-07-01,Newcastle,10.6,17.5,20.2,,SE,0.0,9.0,97.0,80.0,8.0,6.0,12.6,17.0,1,1,2013,7,1,5,,5.497787143782138,-32.9192953,151.7795348,NSW,Evaporation_Sunshine_WindGustDir_WindGustSpeed_Pressure9am_Pressure3pm,0,3
16106,16106,2013-07-02,Newcastle,11.2,19.0,3.0,,,0.0,0.0,77.0,66.0,5.0,2.0,13.0,17.5,1,0,2013,7,2,5,,,-32.9192953,151.7795348,NSW,Evaporation_Sunshine_WindGustDir_WindGustSpeed_Pressure9am_Pressure3pm,0,3
16107,16107,2013-07-03,Newcastle,6.6,18.5,0.2,,NE,0.0,4.0,97.0,61.0,1.0,0.0,9.2,17.0,0,0,2013,7,3,5,,0.7853981633974483,-32.9192953,151.7795348,NSW,Evaporation_Sunshine_WindGustDir_WindGustSpeed_Pressure9am_Pressure3pm,0,3
16108,16108,2013-07-04,Newcastle,5.3,22.6,0.2,NW,NW,4.0,28.0,91.0,47.0,0.0,1.0,9.5,21.4,0,0,2013,7,4,5,2.356194490192345,2.356194490192345,-32.9192953,151.7795348,NSW,Evaporation_Sunshine_WindGustDir_WindGustSpeed_Pressure9am_Pressure3pm,0,3
16109,16109,2013-07-05,Newcastle,9.0,21.7,0.2,NW,SW,9.0,4.0,70.0,40.0,0.0,5.0,15.5,20.8,0,0,2013,7,5,5,2.356194490192345,3.9269908169872414,-32.9192953,151.7795348,NSW,Evaporation_Sunshine_WindGustDir_WindGustSpeed_Pressure9am_Pressure3pm,0,3
16110,16110,2013-07-06,Newcastle,6.0,16.5,0.0,NW,,4.0,0.0,73.0,41.0,0.0,0.0,9.0,15.4,0,0,2013,7,6,5,2.356194490192345,,-32.9192953,151.7795348,NSW,Evaporation_Sunshine_WindGustDir_WindGustSpeed_Pressure9am_Pressure3pm,0,3
