,Unnamed: 0,Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow,year,month,day,LocationNum,WindGustDirNum,WindDir9amNum,WindDir3pmNum,Latitude,Longitude,CodeRegion,NonMes,CodeRegionNum,NonMesNum
58523,58523,2016-03-10,Bendigo,20.0,25.6,4.4,,SE,41.0,S,S,19.0,19.0,81.0,86.0,1018.7,1018.0,8.0,4.0,21.1,21.6,1,1,2016,3,10,19,5.497787143782138,9.42477796076938,9.42477796076938,-36.7588767,144.2825931,VIC,Sunshine,2,5
58524,58524,2016-03-11,Bendigo,19.3,31.2,8.8,,SW,20.0,SE,NNW,11.0,4.0,79.0,47.0,1016.8,1014.8,,2.0,21.9,29.4,1,0,2016,3,11,19,3.9269908169872414,5.497787143782138,1.9634954084936207,-36.7588767,144.2825931,VIC,Sunshine,2,5
58525,58525,2016-03-12,Bendigo,19.2,32.9,0.0,,SSE,39.0,SSE,WSW,15.0,11.0,71.0,37.0,1018.8,1017.2,,1.0,22.7,31.4,0,0,2016,3,12,19,5.105088062083414,5.105088062083414,3.5342917352885173,-36.7588767,144.2825931,VIC,Sunshine,2,5
58526,58526,2016-03-13,Bendigo,17.2,32.8,0.0,,SSE,30.0,SE,SE,20.0,7.0,75.0,26.0,1019.4,1016.5,,,19.1,31.2,0,0,2016,3,13,19,5.105088062083414,5.497787143782138,5.497787143782138,-36.7588767,144.2825931,VIC,Sunshine,2,5
58527,58527,2016-03-14,Bendigo,16.4,28.0,0.0,,S,44.0,SSE,SSE,20.0,22.0,72.0,34.0,1018.9,1016.6,,,19.0,27.6,0,0,2016,3,14,19,9.42477796076938,5.105088062083414,5.105088062083414,-36.7588767,144.2825931,VIC,Sunshine,2,5
58528,58528,2016-03-15,Bendigo,14.3,30.6,0.0,,ENE,39.0,SSE,E,19.0,9.0,67.0,35.0,1017.9,1015.9,,,17.8,28.1,0,0,2016,3,15,19,0.3926990816987241,5.105088062083414,0.0,-36.7588767,144.2825931,VIC,Sunshine,2,5
58529,58529,2016-03-16,Bendigo,16.6,31.5,0.0,,NNE,46.0,ESE,N,11.0,15.0,59.0,35.0,1018.3,1014.7,,,20.7,29.8,0,0,2016,3,16,19,1.1780972450961724,5.890486225480862,1.5707963267948966,-36.7588767,144.2825931,VIC,Sunshine,2,5
58530,58530,2016-03-17,Bendigo,18.2,31.3,0.0,,NNE,43.0,E,N,15.0,24.0,61.0,36.0,1013.8,1007.4,3.0,1.0,20.6,29.6,0,1,2016,3,17,19,1.1780972450961724,0.0,1.5707963267948966,-36.7588767,144.2825931,VIC,Sunshine,2,5
58531,58531,2016-03-18,Bendigo,14.0,18.7,13.2,,NW,70.0,W,SW,17.0,41.0,89.0,59.0,997.4,1003.5,8.0,8.0,14.2,15.5,1,1,2016,3,18,19,2.356194490192345,3.141592653589793,3.9269908169872414,-36.7588767,144.2825931,VIC,Sunshine,2,5
58532,58532,2016-03-19,Bendigo,8.9,18.9,4.2,,WSW,35.0,WSW,SSW,17.0,13.0,79.0,46.0,1014.9,1015.6,1.0,8.0,12.1,17.3,1,0,2016,3,19,19,3.5342917352885173,3.5342917352885173,4.319689898685965,-36.7588767,144.2825931,VIC,Sunshine,2,5
58533,58533,2016-03-20,Bendigo,9.6,22.8,0.2,,SE,37.0,SSE,E,22.0,7.0,62.0,32.0,1019.1,1017.5,,,12.5,20.9,0,0,2016,3,20,19,5.497787143782138,5.105088062083414,0.0,-36.7588767,144.2825931,VIC,Sunshine,2,5
58534,58534,2016-03-21,Bendigo,11.0,25.0,0.0,,SE,33.0,SE,ESE,15.0,13.0,65.0,30.0,1020.1,1017.4,,,14.2,23.4,0,0,2016,3,21,19,5.497787143782138,5.497787143782138,5.890486225480862,-36.7588767,144.2825931,VIC,Sunshine,2,5
58535,58535,2016-03-22,Bendigo,11.7,26.6,0.0,,SSE,26.0,SSE,SSE,13.0,11.0,64.0,29.0,1018.9,1015.9,,,15.8,25.0,0,0,2016,3,22,19,5.105088062083414,5.105088062083414,5.105088062083414,-36.7588767,144.2825931,VIC,Sunshine,2,5
58536,58536,2016-03-23,Bendigo,10.5,29.3,0.0,,WSW,35.0,SSE,N,7.0,11.0,56.0,22.0,1017.5,1015.6,,1.0,16.7,28.0,0,0,2016,3,23,19,3.5342917352885173,5.105088062083414,1.5707963267948966,-36.7588767,144.2825931,VIC,Sunshine,2,5
58537,58537,2016-03-24,Bendigo,16.6,24.2,0.2,,SW,30.0,,SSE,0.0,11.0,76.0,57.0,1019.6,1017.7,8.0,8.0,17.3,22.3,0,0,2016,3,24,19,3.9269908169872414,,5.105088062083414,-36.7588767,144.2825931,VIC,Sunshine,2,5
58538,58538,2016-03-25,Bendigo,13.6,24.5,0.2,,SW,35.0,SSE,WSW,15.0,20.0,77.0,29.0,1019.1,1017.6,,,16.2,24.0,0,0,2016,3,25,19,3.9269908169872414,5.105088062083414,3.5342917352885173,-36.7588767,144.2825931,VIC,Sunshine,2,5
58539,58539,2016-03-26,Bendigo,10.2,22.3,0.0,,SSW,37.0,SSW,SSW,11.0,20.0,72.0,50.0,1020.1,1018.7,8.0,7.0,14.8,20.7,0,0,2016,3,26,19,4.319689898685965,4.319689898685965,4.319689898685965,-36.7588767,144.2825931,VIC,Sunshine,2,5
58540,58540,2016-03-27,Bendigo,11.0,21.5,0.0,,SSE,37.0,SSW,SE,17.0,22.0,65.0,37.0,1020.2,1017.9,,,14.4,20.2,0,0,2016,3,27,19,5.105088062083414,4.319689898685965,5.497787143782138,-36.7588767,144.2825931,VIC,Sunshine,2,5
58541,58541,2016-03-28,Bendigo,9.9,20.0,0.0,,S,37.0,SSE,SSE,20.0,19.0,52.0,36.0,1018.0,1016.2,,7.0,13.8,18.9,0,0,2016,3,28,19,9.42477796076938,5.105088062083414,5.105088062083414,-36.7588767,144.2825931,VIC,Sunshine,2,5
58542,58542,2016-03-29,Bendigo,11.3,22.6,0.0,,S,44.0,SSE,S,26.0,15.0,59.0,39.0,1018.0,1016.5,,5.0,13.9,21.3,0,0,2016,3,29,19,9.42477796076938,5.105088062083414,9.42477796076938,-36.7588767,144.2825931,VIC,Sunshine,2,5
58543,58543,2016-03-30,Bendigo,10.0,20.8,0.0,,S,39.0,SSW,SSW,13.0,17.0,64.0,41.0,1019.4,1017.9,8.0,7.0,13.4,19.4,0,0,2016,3,30,19,9.42477796076938,4.319689898685965,4.319689898685965,-36.7588767,144.2825931,VIC,Sunshine,2,5
58544,58544,2016-03-31,Bendigo,7.0,23.0,0.0,,WSW,28.0,,W,0.0,15.0,67.0,44.0,1020.0,1017.1,,2.0,13.9,22.9,0,0,2016,3,31,19,3.5342917352885173,,3.141592653589793,-36.7588767,144.2825931,VIC,Sunshine,2,5
58545,58545,2016-04-01,Bendigo,9.0,25.0,0.0,,NW,46.0,,NNW,0.0,26.0,72.0,33.0,1016.4,1013.6,,,13.6,23.3,0,0,2016,4,1,19,2.356194490192345,,1.9634954084936207,-36.7588767,144.2825931,VIC,Sunshine,2,5
58546,58546,2016-04-02,Bendigo,10.6,22.5,0.0,,SW,43.0,,WSW,0.0,28.0,56.0,43.0,1015.7,1018.5,5.0,,14.5,20.8,0,0,2016,4,2,19,3.9269908169872414,,3.5342917352885173,-36.7588767,144.2825931,VIC,Sunshine,2,5
58547,58547,2016-04-03,Bendigo,5.9,21.1,0.0,,SSE,37.0,SSE,SSE,17.0,20.0,58.0,40.0,1025.8,1022.8,,,15.2,20.3,0,0,2016,4,3,19,5.105088062083414,5.105088062083414,5.105088062083414,-36.7588767,144.2825931,VIC,Sunshine,2,5
58548,58548,2016-04-04,Bendigo,9.1,25.2,0.0,,SSE,26.0,SE,N,15.0,11.0,56.0,27.0,1021.8,1017.1,,,15.6,24.0,0,0,2016,4,4,19,5.105088062083414,5.497787143782138,1.5707963267948966,-36.7588767,144.2825931,VIC,Sunshine,2,5
58549,58549,2016-04-05,Bendigo,6.4,28.7,0.0,,N,46.0,NNE,NNW,9.0,28.0,44.0,18.0,1014.9,1010.7,,,17.5,27.8,0,0,2016,4,5,19,1.5707963267948966,1.1780972450961724,1.9634954084936207,-36.7588767,144.2825931,VIC,Sunshine,2,5
58550,58550,2016-04-06,Bendigo,16.1,16.4,0.6,,SW,35.0,SW,WSW,4.0,17.0,86.0,71.0,1014.6,1017.0,8.0,6.0,16.4,14.9,0,1,2016,4,6,19,3.9269908169872414,3.9269908169872414,3.5342917352885173,-36.7588767,144.2825931,VIC,Sunshine,2,5
58551,58551,2016-04-07,Bendigo,4.4,18.9,1.4,,W,24.0,SSW,SSW,13.0,7.0,71.0,41.0,1025.2,1022.5,,,12.8,18.4,1,0,2016,4,7,19,3.141592653589793,4.319689898685965,4.319689898685965,-36.7588767,144.2825931,VIC,Sunshine,2,5
58552,58552,2016-04-08,Bendigo,9.8,20.7,0.0,,WSW,37.0,ESE,SW,4.0,17.0,57.0,39.0,1023.6,1021.5,,1.0,15.8,20.3,0,0,2016,4,8,19,3.5342917352885173,5.890486225480862,3.9269908169872414,-36.7588767,144.2825931,VIC,Sunshine,2,5
58553,58553,2016-04-09,Bendigo,5.9,22.0,0.0,,WNW,26.0,NNW,NW,2.0,15.0,53.0,41.0,1023.2,1020.5,2.0,,16.5,20.8,0,0,2016,4,9,19,2.748893571891069,1.9634954084936207,2.356194490192345,-36.7588767,144.2825931,VIC,Sunshine,2,5
58554,58554,2016-04-10,Bendigo,7.1,22.5,0.0,,W,39.0,WSW,W,19.0,24.0,70.0,43.0,1021.4,1018.6,,3.0,16.1,21.4,0,0,2016,4,10,19,3.141592653589793,3.5342917352885173,3.141592653589793,-36.7588767,144.2825931,VIC,Sunshine,2,5
58555,58555,2016-04-11,Bendigo,8.5,22.4,0.0,,SW,37.0,SSW,SSW,20.0,20.0,71.0,44.0,1021.8,1020.6,8.0,1.0,15.5,21.7,0,0,2016,4,11,19,3.9269908169872414,4.319689898685965,4.319689898685965,-36.7588767,144.2825931,VIC,Sunshine,2,5
58556,58556,2016-04-12,Bendigo,7.9,21.7,0.0,,SW,35.0,S,SSE,17.0,22.0,59.0,40.0,1025.1,1021.9,1.0,,15.1,20.9,0,0,2016,4,12,19,3.9269908169872414,9.42477796076938,5.105088062083414,-36.7588767,144.2825931,VIC,Sunshine,2,5
58557,58557,2016-04-13,Bendigo,9.8,22.9,0.0,,SE,31.0,SE,NE,20.0,9.0,67.0,39.0,1026.4,1024.2,,,15.2,22.5,0,0,2016,4,13,19,5.497787143782138,5.497787143782138,0.7853981633974483,-36.7588767,144.2825931,VIC,Sunshine,2,5
58558,58558,2016-04-14,Bendigo,10.8,25.9,0.0,,N,37.0,E,NNW,9.0,22.0,60.0,28.0,1026.4,1023.3,,,17.5,24.8,0,0,2016,4,14,19,1.5707963267948966,0.0,1.9634954084936207,-36.7588767,144.2825931,VIC,Sunshine,2,5
58559,58559,2016-04-15,Bendigo,10.9,27.5,0.0,,WNW,31.0,SSE,NW,7.0,20.0,45.0,20.0,1023.3,1019.0,,,16.5,27.0,0,0,2016,4,15,19,2.748893571891069,5.105088062083414,2.356194490192345,-36.7588767,144.2825931,VIC,Sunshine,2,5
58560,58560,2016-04-16,Bendigo,12.5,25.8,0.0,,SSE,46.0,S,SE,9.0,20.0,57.0,41.0,1020.5,1018.1,1.0,8.0,17.2,23.5,0,0,2016,4,16,19,5.105088062083414,9.42477796076938,5.497787143782138,-36.7588767,144.2825931,VIC,Sunshine,2,5
58561,58561,2016-04-17,Bendigo,10.9,21.2,0.0,,SSE,50.0,SE,SSE,28.0,22.0,57.0,34.0,1023.2,1019.6,,,13.8,20.6,0,0,2016,4,17,19,5.105088062083414,5.497787143782138,5.105088062083414,-36.7588767,144.2825931,VIC,Sunshine,2,5
58562,58562,2016-04-18,Bendigo,10.7,24.5,0.0,,NNE,31.0,ENE,NNE,15.0,22.0,64.0,39.0,1020.9,1016.7,,,15.9,23.7,0,0,2016,4,18,19,1.1780972450961724,0.3926990816987241,1.1780972450961724,-36.7588767,144.2825931,VIC,Sunshine,2,5
58563,58563,2016-04-19,Bendigo,10.5,26.3,0.0,,N,35.0,SE,NNE,13.0,15.0,64.0,30.0,1020.0,1017.8,,,16.3,25.4,0,0,2016,4,19,19,1.5707963267948966,5.497787143782138,1.1780972450961724,-36.7588767,144.2825931,VIC,Sunshine,2,5
58564,58564,2016-04-20,Bendigo,11.9,26.5,0.0,,N,28.0,SE,NE,9.0,13.0,58.0,30.0,1022.9,1019.5,,,17.3,26.1,0,0,2016,4,20,19,1.5707963267948966,5.497787143782138,0.7853981633974483,-36.7588767,144.2825931,VIC,Sunshine,2,5
58565,58565,2016-04-21,Bendigo,15.9,25.3,0.0,,WSW,35.0,NE,W,7.0,17.0,48.0,42.0,1019.7,1017.9,7.0,8.0,19.5,23.6,0,1,2016,4,21,19,3.5342917352885173,0.7853981633974483,3.141592653589793,-36.7588767,144.2825931,VIC,Sunshine,2,5
58566,58566,2016-04-22,Bendigo,10.4,17.8,2.4,,SSE,44.0,SSW,SSE,19.0,24.0,70.0,44.0,1026.0,1024.9,6.0,,14.0,17.2,1,0,2016,4,22,19,5.105088062083414,4.319689898685965,5.105088062083414,-36.7588767,144.2825931,VIC,Sunshine,2,5
58567,58567,2016-04-23,Bendigo,3.9,20.2,0.0,,S,43.0,SE,S,11.0,24.0,64.0,50.0,1028.0,1027.1,,,14.2,19.7,0,0,2016,4,23,19,9.42477796076938,5.497787143782138,9.42477796076938,-36.7588767,144.2825931,VIC,Sunshine,2,5
58568,58568,2016-04-24,Bendigo,6.7,22.9,0.0,,SSE,24.0,SE,NW,15.0,6.0,73.0,34.0,1030.8,1028.0,,,13.7,22.3,0,0,2016,4,24,19,5.105088062083414,5.497787143782138,2.356194490192345,-36.7588767,144.2825931,VIC,Sunshine,2,5
58569,58569,2016-04-25,Bendigo,6.4,24.5,0.0,,NNE,28.0,ESE,N,9.0,15.0,61.0,30.0,1030.7,1027.1,,,14.7,23.8,0,0,2016,4,25,19,1.1780972450961724,5.890486225480862,1.5707963267948966,-36.7588767,144.2825931,VIC,Sunshine,2,5
58570,58570,2016-04-26,Bendigo,7.5,25.6,0.0,,N,37.0,ENE,N,11.0,17.0,56.0,21.0,1028.7,1023.7,,,16.4,25.2,0,0,2016,4,26,19,1.5707963267948966,0.3926990816987241,1.5707963267948966,-36.7588767,144.2825931,VIC,Sunshine,2,5
58571,58571,2016-04-27,Bendigo,10.0,26.0,0.0,,N,48.0,NE,N,17.0,31.0,48.0,29.0,1022.5,1017.0,,,17.1,25.7,0,0,2016,4,27,19,1.5707963267948966,0.7853981633974483,1.5707963267948966,-36.7588767,144.2825931,VIC,Sunshine,2,5
58572,58572,2016-04-28,Bendigo,11.7,26.9,0.0,,N,28.0,ENE,NNW,6.0,13.0,50.0,30.0,1019.6,1017.0,5.0,,18.9,25.8,0,1,2016,4,28,19,1.5707963267948966,0.3926990816987241,1.9634954084936207,-36.7588767,144.2825931,VIC,Sunshine,2,5
58573,58573,2016-04-29,Bendigo,13.8,17.4,2.6,,NNE,31.0,NW,NNE,13.0,13.0,83.0,92.0,1016.9,1013.8,8.0,8.0,16.1,16.3,1,1,2016,4,29,19,1.1780972450961724,2.356194490192345,1.1780972450961724,-36.7588767,144.2825931,VIC,Sunshine,2,5
58574,58574,2016-04-30,Bendigo,15.8,21.3,7.8,,NNE,33.0,NNE,N,19.0,19.0,92.0,71.0,1016.0,1012.2,8.0,6.0,16.8,20.2,1,1,2016,4,30,19,1.1780972450961724,1.1780972450961724,1.5707963267948966,-36.7588767,144.2825931,VIC,Sunshine,2,5
58575,58575,2016-05-01,Bendigo,12.5,15.6,14.4,,W,56.0,WNW,W,22.0,30.0,79.0,53.0,1009.8,1012.6,8.0,8.0,12.5,15.1,1,0,2016,5,1,19,3.141592653589793,2.748893571891069,3.141592653589793,-36.7588767,144.2825931,VIC,Sunshine,2,5
58576,58576,2016-05-02,Bendigo,2.9,16.7,0.4,,NNW,43.0,ENE,NNW,2.0,24.0,89.0,48.0,1015.1,1012.0,7.0,8.0,7.6,15.4,0,0,2016,5,2,19,1.9634954084936207,0.3926990816987241,1.9634954084936207,-36.7588767,144.2825931,VIC,Sunshine,2,5
58577,58577,2016-05-03,Bendigo,7.6,18.8,0.0,,NW,69.0,N,NW,20.0,28.0,58.0,89.0,1006.1,1003.9,,,14.3,14.3,0,0,2016,5,3,19,2.356194490192345,1.5707963267948966,2.356194490192345,-36.7588767,144.2825931,VIC,Sunshine,2,5
58578,58578,2016-05-04,Bendigo,6.4,16.0,0.8,,NW,31.0,W,NNW,9.0,15.0,92.0,57.0,1016.9,1016.0,4.0,8.0,9.2,14.6,0,0,2016,5,4,19,2.356194490192345,3.141592653589793,1.9634954084936207,-36.7588767,144.2825931,VIC,Sunshine,2,5
58579,58579,2016-05-05,Bendigo,9.1,20.2,0.0,,N,44.0,NNE,N,13.0,30.0,71.0,53.0,1018.5,1014.7,8.0,8.0,14.3,19.4,0,0,2016,5,5,19,1.5707963267948966,1.1780972450961724,1.5707963267948966,-36.7588767,144.2825931,VIC,Sunshine,2,5
58580,58580,2016-05-06,Bendigo,7.1,23.6,0.0,,NNE,30.0,ESE,N,7.0,20.0,73.0,41.0,1017.6,1015.0,,,13.7,23.3,0,0,2016,5,6,19,1.1780972450961724,5.890486225480862,1.5707963267948966,-36.7588767,144.2825931,VIC,Sunshine,2,5
58581,58581,2016-05-07,Bendigo,9.0,23.0,0.0,,ENE,24.0,SE,NE,9.0,13.0,71.0,45.0,1018.7,1015.7,,,14.5,22.6,0,1,2016,5,7,19,0.3926990816987241,5.497787143782138,0.7853981633974483,-36.7588767,144.2825931,VIC,Sunshine,2,5
58582,58582,2016-05-08,Bendigo,13.8,18.1,5.6,,NNE,37.0,ENE,NNE,15.0,11.0,95.0,96.0,1010.7,1004.9,8.0,8.0,13.9,16.8,1,1,2016,5,8,19,1.1780972450961724,0.3926990816987241,1.1780972450961724,-36.7588767,144.2825931,VIC,Sunshine,2,5
58583,58583,2016-05-09,Bendigo,13.8,17.8,11.4,,N,69.0,NNE,NNW,31.0,24.0,95.0,64.0,997.8,996.1,7.0,8.0,17.6,17.1,1,1,2016,5,9,19,1.5707963267948966,1.1780972450961724,1.9634954084936207,-36.7588767,144.2825931,VIC,Sunshine,2,5
58584,58584,2016-05-10,Bendigo,12.0,16.1,13.4,,NW,67.0,WNW,WSW,17.0,26.0,90.0,55.0,1004.1,1010.6,7.0,,13.7,15.4,1,1,2016,5,10,19,2.356194490192345,2.748893571891069,3.5342917352885173,-36.7588767,144.2825931,VIC,Sunshine,2,5
58585,58585,2016-05-11,Bendigo,8.6,14.9,1.4,,WNW,41.0,NW,NW,11.0,19.0,86.0,88.0,1016.9,1013.2,2.0,8.0,10.1,12.5,1,1,2016,5,11,19,2.748893571891069,2.356194490192345,2.356194490192345,-36.7588767,144.2825931,VIC,Sunshine,2,5
58586,58586,2016-05-12,Bendigo,10.1,17.6,1.8,,WNW,43.0,WNW,WNW,22.0,28.0,84.0,69.0,1015.6,1015.3,8.0,8.0,14.8,17.4,1,0,2016,5,12,19,2.748893571891069,2.748893571891069,2.748893571891069,-36.7588767,144.2825931,VIC,Sunshine,2,5
58587,58587,2016-05-13,Bendigo,14.1,19.0,0.2,,WNW,33.0,NW,NW,13.0,11.0,76.0,60.0,1022.7,1021.3,1.0,,14.9,18.8,0,0,2016,5,13,19,2.748893571891069,2.356194490192345,2.356194490192345,-36.7588767,144.2825931,VIC,Sunshine,2,5
58588,58588,2016-05-14,Bendigo,7.0,20.4,0.2,,N,33.0,NNE,N,6.0,22.0,96.0,51.0,1022.3,1018.3,7.0,,11.6,20.1,0,0,2016,5,14,19,1.5707963267948966,1.1780972450961724,1.5707963267948966,-36.7588767,144.2825931,VIC,Sunshine,2,5
58589,58589,2016-05-15,Bendigo,5.6,20.2,0.2,,W,35.0,,WNW,0.0,9.0,79.0,52.0,1015.6,1015.4,,2.0,12.3,19.5,0,0,2016,5,15,19,3.141592653589793,,2.748893571891069,-36.7588767,144.2825931,VIC,Sunshine,2,5
58590,58590,2016-05-16,Bendigo,4.2,18.2,0.0,,N,37.0,ESE,N,2.0,17.0,87.0,69.0,1018.8,1014.4,7.0,8.0,9.8,17.0,0,1,2016,5,16,19,1.5707963267948966,5.890486225480862,1.5707963267948966,-36.7588767,144.2825931,VIC,Sunshine,2,5
58591,58591,2016-05-17,Bendigo,8.5,17.6,1.2,,WNW,30.0,N,NW,7.0,6.0,83.0,51.0,1018.7,1017.8,2.0,1.0,12.0,17.1,1,0,2016,5,17,19,2.748893571891069,1.5707963267948966,2.356194490192345,-36.7588767,144.2825931,VIC,Sunshine,2,5
58592,58592,2016-05-18,Bendigo,8.1,16.9,0.0,,W,28.0,,NW,0.0,13.0,85.0,50.0,1019.7,1016.7,8.0,8.0,10.9,16.7,0,0,2016,5,18,19,3.141592653589793,,2.356194490192345,-36.7588767,144.2825931,VIC,Sunshine,2,5
58593,58593,2016-05-19,Bendigo,7.6,16.9,0.0,,WNW,46.0,NNW,NW,17.0,28.0,85.0,68.0,1017.3,1014.9,8.0,8.0,12.0,16.2,0,0,2016,5,19,19,2.748893571891069,1.9634954084936207,2.356194490192345,-36.7588767,144.2825931,VIC,Sunshine,2,5
58594,58594,2016-05-20,Bendigo,8.0,16.4,0.2,,WSW,20.0,W,,4.0,0.0,88.0,61.0,1023.5,1022.4,8.0,,11.7,15.9,0,0,2016,5,20,19,3.5342917352885173,3.141592653589793,,-36.7588767,144.2825931,VIC,Sunshine,2,5
58595,58595,2016-05-21,Bendigo,6.9,15.7,0.0,,NNE,20.0,,NE,0.0,9.0,87.0,68.0,1026.1,1021.7,,,9.6,15.4,0,0,2016,5,21,19,1.1780972450961724,,0.7853981633974483,-36.7588767,144.2825931,VIC,Sunshine,2,5
58596,58596,2016-05-22,Bendigo,5.9,21.0,0.2,,NNW,44.0,NE,NE,15.0,24.0,86.0,57.0,1019.3,1014.1,,,11.5,20.0,0,1,2016,5,22,19,1.9634954084936207,0.7853981633974483,0.7853981633974483,-36.7588767,144.2825931,VIC,Sunshine,2,5
58597,58597,2016-05-23,Bendigo,10.0,15.5,5.4,,W,54.0,WNW,WSW,17.0,30.0,75.0,49.0,1018.6,1019.0,,3.0,10.8,14.9,1,0,2016,5,23,19,3.141592653589793,2.748893571891069,3.5342917352885173,-36.7588767,144.2825931,VIC,Sunshine,2,5
58598,58598,2016-05-24,Bendigo,7.4,15.9,0.6,,SW,35.0,W,WSW,9.0,6.0,95.0,59.0,1022.4,1019.3,8.0,,9.0,14.8,0,0,2016,5,24,19,3.9269908169872414,3.141592653589793,3.5342917352885173,-36.7588767,144.2825931,VIC,Sunshine,2,5
58599,58599,2016-05-25,Bendigo,4.2,14.6,0.0,,N,43.0,E,N,2.0,11.0,97.0,89.0,1017.0,1012.3,8.0,8.0,7.7,10.8,0,1,2016,5,25,19,1.5707963267948966,0.0,1.5707963267948966,-36.7588767,144.2825931,VIC,Sunshine,2,5
58600,58600,2016-05-26,Bendigo,7.7,13.2,14.4,,SW,43.0,NNW,SW,4.0,26.0,97.0,85.0,1004.3,1004.0,8.0,8.0,9.5,11.0,1,0,2016,5,26,19,3.9269908169872414,1.9634954084936207,3.9269908169872414,-36.7588767,144.2825931,VIC,Sunshine,2,5
58601,58601,2016-05-27,Bendigo,2.4,14.3,1.0,,NW,24.0,WSW,W,7.0,9.0,85.0,55.0,1009.1,1006.5,,1.0,7.9,13.4,0,1,2016,5,27,19,2.356194490192345,3.5342917352885173,3.141592653589793,-36.7588767,144.2825931,VIC,Sunshine,2,5
58602,58602,2016-05-28,Bendigo,6.3,13.5,10.0,,SW,37.0,S,SSW,6.0,17.0,81.0,63.0,1010.7,1012.3,,7.0,9.1,12.6,1,0,2016,5,28,19,3.9269908169872414,9.42477796076938,4.319689898685965,-36.7588767,144.2825931,VIC,Sunshine,2,5
58603,58603,2016-05-29,Bendigo,6.1,12.9,0.2,,SSW,20.0,SW,,9.0,0.0,63.0,53.0,1020.8,1020.8,,,8.9,12.2,0,0,2016,5,29,19,4.319689898685965,3.9269908169872414,,-36.7588767,144.2825931,VIC,Sunshine,2,5
58604,58604,2016-05-30,Bendigo,1.2,12.4,0.0,,ENE,20.0,SE,NNE,6.0,9.0,77.0,60.0,1026.7,1025.5,,8.0,6.5,12.0,0,0,2016,5,30,19,0.3926990816987241,5.497787143782138,1.1780972450961724,-36.7588767,144.2825931,VIC,Sunshine,2,5
58605,58605,2016-05-31,Bendigo,1.6,15.4,0.0,,ENE,30.0,SSE,ENE,13.0,13.0,83.0,55.0,1030.0,1027.0,,,6.1,14.0,0,0,2016,5,31,19,0.3926990816987241,5.105088062083414,0.3926990816987241,-36.7588767,144.2825931,VIC,Sunshine,2,5
58606,58606,2016-06-01,Bendigo,5.0,15.0,0.2,,ENE,31.0,SE,ESE,9.0,13.0,68.0,66.0,1028.4,1026.1,3.0,,10.3,13.5,0,0,2016,6,1,19,0.3926990816987241,5.497787143782138,5.890486225480862,-36.7588767,144.2825931,VIC,Sunshine,2,5
58607,58607,2016-06-02,Bendigo,6.1,16.4,0.0,,NNE,61.0,SSE,ESE,13.0,9.0,78.0,60.0,1027.4,1024.5,,5.0,10.0,16.0,0,0,2016,6,2,19,1.1780972450961724,5.105088062083414,5.890486225480862,-36.7588767,144.2825931,VIC,Sunshine,2,5
58608,58608,2016-06-03,Bendigo,6.9,15.5,0.2,,SE,22.0,SSE,ESE,15.0,7.0,71.0,64.0,1024.4,1021.3,,8.0,10.5,13.8,0,1,2016,6,3,19,5.497787143782138,5.105088062083414,5.890486225480862,-36.7588767,144.2825931,VIC,Sunshine,2,5
58609,58609,2016-06-04,Bendigo,9.8,13.8,11.6,,SE,24.0,SSE,SSE,15.0,11.0,95.0,89.0,1015.8,1010.4,8.0,8.0,11.1,13.7,1,1,2016,6,4,19,5.497787143782138,5.105088062083414,5.105088062083414,-36.7588767,144.2825931,VIC,Sunshine,2,5
58610,58610,2016-06-05,Bendigo,10.1,14.0,1.2,,W,22.0,,WSW,0.0,13.0,96.0,72.0,1006.3,1003.7,8.0,6.0,11.1,13.8,1,0,2016,6,5,19,3.141592653589793,,3.5342917352885173,-36.7588767,144.2825931,VIC,Sunshine,2,5
58611,58611,2016-06-06,Bendigo,4.0,12.7,0.0,,NW,28.0,NNW,N,13.0,11.0,97.0,86.0,1003.0,1001.7,8.0,8.0,8.4,11.4,0,0,2016,6,6,19,2.356194490192345,1.9634954084936207,1.5707963267948966,-36.7588767,144.2825931,VIC,Sunshine,2,5
58612,58612,2016-06-07,Bendigo,6.7,14.2,0.4,,W,33.0,WNW,W,11.0,13.0,93.0,81.0,1003.9,1003.8,8.0,8.0,9.0,13.6,0,1,2016,6,7,19,3.141592653589793,2.748893571891069,3.141592653589793,-36.7588767,144.2825931,VIC,Sunshine,2,5
58613,58613,2016-06-08,Bendigo,5.8,12.1,1.6,,NNE,46.0,NNE,NNE,11.0,19.0,98.0,89.0,1010.4,1005.7,8.0,8.0,6.5,11.6,1,1,2016,6,8,19,1.1780972450961724,1.1780972450961724,1.1780972450961724,-36.7588767,144.2825931,VIC,Sunshine,2,5
58614,58614,2016-06-09,Bendigo,6.3,13.6,8.8,,NNW,30.0,N,NW,9.0,17.0,93.0,79.0,1002.9,1006.0,8.0,8.0,10.1,12.9,1,0,2016,6,9,19,1.9634954084936207,1.5707963267948966,2.356194490192345,-36.7588767,144.2825931,VIC,Sunshine,2,5
