,Unnamed: 0,Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow,year,month,day,LocationNum,WindDir9amNum,WindDir3pmNum,Latitude,Longitude,CodeRegion,NonMes,CodeRegionNum,NonMesNum
106337,106337,2013-04-09,Albany,19.6,21.7,0.2,4.2,1.3,SSE,SSE,13.0,26.0,88.0,82.0,1019.0,1017.8,8.0,8.0,20.1,20.3,0,1,2013,4,9,36,5.105088062083414,5.105088062083414,-35.0247822,117.883608,WA,WindGustDir_WindGustSpeed,5,7
106338,106338,2013-04-10,Albany,18.2,21.6,3.4,3.4,0.2,E,ESE,24.0,20.0,85.0,88.0,1019.4,1018.0,8.0,8.0,18.9,19.2,1,0,2013,4,10,36,0.0,5.890486225480862,-35.0247822,117.883608,WA,WindGustDir_WindGustSpeed,5,7
106339,106339,2013-04-11,Albany,18.7,23.0,0.0,0.2,2.7,SE,S,11.0,17.0,88.0,83.0,1015.9,1014.0,7.0,8.0,20.5,20.7,0,1,2013,4,11,36,5.497787143782138,9.42477796076938,-35.0247822,117.883608,WA,WindGustDir_WindGustSpeed,5,7
106340,106340,2013-04-12,Albany,17.2,20.2,3.6,1.6,0.0,,NNE,0.0,6.0,92.0,91.0,1017.4,1016.1,8.0,8.0,18.6,19.2,1,1,2013,4,12,36,,1.1780972450961724,-35.0247822,117.883608,WA,WindGustDir_WindGustSpeed,5,7
106341,106341,2013-04-13,Albany,17.0,20.2,2.4,0.8,1.2,ESE,E,9.0,4.0,81.0,74.0,1018.1,1016.4,7.0,7.0,17.9,20.0,1,0,2013,4,13,36,5.890486225480862,0.0,-35.0247822,117.883608,WA,WindGustDir_WindGustSpeed,5,7
106342,106342,2013-04-14,Albany,15.2,21.5,0.0,2.4,9.8,N,E,2.0,9.0,88.0,69.0,1018.0,1016.5,1.0,1.0,18.0,20.7,0,0,2013,4,14,36,1.5707963267948966,0.0,-35.0247822,117.883608,WA,WindGustDir_WindGustSpeed,5,7
106343,106343,2013-04-15,Albany,15.0,23.1,0.0,3.8,6.3,NNE,E,4.0,20.0,73.0,70.0,1017.5,1014.6,2.0,8.0,19.5,21.0,0,0,2013,4,15,36,1.1780972450961724,0.0,-35.0247822,117.883608,WA,WindGustDir_WindGustSpeed,5,7
106344,106344,2013-04-16,Albany,18.6,21.2,1.0,1.6,2.7,ENE,ESE,17.0,19.0,85.0,74.0,1015.3,1014.6,8.0,6.0,19.4,20.6,0,0,2013,4,16,36,0.3926990816987241,5.890486225480862,-35.0247822,117.883608,WA,WindGustDir_WindGustSpeed,5,7
106345,106345,2013-04-17,Albany,17.9,20.2,0.0,3.0,0.0,E,E,20.0,15.0,74.0,83.0,1017.3,1014.1,8.0,8.0,18.7,19.1,0,0,2013,4,17,36,0.0,0.0,-35.0247822,117.883608,WA,WindGustDir_WindGustSpeed,5,7
106346,106346,2013-04-18,Albany,15.6,22.3,0.0,0.6,5.6,NNW,E,4.0,7.0,92.0,83.0,1013.7,1011.6,2.0,7.0,18.0,21.1,0,0,2013,4,18,36,1.9634954084936207,0.0,-35.0247822,117.883608,WA,WindGustDir_WindGustSpeed,5,7
106347,106347,2013-04-19,Albany,16.0,23.6,0.2,2.0,10.6,NW,WSW,9.0,24.0,84.0,74.0,1013.7,1012.0,1.0,1.0,20.1,22.0,0,1,2013,4,19,36,2.356194490192345,3.5342917352885173,-35.0247822,117.883608,WA,WindGustDir_WindGustSpeed,5,7
106348,106348,2013-04-20,Albany,15.0,18.2,2.0,4.2,2.7,WSW,WSW,20.0,37.0,63.0,54.0,1017.5,1016.2,7.0,5.0,16.5,17.9,1,1,2013,4,20,36,3.5342917352885173,3.5342917352885173,-35.0247822,117.883608,WA,WindGustDir_WindGustSpeed,5,7
106349,106349,2013-04-21,Albany,12.4,20.9,1.2,2.2,8.1,NW,NW,9.0,13.0,72.0,66.0,1013.4,1010.8,5.0,4.0,15.9,19.5,1,1,2013,4,21,36,2.356194490192345,2.356194490192345,-35.0247822,117.883608,WA,WindGustDir_WindGustSpeed,5,7
106350,106350,2013-04-22,Albany,14.0,19.3,17.4,3.2,3.2,NW,WSW,2.0,13.0,88.0,63.0,1016.2,1016.4,8.0,6.0,16.0,18.7,1,0,2013,4,22,36,2.356194490192345,3.5342917352885173,-35.0247822,117.883608,WA,WindGustDir_WindGustSpeed,5,7
106351,106351,2013-04-23,Albany,13.4,21.6,0.8,1.8,,NW,ESE,4.0,7.0,81.0,73.0,1021.2,1020.7,4.0,8.0,17.0,20.4,0,0,2013,4,23,36,2.356194490192345,5.890486225480862,-35.0247822,117.883608,WA,WindGustDir_WindGustSpeed,5,7
106352,106352,2013-04-24,Albany,12.8,24.0,0.4,,,,SSE,0.0,7.0,93.0,,1022.4,1018.7,5.0,1.0,14.9,23.9,0,0,2013,4,24,36,,5.105088062083414,-35.0247822,117.883608,WA,WindGustDir_WindGustSpeed,5,7
106353,106353,2013-04-25,Albany,12.8,23.4,0.0,3.4,,N,SSE,7.0,15.0,83.0,82.0,1018.6,1014.8,3.0,6.0,18.0,21.6,0,0,2013,4,25,36,1.5707963267948966,5.105088062083414,-35.0247822,117.883608,WA,WindGustDir_WindGustSpeed,5,7
106354,106354,2013-04-26,Albany,14.7,22.1,0.0,2.2,9.0,NNW,WSW,2.0,24.0,89.0,71.0,1014.8,1012.7,2.0,3.0,19.0,20.7,0,1,2013,4,26,36,1.9634954084936207,3.5342917352885173,-35.0247822,117.883608,WA,WindGustDir_WindGustSpeed,5,7
106355,106355,2013-04-27,Albany,15.4,18.6,4.4,1.8,0.1,SSW,SE,15.0,11.0,93.0,77.0,1016.8,1017.8,8.0,8.0,15.6,16.2,1,1,2013,4,27,36,4.319689898685965,5.497787143782138,-35.0247822,117.883608,WA,WindGustDir_WindGustSpeed,5,7
106356,106356,2013-04-28,Albany,12.7,16.6,8.0,3.2,1.3,SSE,ESE,11.0,6.0,94.0,87.0,1021.9,1021.4,8.0,7.0,13.2,15.7,1,1,2013,4,28,36,5.105088062083414,5.890486225480862,-35.0247822,117.883608,WA,WindGustDir_WindGustSpeed,5,7
106357,106357,2013-04-29,Albany,11.9,19.4,17.8,2.2,4.8,,ENE,0.0,6.0,85.0,74.0,1023.7,1021.5,6.0,7.0,14.4,16.8,1,0,2013,4,29,36,,0.3926990816987241,-35.0247822,117.883608,WA,WindGustDir_WindGustSpeed,5,7
106358,106358,2013-04-30,Albany,12.3,20.7,0.0,0.4,0.5,NW,NE,2.0,4.0,94.0,75.0,1020.5,1017.0,8.0,8.0,14.5,19.7,0,0,2013,4,30,36,2.356194490192345,0.7853981633974483,-35.0247822,117.883608,WA,WindGustDir_WindGustSpeed,5,7
106359,106359,2013-05-01,Albany,14.4,19.6,0.0,0.2,0.2,,,0.0,0.0,93.0,89.0,1011.4,1009.1,8.0,8.0,16.6,18.9,0,1,2013,5,1,36,,,-35.0247822,117.883608,WA,WindGustDir_WindGustSpeed,5,7
106360,106360,2013-05-02,Albany,16.4,22.5,7.2,1.6,7.4,N,W,20.0,7.0,68.0,80.0,1003.6,1004.0,2.0,6.0,19.5,19.9,1,1,2013,5,2,36,1.5707963267948966,3.141592653589793,-35.0247822,117.883608,WA,WindGustDir_WindGustSpeed,5,7
106361,106361,2013-05-03,Albany,14.4,19.4,15.8,4.0,4.0,SSW,SSE,17.0,11.0,86.0,86.0,1018.9,1020.9,7.0,8.0,17.4,17.4,1,1,2013,5,3,36,4.319689898685965,5.105088062083414,-35.0247822,117.883608,WA,WindGustDir_WindGustSpeed,5,7
106362,106362,2013-05-04,Albany,15.0,19.5,2.0,3.4,5.7,E,ESE,11.0,13.0,61.0,73.0,1024.9,1022.7,7.0,6.0,17.7,17.8,1,0,2013,5,4,36,0.0,5.890486225480862,-35.0247822,117.883608,WA,WindGustDir_WindGustSpeed,5,7
106363,106363,2013-05-05,Albany,11.0,19.5,0.0,1.8,,NW,E,4.0,17.0,92.0,80.0,1021.6,1018.2,5.0,5.0,13.8,18.3,0,0,2013,5,5,36,2.356194490192345,0.0,-35.0247822,117.883608,WA,WindGustDir_WindGustSpeed,5,7
106364,106364,2013-05-06,Albany,13.6,21.6,0.0,,,W,SW,4.0,9.0,91.0,81.0,1014.2,1011.4,8.0,6.0,16.2,19.5,0,0,2013,5,6,36,3.141592653589793,3.9269908169872414,-35.0247822,117.883608,WA,WindGustDir_WindGustSpeed,5,7
106365,106365,2013-05-07,Albany,13.0,21.8,0.0,3.4,,N,E,2.0,13.0,94.0,50.0,1006.8,1000.8,7.0,3.0,15.1,21.5,0,0,2013,5,7,36,1.5707963267948966,0.0,-35.0247822,117.883608,WA,WindGustDir_WindGustSpeed,5,7
106366,106366,2013-05-08,Albany,15.2,23.3,0.4,2.6,4.3,NNW,NNW,20.0,11.0,72.0,62.0,993.9,989.6,6.0,4.0,21.0,21.3,0,1,2013,5,8,36,1.9634954084936207,1.9634954084936207,-35.0247822,117.883608,WA,WindGustDir_WindGustSpeed,5,7
106367,106367,2013-05-09,Albany,12.8,20.3,11.8,2.4,,NNW,NNW,15.0,19.0,82.0,60.0,1002.0,1003.2,8.0,6.0,13.8,16.6,1,1,2013,5,9,36,1.9634954084936207,1.9634954084936207,-35.0247822,117.883608,WA,WindGustDir_WindGustSpeed,5,7
106368,106368,2013-05-10,Albany,7.9,17.2,7.6,,,NW,W,11.0,20.0,77.0,68.0,1012.1,1010.6,2.0,7.0,11.7,15.8,1,1,2013,5,10,36,2.356194490192345,3.141592653589793,-35.0247822,117.883608,WA,WindGustDir_WindGustSpeed,5,7
106369,106369,2013-05-11,Albany,11.3,17.3,10.0,5.8,5.3,WSW,WSW,35.0,35.0,59.0,56.0,1022.3,1023.4,7.0,4.0,15.6,16.8,1,1,2013,5,11,36,3.5342917352885173,3.5342917352885173,-35.0247822,117.883608,WA,WindGustDir_WindGustSpeed,5,7
106370,106370,2013-05-12,Albany,13.4,17.8,2.2,2.6,5.5,E,ESE,4.0,20.0,85.0,89.0,1031.3,1030.8,3.0,7.0,15.5,15.0,1,1,2013,5,12,36,0.0,5.890486225480862,-35.0247822,117.883608,WA,WindGustDir_WindGustSpeed,5,7
106371,106371,2013-05-13,Albany,12.8,18.5,1.8,0.6,,W,,7.0,0.0,91.0,74.0,1031.6,1028.1,7.0,7.0,14.3,17.3,1,1,2013,5,13,36,3.141592653589793,,-35.0247822,117.883608,WA,WindGustDir_WindGustSpeed,5,7
106372,106372,2013-05-14,Albany,12.2,17.2,1.8,,1.6,SE,SE,11.0,9.0,94.0,77.0,1025.0,1021.4,8.0,8.0,14.2,16.4,1,0,2013,5,14,36,5.497787143782138,5.497787143782138,-35.0247822,117.883608,WA,WindGustDir_WindGustSpeed,5,7
106373,106373,2013-05-15,Albany,9.2,19.0,0.0,4.6,5.9,,E,0.0,11.0,92.0,58.0,1019.5,1016.4,1.0,5.0,11.4,18.1,0,0,2013,5,15,36,,0.0,-35.0247822,117.883608,WA,WindGustDir_WindGustSpeed,5,7
106374,106374,2013-05-16,Albany,10.4,21.2,0.0,0.4,5.0,NE,NE,4.0,6.0,76.0,52.0,1014.9,1011.1,4.0,7.0,13.5,20.6,0,1,2013,5,16,36,0.7853981633974483,0.7853981633974483,-35.0247822,117.883608,WA,WindGustDir_WindGustSpeed,5,7
106375,106375,2013-05-17,Albany,11.8,19.2,2.2,1.0,,NNW,W,17.0,15.0,81.0,90.0,1010.9,1012.2,3.0,8.0,14.7,16.1,1,1,2013,5,17,36,1.9634954084936207,3.141592653589793,-35.0247822,117.883608,WA,WindGustDir_WindGustSpeed,5,7
106376,106376,2013-05-18,Albany,12.0,18.1,6.7,,7.4,NW,SW,6.0,13.0,93.0,61.0,1017.3,1014.9,3.0,6.0,13.3,16.7,1,0,2013,5,18,36,2.356194490192345,3.9269908169872414,-35.0247822,117.883608,WA,WindGustDir_WindGustSpeed,5,7
106377,106377,2013-05-19,Albany,7.7,20.0,0.2,4.4,9.9,,NNW,0.0,6.0,93.0,44.0,1014.0,1010.0,1.0,1.0,10.0,19.0,0,0,2013,5,19,36,,1.9634954084936207,-35.0247822,117.883608,WA,WindGustDir_WindGustSpeed,5,7
106378,106378,2013-05-20,Albany,9.0,19.9,0.0,1.0,9.0,NNE,SE,6.0,28.0,73.0,53.0,1010.8,1010.9,3.0,4.0,14.0,18.0,0,1,2013,5,20,36,1.1780972450961724,5.497787143782138,-35.0247822,117.883608,WA,WindGustDir_WindGustSpeed,5,7
106379,106379,2013-05-21,Albany,14.0,18.8,2.2,2.6,4.8,SE,SE,15.0,13.0,66.0,78.0,1020.4,1020.7,5.0,8.0,17.0,16.3,1,0,2013,5,21,36,5.497787143782138,5.497787143782138,-35.0247822,117.883608,WA,WindGustDir_WindGustSpeed,5,7
106380,106380,2013-05-22,Albany,12.6,21.5,0.4,1.6,,NNW,NNW,4.0,2.0,88.0,63.0,1024.9,1022.9,7.0,5.0,14.0,20.1,0,0,2013,5,22,36,1.9634954084936207,1.9634954084936207,-35.0247822,117.883608,WA,WindGustDir_WindGustSpeed,5,7
106381,106381,2013-05-23,Albany,11.9,21.5,0.0,,,N,W,15.0,4.0,81.0,60.0,1027.0,1025.1,1.0,7.0,15.0,20.0,0,0,2013,5,23,36,1.5707963267948966,3.141592653589793,-35.0247822,117.883608,WA,WindGustDir_WindGustSpeed,5,7
106382,106382,2013-05-24,Albany,9.8,19.8,0.0,4.0,8.6,N,E,7.0,2.0,77.0,52.0,1028.4,1024.4,4.0,1.0,12.8,19.3,0,0,2013,5,24,36,1.5707963267948966,0.0,-35.0247822,117.883608,WA,WindGustDir_WindGustSpeed,5,7
106383,106383,2013-05-25,Albany,9.2,19.6,0.0,0.6,9.0,N,E,11.0,19.0,74.0,59.0,1024.4,1019.4,1.0,1.0,12.0,18.6,0,0,2013,5,25,36,1.5707963267948966,0.0,-35.0247822,117.883608,WA,WindGustDir_WindGustSpeed,5,7
106384,106384,2013-05-26,Albany,10.4,21.2,0.0,1.6,7.7,N,E,7.0,20.0,71.0,62.0,1017.8,1013.8,0.0,1.0,13.4,20.0,0,0,2013,5,26,36,1.5707963267948966,0.0,-35.0247822,117.883608,WA,WindGustDir_WindGustSpeed,5,7
106385,106385,2013-05-27,Albany,11.3,23.1,0.0,1.6,6.3,NNW,N,2.0,7.0,88.0,61.0,1013.6,1009.8,6.0,6.0,14.0,21.1,0,1,2013,5,27,36,1.9634954084936207,1.5707963267948966,-35.0247822,117.883608,WA,WindGustDir_WindGustSpeed,5,7
106386,106386,2013-05-28,Albany,12.7,17.1,4.0,1.6,6.9,SW,SSW,9.0,9.0,66.0,65.0,1015.4,1016.3,6.0,7.0,15.8,16.3,1,0,2013,5,28,36,3.9269908169872414,4.319689898685965,-35.0247822,117.883608,WA,WindGustDir_WindGustSpeed,5,7
106387,106387,2013-05-29,Albany,6.7,19.1,0.0,1.6,8.6,NNW,NNW,4.0,7.0,83.0,47.0,1015.3,1010.7,1.0,3.0,11.3,18.3,0,1,2013,5,29,36,1.9634954084936207,1.9634954084936207,-35.0247822,117.883608,WA,WindGustDir_WindGustSpeed,5,7
106388,106388,2013-05-30,Albany,11.2,13.6,12.0,4.0,0.7,S,S,17.0,31.0,64.0,70.0,1013.2,1015.2,8.0,7.0,13.3,12.8,1,1,2013,5,30,36,9.42477796076938,9.42477796076938,-35.0247822,117.883608,WA,WindGustDir_WindGustSpeed,5,7
106389,106389,2013-05-31,Albany,9.8,14.4,9.2,0.6,3.9,S,S,28.0,22.0,64.0,61.0,1027.2,1029.0,7.0,6.0,13.0,13.8,1,0,2013,5,31,36,9.42477796076938,9.42477796076938,-35.0247822,117.883608,WA,WindGustDir_WindGustSpeed,5,7
106390,106390,2013-06-01,Albany,12.5,15.6,0.0,1.8,0.0,S,S,11.0,11.0,84.0,67.0,1035.3,1033.5,8.0,8.0,13.3,15.1,0,0,2013,6,1,36,9.42477796076938,9.42477796076938,-35.0247822,117.883608,WA,WindGustDir_WindGustSpeed,5,7
106391,106391,2013-06-02,Albany,12.8,16.4,0.0,0.8,0.0,E,E,13.0,7.0,69.0,62.0,1035.7,1032.8,8.0,8.0,15.2,16.1,0,0,2013,6,2,36,0.0,0.0,-35.0247822,117.883608,WA,WindGustDir_WindGustSpeed,5,7
106392,106392,2013-06-03,Albany,10.8,18.9,0.0,0.4,7.3,NNE,NW,6.0,11.0,85.0,68.0,1029.2,1025.5,1.0,5.0,13.1,15.1,0,0,2013,6,3,36,1.1780972450961724,2.356194490192345,-35.0247822,117.883608,WA,WindGustDir_WindGustSpeed,5,7
106393,106393,2013-06-04,Albany,7.9,19.6,0.0,1.2,8.0,NNW,NW,9.0,4.0,74.0,53.0,1019.4,1015.1,1.0,6.0,12.2,18.7,0,1,2013,6,4,36,1.9634954084936207,2.356194490192345,-35.0247822,117.883608,WA,WindGustDir_WindGustSpeed,5,7
106394,106394,2013-06-05,Albany,11.9,18.0,3.6,3.2,5.8,NW,W,13.0,9.0,74.0,71.0,1015.2,1013.1,3.0,6.0,13.5,16.9,1,1,2013,6,5,36,2.356194490192345,3.141592653589793,-35.0247822,117.883608,WA,WindGustDir_WindGustSpeed,5,7
106395,106395,2013-06-06,Albany,13.3,17.0,1.8,3.2,3.3,WSW,SSW,9.0,6.0,92.0,90.0,1021.0,1021.4,8.0,8.0,14.4,16.0,1,1,2013,6,6,36,3.5342917352885173,4.319689898685965,-35.0247822,117.883608,WA,WindGustDir_WindGustSpeed,5,7
106396,106396,2013-06-07,Albany,10.4,20.6,1.6,0.8,7.5,NNW,NW,9.0,7.0,89.0,61.0,1024.2,1020.3,0.0,7.0,13.1,19.2,1,0,2013,6,7,36,1.9634954084936207,2.356194490192345,-35.0247822,117.883608,WA,WindGustDir_WindGustSpeed,5,7
106397,106397,2013-06-08,Albany,13.0,20.4,0.0,3.4,3.5,NW,WNW,13.0,11.0,75.0,55.0,1017.0,1013.6,7.0,8.0,15.4,20.1,0,1,2013,6,8,36,2.356194490192345,2.748893571891069,-35.0247822,117.883608,WA,WindGustDir_WindGustSpeed,5,7
106398,106398,2013-06-09,Albany,13.8,18.4,3.4,1.0,2.0,,SE,0.0,9.0,91.0,86.0,1016.6,1012.8,8.0,8.0,15.0,17.2,1,1,2013,6,9,36,,5.497787143782138,-35.0247822,117.883608,WA,WindGustDir_WindGustSpeed,5,7
106399,106399,2013-06-10,Albany,12.2,15.7,12.2,4.0,7.1,S,SSE,15.0,9.0,65.0,60.0,1022.9,1023.7,4.0,3.0,14.4,15.0,1,0,2013,6,10,36,9.42477796076938,5.105088062083414,-35.0247822,117.883608,WA,WindGustDir_WindGustSpeed,5,7
106400,106400,2013-06-11,Albany,6.3,17.0,0.0,1.4,7.9,NNW,E,6.0,9.0,83.0,56.0,1028.9,1025.8,5.0,6.0,9.5,16.3,0,0,2013,6,11,36,1.9634954084936207,0.0,-35.0247822,117.883608,WA,WindGustDir_WindGustSpeed,5,7
106401,106401,2013-06-12,Albany,6.9,16.3,0.0,1.4,8.3,N,NE,6.0,7.0,72.0,57.0,1025.1,1020.8,2.0,3.0,9.4,15.0,0,0,2013,6,12,36,1.5707963267948966,0.7853981633974483,-35.0247822,117.883608,WA,WindGustDir_WindGustSpeed,5,7
106402,106402,2013-06-13,Albany,5.8,17.4,0.0,2.4,8.6,N,NE,9.0,7.0,81.0,52.0,1021.4,1018.3,1.0,1.0,7.3,16.4,0,0,2013,6,13,36,1.5707963267948966,0.7853981633974483,-35.0247822,117.883608,WA,WindGustDir_WindGustSpeed,5,7
106403,106403,2013-06-14,Albany,7.6,18.1,0.0,0.8,8.4,NNE,E,7.0,19.0,63.0,58.0,1019.8,1017.5,3.0,1.0,12.0,16.7,0,0,2013,6,14,36,1.1780972450961724,0.0,-35.0247822,117.883608,WA,WindGustDir_WindGustSpeed,5,7
106404,106404,2013-06-15,Albany,6.4,16.6,0.0,1.8,6.9,N,ENE,6.0,6.0,75.0,59.0,1022.0,1020.1,0.0,2.0,9.6,15.9,0,0,2013,6,15,36,1.5707963267948966,0.3926990816987241,-35.0247822,117.883608,WA,WindGustDir_WindGustSpeed,5,7
106405,106405,2013-06-16,Albany,5.2,17.8,0.0,1.0,6.8,,NW,0.0,4.0,84.0,56.0,1021.2,1017.3,1.0,5.0,7.6,16.6,0,1,2013,6,16,36,,2.356194490192345,-35.0247822,117.883608,WA,WindGustDir_WindGustSpeed,5,7
106406,106406,2013-06-17,Albany,7.4,16.0,2.8,2.2,6.3,NNW,W,7.0,13.0,72.0,69.0,1017.4,1013.9,6.0,6.0,12.5,14.3,1,1,2013,6,17,36,1.9634954084936207,3.141592653589793,-35.0247822,117.883608,WA,WindGustDir_WindGustSpeed,5,7
106407,106407,2013-06-18,Albany,11.3,15.9,10.6,2.2,6.3,NW,SSW,6.0,13.0,92.0,85.0,1016.4,1015.1,4.0,6.0,12.8,14.3,1,1,2013,6,18,36,2.356194490192345,4.319689898685965,-35.0247822,117.883608,WA,WindGustDir_WindGustSpeed,5,7
106408,106408,2013-06-19,Albany,11.3,16.0,6.4,1.0,5.4,SSW,WSW,6.0,22.0,74.0,63.0,1021.0,1021.6,7.0,5.0,15.1,15.7,1,1,2013,6,19,36,4.319689898685965,3.5342917352885173,-35.0247822,117.883608,WA,WindGustDir_WindGustSpeed,5,7
106409,106409,2013-06-20,Albany,11.8,16.0,8.2,1.0,0.6,SSW,SE,4.0,9.0,68.0,59.0,1026.9,1025.9,8.0,8.0,13.8,13.9,1,0,2013,6,20,36,4.319689898685965,5.497787143782138,-35.0247822,117.883608,WA,WindGustDir_WindGustSpeed,5,7
106410,106410,2013-06-21,Albany,6.9,16.8,0.0,4.0,7.6,NNE,NE,6.0,9.0,75.0,60.0,1026.1,1022.6,5.0,1.0,10.0,15.3,0,0,2013,6,21,36,1.1780972450961724,0.7853981633974483,-35.0247822,117.883608,WA,WindGustDir_WindGustSpeed,5,7
106411,106411,2013-06-22,Albany,7.6,20.1,0.0,2.4,7.0,NNE,NNW,9.0,7.0,72.0,40.0,1018.5,1015.8,1.0,4.0,10.0,19.4,0,0,2013,6,22,36,1.1780972450961724,1.9634954084936207,-35.0247822,117.883608,WA,WindGustDir_WindGustSpeed,5,7
106412,106412,2013-06-23,Albany,9.8,20.1,0.0,2.4,2.4,N,NNW,9.0,6.0,42.0,37.0,1012.3,1007.4,6.0,8.0,15.2,18.7,0,1,2013,6,23,36,1.5707963267948966,1.9634954084936207,-35.0247822,117.883608,WA,WindGustDir_WindGustSpeed,5,7
106413,106413,2013-06-24,Albany,11.0,20.4,4.2,1.6,8.3,N,NNW,13.0,19.0,84.0,52.0,1009.8,1006.3,1.0,2.0,13.6,20.0,1,1,2013,6,24,36,1.5707963267948966,1.9634954084936207,-35.0247822,117.883608,WA,WindGustDir_WindGustSpeed,5,7
106414,106414,2013-06-25,Albany,11.8,18.0,2.0,2.0,8.4,NNW,NNW,6.0,13.0,77.0,59.0,1010.4,1011.1,1.0,4.0,13.0,17.3,1,1,2013,6,25,36,1.9634954084936207,1.9634954084936207,-35.0247822,117.883608,WA,WindGustDir_WindGustSpeed,5,7
106415,106415,2013-06-26,Albany,8.4,16.1,6.8,3.0,3.8,N,SSE,4.0,6.0,91.0,72.0,1019.8,1018.5,5.0,5.0,10.5,15.5,1,0,2013,6,26,36,1.5707963267948966,5.105088062083414,-35.0247822,117.883608,WA,WindGustDir_WindGustSpeed,5,7
106416,106416,2013-06-27,Albany,9.4,19.0,0.0,1.2,5.8,NNW,NNW,20.0,11.0,78.0,62.0,1019.8,1018.8,5.0,7.0,12.9,18.5,0,0,2013,6,27,36,1.9634954084936207,1.9634954084936207,-35.0247822,117.883608,WA,WindGustDir_WindGustSpeed,5,7
106417,106417,2013-06-28,Albany,10.8,20.1,0.2,2.0,7.2,N,WNW,13.0,7.0,77.0,59.0,1024.7,1023.9,2.0,1.0,14.9,19.1,0,0,2013,6,28,36,1.5707963267948966,2.748893571891069,-35.0247822,117.883608,WA,WindGustDir_WindGustSpeed,5,7
106418,106418,2013-06-29,Albany,11.7,21.1,0.0,1.6,8.7,NW,WNW,11.0,11.0,87.0,62.0,1030.7,1029.1,1.0,2.0,14.3,20.6,0,0,2013,6,29,36,2.356194490192345,2.748893571891069,-35.0247822,117.883608,WA,WindGustDir_WindGustSpeed,5,7
106419,106419,2013-06-30,Albany,12.6,20.7,0.0,1.8,7.8,NW,W,6.0,31.0,84.0,66.0,1031.3,1027.9,2.0,7.0,14.0,19.0,0,0,2013,6,30,36,2.356194490192345,3.141592653589793,-35.0247822,117.883608,WA,WindGustDir_WindGustSpeed,5,7
106420,106420,2013-07-01,Albany,9.2,20.2,0.0,2.4,8.6,NW,W,11.0,6.0,66.0,51.0,1024.9,1020.2,1.0,2.0,13.6,19.6,0,0,2013,7,1,36,2.356194490192345,3.141592653589793,-35.0247822,117.883608,WA,WindGustDir_WindGustSpeed,5,7
106421,106421,2013-07-02,Albany,10.2,21.0,0.0,2.2,7.7,N,NNW,6.0,9.0,78.0,56.0,1018.6,1014.2,1.0,6.0,13.1,19.0,0,1,2013,7,2,36,1.5707963267948966,1.9634954084936207,-35.0247822,117.883608,WA,WindGustDir_WindGustSpeed,5,7
106422,106422,2013-07-03,Albany,10.4,14.9,5.8,1.6,3.7,NW,WSW,35.0,37.0,78.0,69.0,1018.2,1016.7,5.0,4.0,12.3,13.0,1,1,2013,7,3,36,2.356194490192345,3.5342917352885173,-35.0247822,117.883608,WA,WindGustDir_WindGustSpeed,5,7
106423,106423,2013-07-04,Albany,10.6,15.1,7.8,2.6,3.0,SW,SW,33.0,17.0,61.0,66.0,1022.3,1023.2,7.0,7.0,12.2,12.3,1,1,2013,7,4,36,3.9269908169872414,3.9269908169872414,-35.0247822,117.883608,WA,WindGustDir_WindGustSpeed,5,7
106424,106424,2013-07-05,Albany,7.4,13.6,2.2,1.4,0.9,NNW,SE,7.0,13.0,89.0,86.0,1025.4,1023.3,8.0,8.0,9.3,11.3,1,1,2013,7,5,36,1.9634954084936207,5.497787143782138,-35.0247822,117.883608,WA,WindGustDir_WindGustSpeed,5,7
106425,106425,2013-07-06,Albany,8.8,13.8,4.0,0.4,3.0,SW,SSE,6.0,20.0,76.0,61.0,1027.4,1027.0,5.0,6.0,10.3,12.5,1,0,2013,7,6,36,3.9269908169872414,5.105088062083414,-35.0247822,117.883608,WA,WindGustDir_WindGustSpeed,5,7
106426,106426,2013-07-07,Albany,7.2,14.8,0.2,1.8,5.2,NNW,NNW,15.0,4.0,55.0,54.0,1031.4,1029.3,3.0,6.0,10.7,14.8,0,0,2013,7,7,36,1.9634954084936207,1.9634954084936207,-35.0247822,117.883608,WA,WindGustDir_WindGustSpeed,5,7
106427,106427,2013-07-08,Albany,6.4,16.7,0.0,1.6,8.2,N,N,7.0,11.0,61.0,39.0,1029.4,1024.4,3.0,3.0,10.0,15.5,0,0,2013,7,8,36,1.5707963267948966,1.5707963267948966,-35.0247822,117.883608,WA,WindGustDir_WindGustSpeed,5,7
106428,106428,2013-07-09,Albany,9.1,15.0,0.0,3.8,0.0,N,NNW,13.0,6.0,38.0,84.0,1014.8,1011.7,8.0,8.0,14.0,13.9,0,1,2013,7,9,36,1.5707963267948966,1.9634954084936207,-35.0247822,117.883608,WA,WindGustDir_WindGustSpeed,5,7
106429,106429,2013-07-10,Albany,8.7,17.3,6.2,0.4,6.0,N,N,6.0,9.0,90.0,61.0,1017.4,1014.8,1.0,6.0,10.0,16.0,1,0,2013,7,10,36,1.5707963267948966,1.5707963267948966,-35.0247822,117.883608,WA,WindGustDir_WindGustSpeed,5,7
