,Unnamed: 0,Date,Location,MinTemp,MaxTemp,Rainfall,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow,year,month,day,LocationNum,WindGustDirNum,WindDir9amNum,WindDir3pmNum,Latitude,Longitude,CodeRegion,NonMes,CodeRegionNum,NonMesNum
111848,111848,2012-07-08,PearceRAAF,7.1,15.2,0.8,8.8,SE,37.0,S,ESE,13.0,19.0,87.0,46.0,1020.3,1019.4,,1.0,10.1,14.3,0,0,2012,7,8,38,5.497787143782138,9.42477796076938,5.890486225480862,-31.667778,116.015,WA,Evaporation,5,8
111849,111849,2012-07-09,PearceRAAF,4.4,14.7,0.0,4.6,ENE,48.0,E,NE,17.0,15.0,60.0,40.0,1021.8,1017.9,7.0,5.0,9.8,14.7,0,1,2012,7,9,38,0.3926990816987241,0.0,0.7853981633974483,-31.667778,116.015,WA,Evaporation,5,8
111850,111850,2012-07-10,PearceRAAF,9.2,15.6,5.2,2.7,ENE,54.0,NE,N,22.0,19.0,76.0,75.0,1006.4,1002.7,6.0,8.0,10.8,14.7,1,1,2012,7,10,38,0.3926990816987241,0.7853981633974483,1.5707963267948966,-31.667778,116.015,WA,Evaporation,5,8
111851,111851,2012-07-14,PearceRAAF,0.8,18.2,0.0,8.7,W,26.0,NW,W,2.0,13.0,94.0,57.0,1027.2,1024.7,,,9.2,16.9,0,0,2012,7,14,38,3.141592653589793,2.356194490192345,3.141592653589793,-31.667778,116.015,WA,Evaporation,5,8
111852,111852,2012-07-15,PearceRAAF,9.2,19.1,0.0,3.3,NNE,48.0,NNE,W,9.0,11.0,75.0,57.0,1025.7,1022.5,5.0,2.0,13.7,18.3,0,1,2012,7,15,38,1.1780972450961724,1.1780972450961724,3.141592653589793,-31.667778,116.015,WA,Evaporation,5,8
111853,111853,2012-07-16,PearceRAAF,9.4,16.7,3.0,2.4,WSW,39.0,N,NNW,17.0,9.0,86.0,87.0,1021.8,1020.1,3.0,8.0,13.4,14.7,1,1,2012,7,16,38,3.5342917352885173,1.5707963267948966,1.9634954084936207,-31.667778,116.015,WA,Evaporation,5,8
111854,111854,2012-07-23,PearceRAAF,9.7,19.8,1.4,4.6,S,39.0,NNE,W,7.0,20.0,96.0,50.0,1018.6,1015.8,8.0,2.0,12.1,19.2,1,0,2012,7,23,38,9.42477796076938,1.1780972450961724,3.141592653589793,-31.667778,116.015,WA,Evaporation,5,8
111855,111855,2012-07-24,PearceRAAF,3.1,15.1,0.0,9.4,S,28.0,,S,0.0,19.0,88.0,38.0,1026.6,1024.9,0.0,1.0,7.9,14.4,0,0,2012,7,24,38,9.42477796076938,,9.42477796076938,-31.667778,116.015,WA,Evaporation,5,8
111856,111856,2012-07-25,PearceRAAF,-0.8,15.8,0.2,5.5,SSW,30.0,E,SSW,11.0,11.0,70.0,57.0,1031.6,1029.9,0.0,7.0,9.3,14.9,0,0,2012,7,25,38,4.319689898685965,0.0,4.319689898685965,-31.667778,116.015,WA,Evaporation,5,8
111857,111857,2012-07-26,PearceRAAF,0.0,18.4,0.0,7.8,N,46.0,WSW,E,4.0,11.0,94.0,47.0,1032.0,1029.2,0.0,3.0,6.3,17.9,0,0,2012,7,26,38,1.5707963267948966,3.5342917352885173,0.0,-31.667778,116.015,WA,Evaporation,5,8
111858,111858,2012-07-27,PearceRAAF,2.2,18.6,0.0,9.4,ENE,31.0,ENE,SSE,19.0,6.0,61.0,39.0,1030.6,1027.1,0.0,,11.9,17.9,0,0,2012,7,27,38,0.3926990816987241,0.3926990816987241,5.105088062083414,-31.667778,116.015,WA,Evaporation,5,8
111859,111859,2012-07-28,PearceRAAF,3.1,19.4,0.0,9.5,E,31.0,E,ENE,17.0,13.0,60.0,33.0,1029.9,1027.2,,,11.9,19.0,0,0,2012,7,28,38,0.0,0.0,0.3926990816987241,-31.667778,116.015,WA,Evaporation,5,8
111860,111860,2012-07-29,PearceRAAF,6.4,20.5,0.0,9.4,ENE,35.0,ENE,ENE,19.0,15.0,48.0,29.0,1029.7,1025.8,,,12.8,19.9,0,0,2012,7,29,38,0.3926990816987241,0.3926990816987241,0.3926990816987241,-31.667778,116.015,WA,Evaporation,5,8
111861,111861,2012-07-30,PearceRAAF,11.7,23.1,0.0,9.4,NNE,44.0,N,N,17.0,24.0,39.0,23.0,1024.4,1019.6,2.0,2.0,15.1,23.0,0,0,2012,7,30,38,1.1780972450961724,1.5707963267948966,1.5707963267948966,-31.667778,116.015,WA,Evaporation,5,8
111862,111862,2012-07-31,PearceRAAF,12.5,20.2,0.0,0.2,NNW,50.0,NW,WSW,11.0,17.0,70.0,76.0,1015.2,1012.4,8.0,8.0,15.9,17.4,0,1,2012,7,31,38,1.9634954084936207,2.356194490192345,3.5342917352885173,-31.667778,116.015,WA,Evaporation,5,8
111863,111863,2012-08-01,PearceRAAF,5.8,17.5,3.0,5.4,SW,59.0,N,W,7.0,22.0,84.0,61.0,1018.1,1017.2,4.0,5.0,11.9,16.5,1,1,2012,8,1,38,3.9269908169872414,1.5707963267948966,3.141592653589793,-31.667778,116.015,WA,Evaporation,5,8
111864,111864,2012-08-02,PearceRAAF,5.6,18.2,7.0,7.5,WNW,43.0,NNE,WNW,9.0,28.0,95.0,51.0,1021.3,1018.4,5.0,4.0,10.5,17.8,1,1,2012,8,2,38,2.748893571891069,1.1780972450961724,2.748893571891069,-31.667778,116.015,WA,Evaporation,5,8
111865,111865,2012-08-03,PearceRAAF,10.1,19.4,7.6,8.4,SW,35.0,N,WSW,9.0,19.0,95.0,57.0,1020.1,1018.5,7.0,,13.3,18.0,1,1,2012,8,3,38,3.9269908169872414,1.5707963267948966,3.5342917352885173,-31.667778,116.015,WA,Evaporation,5,8
111866,111866,2012-08-04,PearceRAAF,10.3,19.4,7.4,6.9,,,,W,,13.0,93.0,75.0,1020.1,1019.5,,4.0,13.7,17.2,1,1,2012,8,4,38,,,3.141592653589793,-31.667778,116.015,WA,Evaporation,5,8
111867,111867,2012-08-05,PearceRAAF,7.6,19.6,1.8,5.7,NNE,30.0,NNE,WNW,9.0,20.0,74.0,54.0,1023.1,1020.3,,,13.2,19.0,1,1,2012,8,5,38,1.1780972450961724,1.1780972450961724,2.748893571891069,-31.667778,116.015,WA,Evaporation,5,8
111868,111868,2012-08-06,PearceRAAF,11.5,21.9,1.8,5.2,NW,57.0,N,NW,20.0,37.0,78.0,51.0,1016.6,1012.4,4.0,7.0,15.6,20.6,1,1,2012,8,6,38,2.356194490192345,1.5707963267948966,2.356194490192345,-31.667778,116.015,WA,Evaporation,5,8
111869,111869,2012-08-07,PearceRAAF,12.3,17.9,12.4,7.8,W,52.0,SW,WSW,15.0,28.0,76.0,52.0,1017.4,1017.8,7.0,3.0,13.5,16.2,1,1,2012,8,7,38,3.141592653589793,3.9269908169872414,3.5342917352885173,-31.667778,116.015,WA,Evaporation,5,8
111870,111870,2012-08-08,PearceRAAF,4.0,18.2,2.4,8.8,SE,20.0,WNW,WSW,7.0,9.0,91.0,46.0,1026.5,1024.8,1.0,3.0,9.5,17.2,1,0,2012,8,8,38,5.497787143782138,2.748893571891069,3.5342917352885173,-31.667778,116.015,WA,Evaporation,5,8
111871,111871,2012-08-09,PearceRAAF,2.6,19.7,0.0,9.9,E,35.0,ENE,ENE,22.0,13.0,54.0,32.0,1027.7,1024.3,0.0,2.0,13.0,18.6,0,0,2012,8,9,38,0.0,0.3926990816987241,0.3926990816987241,-31.667778,116.015,WA,Evaporation,5,8
111872,111872,2012-08-10,PearceRAAF,6.4,22.2,0.0,9.8,ENE,35.0,E,ENE,9.0,15.0,38.0,42.0,1024.4,1021.0,2.0,,15.2,21.4,0,0,2012,8,10,38,0.3926990816987241,0.0,0.3926990816987241,-31.667778,116.015,WA,Evaporation,5,8
111873,111873,2012-08-11,PearceRAAF,5.2,24.3,0.0,8.4,NNW,30.0,NNE,NNW,7.0,20.0,67.0,36.0,1021.2,1017.7,,,15.2,23.1,0,0,2012,8,11,38,1.9634954084936207,1.1780972450961724,1.9634954084936207,-31.667778,116.015,WA,Evaporation,5,8
111874,111874,2012-08-12,PearceRAAF,13.4,19.3,0.2,0.0,WNW,69.0,N,WNW,17.0,28.0,91.0,92.0,1015.0,1012.0,,,17.3,15.6,0,1,2012,8,12,38,2.748893571891069,1.5707963267948966,2.748893571891069,-31.667778,116.015,WA,Evaporation,5,8
111875,111875,2012-08-13,PearceRAAF,7.6,16.1,18.6,9.8,SW,48.0,SE,SSW,13.0,11.0,60.0,45.0,1023.3,1022.4,3.0,6.0,12.2,14.6,1,0,2012,8,13,38,3.9269908169872414,5.497787143782138,4.319689898685965,-31.667778,116.015,WA,Evaporation,5,8
111876,111876,2012-08-14,PearceRAAF,9.9,18.1,0.0,6.4,S,31.0,NNW,WNW,19.0,20.0,79.0,58.0,1024.1,1021.9,,5.0,12.0,17.8,0,1,2012,8,14,38,9.42477796076938,1.9634954084936207,2.748893571891069,-31.667778,116.015,WA,Evaporation,5,8
111877,111877,2012-08-15,PearceRAAF,9.4,17.4,3.8,6.4,S,20.0,SE,SSW,6.0,7.0,93.0,55.0,1026.7,1024.9,8.0,6.0,12.6,16.4,1,0,2012,8,15,38,9.42477796076938,5.497787143782138,4.319689898685965,-31.667778,116.015,WA,Evaporation,5,8
111878,111878,2012-08-16,PearceRAAF,2.7,18.8,0.0,10.0,,,S,S,2.0,9.0,87.0,54.0,1027.2,1023.5,1.0,2.0,11.8,18.1,0,0,2012,8,16,38,,9.42477796076938,9.42477796076938,-31.667778,116.015,WA,Evaporation,5,8
111879,111879,2012-08-17,PearceRAAF,7.7,20.2,0.0,5.8,ENE,50.0,ENE,E,31.0,15.0,62.0,48.0,1022.4,1019.8,8.0,,12.5,19.9,0,0,2012,8,17,38,0.3926990816987241,0.3926990816987241,0.0,-31.667778,116.015,WA,Evaporation,5,8
111880,111880,2012-08-18,PearceRAAF,9.8,23.8,0.0,10.4,E,31.0,NE,NNE,7.0,6.0,55.0,27.0,1022.4,1019.0,,,14.5,23.7,0,0,2012,8,18,38,0.0,0.7853981633974483,1.1780972450961724,-31.667778,116.015,WA,Evaporation,5,8
111881,111881,2012-08-19,PearceRAAF,4.8,21.1,0.0,6.3,SW,24.0,SW,SW,4.0,17.0,86.0,48.0,1019.6,1017.9,,,10.8,18.4,0,0,2012,8,19,38,3.9269908169872414,3.9269908169872414,3.9269908169872414,-31.667778,116.015,WA,Evaporation,5,8
111882,111882,2012-08-20,PearceRAAF,10.3,23.2,0.0,9.3,NW,30.0,ENE,NNW,15.0,19.0,73.0,46.0,1017.2,1012.1,1.0,6.0,17.1,22.0,0,1,2012,8,20,38,2.356194490192345,0.3926990816987241,1.9634954084936207,-31.667778,116.015,WA,Evaporation,5,8
111883,111883,2012-08-21,PearceRAAF,14.5,20.5,4.2,5.5,W,67.0,NW,W,22.0,28.0,93.0,82.0,1005.0,1005.2,2.0,7.0,16.5,17.9,1,1,2012,8,21,38,3.141592653589793,2.356194490192345,3.141592653589793,-31.667778,116.015,WA,Evaporation,5,8
111884,111884,2012-08-22,PearceRAAF,11.8,16.3,5.8,8.1,SW,54.0,SW,SW,30.0,28.0,67.0,50.0,1016.2,1017.6,2.0,4.0,13.6,14.4,1,0,2012,8,22,38,3.9269908169872414,3.9269908169872414,3.9269908169872414,-31.667778,116.015,WA,Evaporation,5,8
111885,111885,2012-08-23,PearceRAAF,3.0,17.8,0.2,7.3,SSW,22.0,N,SW,7.0,9.0,82.0,56.0,1022.9,1021.2,5.0,5.0,10.1,17.2,0,0,2012,8,23,38,4.319689898685965,1.5707963267948966,3.9269908169872414,-31.667778,116.015,WA,Evaporation,5,8
111886,111886,2012-08-24,PearceRAAF,9.9,19.5,0.0,6.3,NE,28.0,E,ESE,13.0,13.0,70.0,47.0,1022.9,1020.1,7.0,8.0,15.0,18.7,0,0,2012,8,24,38,0.7853981633974483,0.0,5.890486225480862,-31.667778,116.015,WA,Evaporation,5,8
111887,111887,2012-08-25,PearceRAAF,8.0,23.4,0.0,10.5,E,28.0,E,NNE,9.0,7.0,60.0,30.0,1023.3,1020.0,,,15.4,23.1,0,0,2012,8,25,38,0.0,0.0,1.1780972450961724,-31.667778,116.015,WA,Evaporation,5,8
111888,111888,2012-08-26,PearceRAAF,4.2,20.7,0.0,10.8,SW,37.0,,SW,0.0,22.0,85.0,59.0,1018.6,1016.4,,,11.2,19.1,0,0,2012,8,26,38,3.9269908169872414,,3.9269908169872414,-31.667778,116.015,WA,Evaporation,5,8
111889,111889,2012-08-27,PearceRAAF,5.7,17.9,0.0,2.7,ENE,22.0,NNW,NNE,9.0,9.0,88.0,82.0,1017.9,1016.1,3.0,5.0,13.4,16.1,0,1,2012,8,27,38,0.3926990816987241,1.9634954084936207,1.1780972450961724,-31.667778,116.015,WA,Evaporation,5,8
111890,111890,2012-08-28,PearceRAAF,10.6,19.2,1.2,7.0,WSW,54.0,NW,WSW,17.0,35.0,82.0,56.0,1016.9,1016.8,7.0,5.0,15.1,17.8,1,1,2012,8,28,38,3.5342917352885173,2.356194490192345,3.5342917352885173,-31.667778,116.015,WA,Evaporation,5,8
111891,111891,2012-08-29,PearceRAAF,7.9,20.6,4.2,9.6,W,30.0,NNE,W,9.0,17.0,78.0,55.0,1023.0,1021.4,5.0,4.0,14.9,19.1,1,0,2012,8,29,38,3.141592653589793,1.1780972450961724,3.141592653589793,-31.667778,116.015,WA,Evaporation,5,8
111892,111892,2012-08-30,PearceRAAF,4.7,22.6,0.2,10.5,ENE,31.0,ENE,NNE,22.0,13.0,62.0,36.0,1023.5,1019.3,0.0,0.0,15.6,22.2,0,0,2012,8,30,38,0.3926990816987241,0.3926990816987241,1.1780972450961724,-31.667778,116.015,WA,Evaporation,5,8
111893,111893,2012-09-03,PearceRAAF,7.7,21.1,4.2,0.9,NNW,69.0,N,NNW,24.0,35.0,76.0,58.0,1007.9,1000.2,7.0,8.0,14.4,20.1,1,1,2012,9,3,38,1.9634954084936207,1.5707963267948966,1.9634954084936207,-31.667778,116.015,WA,Evaporation,5,8
111894,111894,2012-09-04,PearceRAAF,7.7,16.2,18.8,4.1,WSW,85.0,WSW,WSW,22.0,46.0,79.0,57.0,1007.4,1010.4,5.0,5.0,10.6,14.8,1,1,2012,9,4,38,3.5342917352885173,3.5342917352885173,3.5342917352885173,-31.667778,116.015,WA,Evaporation,5,8
111895,111895,2012-09-05,PearceRAAF,8.8,19.2,6.2,4.8,W,41.0,N,W,4.0,24.0,83.0,65.0,1020.0,1018.4,8.0,4.0,13.7,18.4,1,1,2012,9,5,38,3.141592653589793,1.5707963267948966,3.141592653589793,-31.667778,116.015,WA,Evaporation,5,8
111896,111896,2012-09-06,PearceRAAF,4.7,17.7,1.6,9.9,S,33.0,SSW,SSW,9.0,17.0,61.0,48.0,1026.0,1024.5,0.0,4.0,12.3,16.6,1,0,2012,9,6,38,9.42477796076938,4.319689898685965,4.319689898685965,-31.667778,116.015,WA,Evaporation,5,8
111897,111897,2012-09-07,PearceRAAF,7.3,19.3,0.0,10.6,E,52.0,E,ESE,26.0,28.0,52.0,44.0,1029.1,1025.3,0.0,0.0,13.5,18.9,0,0,2012,9,7,38,0.0,0.0,5.890486225480862,-31.667778,116.015,WA,Evaporation,5,8
111898,111898,2012-09-08,PearceRAAF,12.2,24.9,0.0,10.8,ENE,50.0,ENE,NNW,24.0,9.0,45.0,28.0,1024.1,1020.2,,,16.3,24.8,0,0,2012,9,8,38,0.3926990816987241,0.3926990816987241,1.9634954084936207,-31.667778,116.015,WA,Evaporation,5,8
111899,111899,2012-09-09,PearceRAAF,14.4,28.7,0.0,10.0,N,41.0,NNE,N,20.0,20.0,31.0,26.0,1018.3,1014.2,,,21.7,28.6,0,0,2012,9,9,38,1.5707963267948966,1.1780972450961724,1.5707963267948966,-31.667778,116.015,WA,Evaporation,5,8
111900,111900,2012-09-10,PearceRAAF,13.4,23.4,0.0,8.9,WNW,35.0,N,W,20.0,20.0,71.0,63.0,1015.1,1013.1,2.0,5.0,19.3,22.3,0,1,2012,9,10,38,2.748893571891069,1.5707963267948966,3.141592653589793,-31.667778,116.015,WA,Evaporation,5,8
111901,111901,2012-09-11,PearceRAAF,13.6,19.9,1.8,9.2,WSW,43.0,NW,SW,4.0,28.0,94.0,53.0,1017.3,1018.7,8.0,6.0,16.7,19.1,1,0,2012,9,11,38,3.5342917352885173,2.356194490192345,3.9269908169872414,-31.667778,116.015,WA,Evaporation,5,8
111902,111902,2012-09-12,PearceRAAF,3.6,19.4,0.0,10.9,S,31.0,ESE,SSW,13.0,9.0,64.0,36.0,1029.6,1027.4,1.0,1.0,14.5,18.7,0,0,2012,9,12,38,9.42477796076938,5.890486225480862,4.319689898685965,-31.667778,116.015,WA,Evaporation,5,8
111903,111903,2012-09-13,PearceRAAF,4.6,21.4,0.0,11.0,E,48.0,E,SE,20.0,13.0,56.0,40.0,1029.4,1024.9,0.0,0.0,15.3,20.8,0,0,2012,9,13,38,0.0,0.0,5.497787143782138,-31.667778,116.015,WA,Evaporation,5,8
111904,111904,2012-09-14,PearceRAAF,9.0,24.7,0.0,10.9,NE,30.0,ESE,SSE,7.0,15.0,45.0,26.0,1021.9,1017.3,,,17.0,23.3,0,0,2012,9,14,38,0.7853981633974483,5.890486225480862,5.105088062083414,-31.667778,116.015,WA,Evaporation,5,8
111905,111905,2012-09-15,PearceRAAF,5.5,25.6,0.0,11.0,ESE,33.0,SSW,E,7.0,17.0,54.0,22.0,1019.3,1016.9,,,16.0,25.4,0,0,2012,9,15,38,5.890486225480862,4.319689898685965,0.0,-31.667778,116.015,WA,Evaporation,5,8
111906,111906,2012-09-16,PearceRAAF,10.8,27.8,0.0,10.9,E,59.0,ESE,SE,20.0,20.0,53.0,30.0,1019.6,1014.7,,,18.9,27.7,0,0,2012,9,16,38,0.0,5.890486225480862,5.497787143782138,-31.667778,116.015,WA,Evaporation,5,8
111907,111907,2012-09-17,PearceRAAF,17.2,26.9,0.0,10.7,E,50.0,N,WNW,19.0,35.0,44.0,55.0,1009.0,1007.1,0.0,1.0,20.7,23.6,0,1,2012,9,17,38,0.0,1.5707963267948966,2.748893571891069,-31.667778,116.015,WA,Evaporation,5,8
111908,111908,2012-09-18,PearceRAAF,14.1,21.6,2.8,7.6,WNW,46.0,WNW,W,24.0,30.0,76.0,65.0,1006.7,1007.9,6.0,6.0,18.1,19.1,1,0,2012,9,18,38,2.748893571891069,2.748893571891069,3.141592653589793,-31.667778,116.015,WA,Evaporation,5,8
111909,111909,2012-09-19,PearceRAAF,12.8,22.1,0.8,8.3,WSW,35.0,N,W,9.0,22.0,76.0,47.0,1011.7,1009.8,4.0,3.0,16.2,20.3,0,1,2012,9,19,38,3.5342917352885173,1.5707963267948966,3.141592653589793,-31.667778,116.015,WA,Evaporation,5,8
111910,111910,2012-09-20,PearceRAAF,9.8,20.8,1.2,8.0,W,46.0,NW,WNW,13.0,28.0,87.0,46.0,1014.4,1014.0,5.0,2.0,17.5,20.4,1,0,2012,9,20,38,3.141592653589793,2.356194490192345,2.748893571891069,-31.667778,116.015,WA,Evaporation,5,8
111911,111911,2012-09-24,PearceRAAF,2.9,20.2,5.8,9.8,WSW,35.0,W,WSW,6.0,20.0,57.0,55.0,1013.0,1010.0,0.0,3.0,15.2,18.2,1,1,2012,9,24,38,3.5342917352885173,3.141592653589793,3.5342917352885173,-31.667778,116.015,WA,Evaporation,5,8
111912,111912,2012-09-25,PearceRAAF,11.6,20.6,6.8,7.8,WNW,57.0,W,W,24.0,26.0,75.0,67.0,1007.3,1006.7,5.0,7.0,18.1,18.5,1,1,2012,9,25,38,2.748893571891069,3.141592653589793,3.141592653589793,-31.667778,116.015,WA,Evaporation,5,8
111913,111913,2012-09-26,PearceRAAF,11.1,19.5,3.8,6.4,WNW,69.0,W,W,30.0,28.0,80.0,72.0,1009.4,1007.5,7.0,5.0,14.4,16.8,1,1,2012,9,26,38,2.748893571891069,3.141592653589793,3.141592653589793,-31.667778,116.015,WA,Evaporation,5,8
111914,111914,2012-09-27,PearceRAAF,9.0,15.1,14.8,5.2,WSW,78.0,W,SW,35.0,37.0,81.0,62.0,1011.2,1012.0,6.0,7.0,10.8,13.6,1,1,2012,9,27,38,3.5342917352885173,3.141592653589793,3.9269908169872414,-31.667778,116.015,WA,Evaporation,5,8
111915,111915,2012-09-28,PearceRAAF,2.9,17.4,2.0,10.2,SSW,28.0,SE,SSW,11.0,15.0,60.0,46.0,1023.6,1021.8,1.0,3.0,12.7,16.4,1,0,2012,9,28,38,4.319689898685965,5.497787143782138,4.319689898685965,-31.667778,116.015,WA,Evaporation,5,8
111916,111916,2012-09-29,PearceRAAF,3.2,20.4,0.0,11.6,E,35.0,ENE,S,19.0,7.0,51.0,35.0,1024.0,1020.9,,,15.1,19.8,0,0,2012,9,29,38,0.0,0.3926990816987241,9.42477796076938,-31.667778,116.015,WA,Evaporation,5,8
111917,111917,2012-09-30,PearceRAAF,5.9,28.1,0.0,11.4,E,31.0,ENE,E,13.0,9.0,42.0,21.0,1021.8,1018.2,,,18.5,27.7,0,0,2012,9,30,38,0.0,0.3926990816987241,0.0,-31.667778,116.015,WA,Evaporation,5,8
111918,111918,2012-10-01,PearceRAAF,11.6,33.2,0.0,11.4,NNE,54.0,NE,N,15.0,31.0,21.0,14.0,1017.3,1013.1,,,25.6,32.9,0,0,2012,10,1,38,1.1780972450961724,0.7853981633974483,1.5707963267948966,-31.667778,116.015,WA,Evaporation,5,8
111919,111919,2012-10-02,PearceRAAF,13.6,26.0,0.0,8.6,WNW,46.0,NNW,WNW,13.0,20.0,55.0,68.0,1012.5,1010.6,7.0,8.0,20.6,21.9,0,1,2012,10,2,38,2.748893571891069,1.9634954084936207,2.748893571891069,-31.667778,116.015,WA,Evaporation,5,8
111920,111920,2012-10-03,PearceRAAF,13.4,20.8,1.4,7.8,WSW,44.0,W,WSW,19.0,24.0,60.0,49.0,1016.8,1016.0,5.0,3.0,16.8,19.2,1,0,2012,10,3,38,3.5342917352885173,3.141592653589793,3.5342917352885173,-31.667778,116.015,WA,Evaporation,5,8
111921,111921,2012-10-04,PearceRAAF,9.2,18.9,0.2,6.2,S,31.0,N,SSW,4.0,17.0,75.0,56.0,1019.6,1017.7,8.0,7.0,14.7,17.2,0,0,2012,10,4,38,9.42477796076938,1.5707963267948966,4.319689898685965,-31.667778,116.015,WA,Evaporation,5,8
111922,111922,2012-10-08,PearceRAAF,7.5,22.9,2.0,10.4,WSW,37.0,SE,WSW,11.0,28.0,63.0,51.0,1024.3,1021.0,1.0,0.0,17.2,22.0,1,0,2012,10,8,38,3.5342917352885173,5.497787143782138,3.5342917352885173,-31.667778,116.015,WA,Evaporation,5,8
111923,111923,2012-10-09,PearceRAAF,10.7,24.8,0.0,11.8,E,52.0,E,ESE,31.0,17.0,60.0,38.0,1024.5,1022.0,1.0,0.0,18.3,24.3,0,0,2012,10,9,38,0.0,0.0,5.890486225480862,-31.667778,116.015,WA,Evaporation,5,8
111924,111924,2012-10-10,PearceRAAF,11.9,27.0,0.0,11.8,E,46.0,ENE,E,28.0,26.0,44.0,15.0,1025.8,1021.2,1.0,1.0,16.9,26.3,0,0,2012,10,10,38,0.0,0.3926990816987241,0.0,-31.667778,116.015,WA,Evaporation,5,8
111925,111925,2012-10-11,PearceRAAF,16.9,29.3,0.0,9.2,ENE,61.0,ENE,ENE,39.0,13.0,22.0,15.0,1019.5,1016.1,1.0,6.0,21.7,27.7,0,0,2012,10,11,38,0.3926990816987241,0.3926990816987241,0.3926990816987241,-31.667778,116.015,WA,Evaporation,5,8
111926,111926,2012-10-12,PearceRAAF,13.5,27.6,0.0,10.1,WNW,52.0,N,WNW,24.0,31.0,67.0,55.0,1014.6,1013.1,4.0,2.0,22.5,25.3,0,0,2012,10,12,38,2.748893571891069,1.5707963267948966,2.748893571891069,-31.667778,116.015,WA,Evaporation,5,8
111927,111927,2012-10-13,PearceRAAF,17.2,24.9,0.0,6.1,WNW,56.0,NW,W,19.0,39.0,69.0,75.0,1012.8,1011.3,4.0,2.0,20.8,17.6,0,0,2012,10,13,38,2.748893571891069,2.356194490192345,3.141592653589793,-31.667778,116.015,WA,Evaporation,5,8
111928,111928,2012-10-14,PearceRAAF,11.6,20.9,0.0,4.2,W,41.0,WSW,W,22.0,20.0,58.0,65.0,1017.3,1017.7,1.0,2.0,18.1,18.6,0,1,2012,10,14,38,3.141592653589793,3.5342917352885173,3.141592653589793,-31.667778,116.015,WA,Evaporation,5,8
111929,111929,2012-10-15,PearceRAAF,12.4,22.0,2.6,8.9,WSW,33.0,SSE,WSW,15.0,24.0,73.0,47.0,1022.0,1020.9,7.0,,16.1,20.7,1,0,2012,10,15,38,3.5342917352885173,5.105088062083414,3.5342917352885173,-31.667778,116.015,WA,Evaporation,5,8
111930,111930,2012-10-16,PearceRAAF,5.1,26.1,1.0,11.2,WSW,39.0,ENE,SW,15.0,30.0,57.0,45.0,1021.4,1017.4,1.0,1.0,19.4,24.1,0,0,2012,10,16,38,3.5342917352885173,0.3926990816987241,3.9269908169872414,-31.667778,116.015,WA,Evaporation,5,8
111931,111931,2012-10-17,PearceRAAF,10.4,23.5,0.0,10.7,SW,37.0,S,WSW,13.0,24.0,65.0,45.0,1016.0,1013.7,3.0,3.0,18.5,21.3,0,0,2012,10,17,38,3.9269908169872414,9.42477796076938,3.5342917352885173,-31.667778,116.015,WA,Evaporation,5,8
111932,111932,2012-10-18,PearceRAAF,6.5,24.4,0.0,11.6,SW,35.0,S,SW,9.0,22.0,54.0,49.0,1017.5,1016.0,3.0,3.0,19.6,21.6,0,0,2012,10,18,38,3.9269908169872414,9.42477796076938,3.9269908169872414,-31.667778,116.015,WA,Evaporation,5,8
111933,111933,2012-10-22,PearceRAAF,15.3,21.4,1.0,3.8,WNW,41.0,SSW,W,13.0,17.0,85.0,55.0,1013.6,1013.4,8.0,5.0,15.4,20.2,0,0,2012,10,22,38,2.748893571891069,4.319689898685965,3.141592653589793,-31.667778,116.015,WA,Evaporation,5,8
111934,111934,2012-10-23,PearceRAAF,7.1,22.9,0.4,11.8,WSW,44.0,SSW,SSW,22.0,22.0,51.0,35.0,1021.1,1019.8,3.0,1.0,17.8,21.3,0,0,2012,10,23,38,3.5342917352885173,4.319689898685965,4.319689898685965,-31.667778,116.015,WA,Evaporation,5,8
111935,111935,2012-10-24,PearceRAAF,11.0,25.5,0.0,12.4,E,50.0,E,SE,33.0,20.0,51.0,25.0,1025.4,1021.3,3.0,1.0,17.1,24.2,0,0,2012,10,24,38,0.0,0.0,5.497787143782138,-31.667778,116.015,WA,Evaporation,5,8
111936,111936,2012-10-25,PearceRAAF,12.3,26.8,0.0,12.7,ENE,57.0,E,SE,35.0,26.0,40.0,22.0,1024.5,1020.3,0.0,0.0,18.4,26.1,0,0,2012,10,25,38,0.3926990816987241,0.0,5.497787143782138,-31.667778,116.015,WA,Evaporation,5,8
111937,111937,2012-10-26,PearceRAAF,12.2,28.9,0.0,12.6,E,56.0,E,SE,20.0,19.0,37.0,18.0,1022.8,1018.0,,,18.9,27.9,0,0,2012,10,26,38,0.0,0.0,5.497787143782138,-31.667778,116.015,WA,Evaporation,5,8
111938,111938,2012-10-27,PearceRAAF,15.0,34.1,0.0,12.8,ENE,44.0,NE,E,15.0,7.0,20.0,11.0,1018.2,1012.6,,,25.2,33.1,0,0,2012,10,27,38,0.3926990816987241,0.7853981633974483,0.0,-31.667778,116.015,WA,Evaporation,5,8
