,Unnamed: 0,Date,Location,MinTemp,MaxTemp,Rainfall,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow,year,month,day,LocationNum,WindGustDirNum,WindDir9amNum,WindDir3pmNum,Latitude,Longitude,CodeRegion,NonMes,CodeRegionNum,NonMesNum
42506,42506,2013-12-15,Wollongong,17.5,20.4,31.0,SE,41.0,SW,SE,9.0,13.0,92.0,88.0,1019.3,1018.4,8.0,8.0,18.5,19.8,1,1,2013,12,15,14,5.497787143782138,3.9269908169872414,5.497787143782138,-34.4278083,150.893054,NSW,Evaporation_Sunshine,0,0
42507,42507,2013-12-16,Wollongong,17.9,22.8,7.2,NNE,35.0,NNE,ENE,19.0,22.0,88.0,78.0,1021.0,1019.7,8.0,3.0,19.8,22.0,1,0,2013,12,16,14,1.1780972450961724,1.1780972450961724,0.3926990816987241,-34.4278083,150.893054,NSW,Evaporation_Sunshine,0,0
42508,42508,2013-12-17,Wollongong,19.1,23.8,0.0,NE,43.0,NNE,NE,13.0,33.0,64.0,69.0,1021.5,1019.4,,,22.5,23.2,0,0,2013,12,17,14,0.7853981633974483,1.1780972450961724,0.7853981633974483,-34.4278083,150.893054,NSW,Evaporation_Sunshine,0,0
42509,42509,2013-12-18,Wollongong,18.1,24.4,0.0,NE,33.0,NE,NE,13.0,26.0,73.0,65.0,1024.1,1022.9,,,22.7,23.6,0,0,2013,12,18,14,0.7853981633974483,0.7853981633974483,0.7853981633974483,-34.4278083,150.893054,NSW,Evaporation_Sunshine,0,0
42510,42510,2013-12-19,Wollongong,19.0,23.6,0.0,NE,59.0,NE,NE,24.0,44.0,70.0,71.0,1022.0,1018.3,,,22.2,22.9,0,0,2013,12,19,14,0.7853981633974483,0.7853981633974483,0.7853981633974483,-34.4278083,150.893054,NSW,Evaporation_Sunshine,0,0
42511,42511,2013-12-20,Wollongong,20.4,27.1,0.0,NNE,35.0,NNE,N,15.0,13.0,82.0,69.0,1015.0,1010.9,,,22.9,25.2,0,0,2013,12,20,14,1.1780972450961724,1.1780972450961724,1.5707963267948966,-34.4278083,150.893054,NSW,Evaporation_Sunshine,0,0
42512,42512,2013-12-21,Wollongong,21.0,23.5,0.0,SSW,59.0,S,S,28.0,37.0,76.0,78.0,1017.0,1016.2,,,22.1,22.3,0,0,2013,12,21,14,4.319689898685965,9.42477796076938,9.42477796076938,-34.4278083,150.893054,NSW,Evaporation_Sunshine,0,0
42513,42513,2013-12-22,Wollongong,20.7,24.6,0.0,NE,43.0,NE,NNE,20.0,20.0,80.0,86.0,1012.0,1008.2,,,23.3,23.1,0,0,2013,12,22,14,0.7853981633974483,0.7853981633974483,1.1780972450961724,-34.4278083,150.893054,NSW,Evaporation_Sunshine,0,0
42514,42514,2013-12-23,Wollongong,20.9,24.8,0.0,S,61.0,NE,S,11.0,26.0,88.0,87.0,1007.0,1005.8,,,22.7,23.1,0,1,2013,12,23,14,9.42477796076938,0.7853981633974483,9.42477796076938,-34.4278083,150.893054,NSW,Evaporation_Sunshine,0,0
42515,42515,2013-12-24,Wollongong,16.9,20.5,6.2,S,44.0,S,SSE,26.0,17.0,75.0,69.0,1019.2,1018.9,8.0,8.0,19.1,19.9,1,0,2013,12,24,14,9.42477796076938,9.42477796076938,5.105088062083414,-34.4278083,150.893054,NSW,Evaporation_Sunshine,0,0
42516,42516,2013-12-25,Wollongong,17.7,20.5,0.0,E,41.0,NNE,NNE,4.0,22.0,88.0,91.0,1019.3,1016.5,8.0,8.0,19.5,19.6,0,1,2013,12,25,14,0.0,1.1780972450961724,1.1780972450961724,-34.4278083,150.893054,NSW,Evaporation_Sunshine,0,0
42517,42517,2013-12-26,Wollongong,18.2,22.5,71.6,S,44.0,SSW,SE,19.0,13.0,94.0,77.0,1013.2,1011.0,8.0,1.0,18.8,21.8,1,1,2013,12,26,14,9.42477796076938,4.319689898685965,5.497787143782138,-34.4278083,150.893054,NSW,Evaporation_Sunshine,0,0
42518,42518,2013-12-27,Wollongong,16.9,24.1,4.6,ENE,24.0,SE,ENE,9.0,15.0,80.0,69.0,1012.6,1011.2,,1.0,21.5,22.9,1,0,2013,12,27,14,0.3926990816987241,5.497787143782138,0.3926990816987241,-34.4278083,150.893054,NSW,Evaporation_Sunshine,0,0
42519,42519,2013-12-28,Wollongong,18.1,23.6,0.0,NE,54.0,NE,NE,19.0,43.0,72.0,77.0,1012.0,1007.1,4.0,,22.2,22.8,0,0,2013,12,28,14,0.7853981633974483,0.7853981633974483,0.7853981633974483,-34.4278083,150.893054,NSW,Evaporation_Sunshine,0,0
42520,42520,2013-12-29,Wollongong,19.5,20.5,0.0,SSW,78.0,S,SSE,52.0,30.0,67.0,60.0,1010.7,1013.1,,,19.8,20.1,0,0,2013,12,29,14,4.319689898685965,9.42477796076938,5.105088062083414,-34.4278083,150.893054,NSW,Evaporation_Sunshine,0,0
42521,42521,2013-12-30,Wollongong,17.4,22.8,0.0,NNE,39.0,S,NE,7.0,28.0,58.0,62.0,1015.9,1011.9,4.0,,20.2,22.5,0,0,2013,12,30,14,1.1780972450961724,9.42477796076938,0.7853981633974483,-34.4278083,150.893054,NSW,Evaporation_Sunshine,0,0
42522,42522,2013-12-31,Wollongong,17.5,23.3,0.0,SE,35.0,ESE,SSE,13.0,20.0,76.0,71.0,1013.4,1012.2,,,21.8,22.2,0,0,2013,12,31,14,5.497787143782138,5.890486225480862,5.105088062083414,-34.4278083,150.893054,NSW,Evaporation_Sunshine,0,0
42523,42523,2014-01-01,Wollongong,18.8,24.7,0.0,NE,48.0,NE,NE,22.0,37.0,76.0,78.0,1014.2,1011.4,3.0,,21.4,22.9,0,0,2014,1,1,14,0.7853981633974483,0.7853981633974483,0.7853981633974483,-34.4278083,150.893054,NSW,Evaporation_Sunshine,0,0
42524,42524,2014-01-02,Wollongong,21.2,33.5,0.0,SSW,61.0,ENE,SSW,6.0,37.0,70.0,82.0,1003.0,1003.4,1.0,,24.3,21.9,0,0,2014,1,2,14,4.319689898685965,0.3926990816987241,4.319689898685965,-34.4278083,150.893054,NSW,Evaporation_Sunshine,0,0
42525,42525,2014-01-03,Wollongong,20.2,23.8,0.2,NE,43.0,NNE,NE,15.0,33.0,78.0,74.0,1005.4,999.7,8.0,,21.1,23.2,0,0,2014,1,3,14,0.7853981633974483,1.1780972450961724,0.7853981633974483,-34.4278083,150.893054,NSW,Evaporation_Sunshine,0,0
42526,42526,2014-01-04,Wollongong,19.3,23.7,0.0,S,65.0,SSW,E,22.0,17.0,68.0,65.0,1003.6,1002.8,1.0,,20.7,23.1,0,0,2014,1,4,14,9.42477796076938,4.319689898685965,0.0,-34.4278083,150.893054,NSW,Evaporation_Sunshine,0,0
42527,42527,2014-01-05,Wollongong,18.8,25.1,0.0,NE,59.0,NNW,NE,22.0,46.0,62.0,81.0,1010.0,1004.4,,7.0,22.6,22.7,0,0,2014,1,5,14,0.7853981633974483,1.9634954084936207,0.7853981633974483,-34.4278083,150.893054,NSW,Evaporation_Sunshine,0,0
42528,42528,2014-01-06,Wollongong,17.7,27.6,0.0,SW,39.0,WSW,E,17.0,19.0,32.0,56.0,1008.8,1007.6,,,23.6,23.8,0,1,2014,1,6,14,3.9269908169872414,3.5342917352885173,0.0,-34.4278083,150.893054,NSW,Evaporation_Sunshine,0,0
42529,42529,2014-01-07,Wollongong,15.6,20.1,5.4,S,57.0,S,S,35.0,28.0,65.0,68.0,1019.2,1019.5,2.0,7.0,17.8,19.5,1,1,2014,1,7,14,9.42477796076938,9.42477796076938,9.42477796076938,-34.4278083,150.893054,NSW,Evaporation_Sunshine,0,0
42530,42530,2014-01-08,Wollongong,14.8,20.8,27.4,SE,41.0,SW,SSE,17.0,13.0,80.0,70.0,1024.2,1023.0,8.0,8.0,17.5,19.4,1,0,2014,1,8,14,5.497787143782138,3.9269908169872414,5.105088062083414,-34.4278083,150.893054,NSW,Evaporation_Sunshine,0,0
42531,42531,2014-01-09,Wollongong,16.8,21.8,0.6,ENE,31.0,SSW,ENE,6.0,28.0,75.0,64.0,1024.6,1023.1,8.0,4.0,19.5,21.3,0,0,2014,1,9,14,0.3926990816987241,4.319689898685965,0.3926990816987241,-34.4278083,150.893054,NSW,Evaporation_Sunshine,0,0
42532,42532,2014-01-10,Wollongong,18.1,24.2,0.0,NE,41.0,E,NE,2.0,26.0,77.0,71.0,1022.6,1019.5,6.0,,20.6,23.7,0,0,2014,1,10,14,0.7853981633974483,0.0,0.7853981633974483,-34.4278083,150.893054,NSW,Evaporation_Sunshine,0,0
42533,42533,2014-01-11,Wollongong,18.1,24.5,0.0,NW,46.0,NE,N,9.0,13.0,78.0,77.0,1018.1,1014.8,,,22.6,23.8,0,0,2014,1,11,14,2.356194490192345,0.7853981633974483,1.5707963267948966,-34.4278083,150.893054,NSW,Evaporation_Sunshine,0,0
42534,42534,2014-01-12,Wollongong,20.0,24.9,0.0,SE,35.0,SSE,SE,9.0,24.0,80.0,78.0,1017.9,1018.1,,8.0,23.1,23.1,0,0,2014,1,12,14,5.497787143782138,5.105088062083414,5.497787143782138,-34.4278083,150.893054,NSW,Evaporation_Sunshine,0,0
42535,42535,2014-01-13,Wollongong,18.4,24.1,0.0,S,24.0,SSW,E,15.0,11.0,70.0,67.0,1022.3,1020.0,7.0,,21.0,23.1,0,0,2014,1,13,14,9.42477796076938,4.319689898685965,0.0,-34.4278083,150.893054,NSW,Evaporation_Sunshine,0,0
42536,42536,2014-01-14,Wollongong,17.2,24.8,0.0,NE,44.0,NNE,NE,9.0,33.0,69.0,71.0,1021.6,1019.3,,,22.4,24.2,0,0,2014,1,14,14,0.7853981633974483,1.1780972450961724,0.7853981633974483,-34.4278083,150.893054,NSW,Evaporation_Sunshine,0,0
42537,42537,2014-01-15,Wollongong,20.7,24.4,0.0,NE,52.0,NE,NE,20.0,35.0,81.0,75.0,1020.9,1017.7,,,22.3,24.0,0,0,2014,1,15,14,0.7853981633974483,0.7853981633974483,0.7853981633974483,-34.4278083,150.893054,NSW,Evaporation_Sunshine,0,0
42538,42538,2014-01-16,Wollongong,17.7,24.9,0.0,NE,26.0,ESE,NNE,4.0,11.0,83.0,77.0,1019.1,1016.9,,,21.9,23.6,0,0,2014,1,16,14,0.7853981633974483,5.890486225480862,1.1780972450961724,-34.4278083,150.893054,NSW,Evaporation_Sunshine,0,0
42539,42539,2014-01-17,Wollongong,19.3,24.2,0.0,NE,46.0,NNE,NNE,13.0,20.0,82.0,79.0,1016.1,1013.8,,,22.3,23.5,0,0,2014,1,17,14,0.7853981633974483,1.1780972450961724,1.1780972450961724,-34.4278083,150.893054,NSW,Evaporation_Sunshine,0,0
42540,42540,2014-01-18,Wollongong,19.0,24.0,0.0,NNE,31.0,NE,NNE,22.0,17.0,83.0,77.0,1011.7,1009.5,,,21.1,23.1,0,0,2014,1,18,14,1.1780972450961724,0.7853981633974483,1.1780972450961724,-34.4278083,150.893054,NSW,Evaporation_Sunshine,0,0
42541,42541,2014-01-19,Wollongong,18.8,22.7,0.0,S,43.0,S,S,24.0,28.0,87.0,83.0,1011.3,1009.5,8.0,,21.2,22.2,0,1,2014,1,19,14,9.42477796076938,9.42477796076938,9.42477796076938,-34.4278083,150.893054,NSW,Evaporation_Sunshine,0,0
42542,42542,2014-01-20,Wollongong,20.1,21.3,4.6,SSW,44.0,SSW,SSW,7.0,31.0,92.0,95.0,1010.0,1009.4,8.0,8.0,21.0,18.7,1,1,2014,1,20,14,4.319689898685965,4.319689898685965,4.319689898685965,-34.4278083,150.893054,NSW,Evaporation_Sunshine,0,0
42543,42543,2014-01-21,Wollongong,18.4,23.0,7.4,SSW,22.0,SW,NE,15.0,7.0,95.0,84.0,1011.1,1008.5,8.0,8.0,19.0,22.3,1,0,2014,1,21,14,4.319689898685965,3.9269908169872414,0.7853981633974483,-34.4278083,150.893054,NSW,Evaporation_Sunshine,0,0
42544,42544,2014-01-22,Wollongong,19.0,22.5,0.2,S,43.0,SSE,S,28.0,31.0,84.0,72.0,1019.0,1020.6,8.0,8.0,19.6,20.6,0,1,2014,1,22,14,9.42477796076938,5.105088062083414,9.42477796076938,-34.4278083,150.893054,NSW,Evaporation_Sunshine,0,0
42545,42545,2014-01-23,Wollongong,18.0,23.9,5.6,E,35.0,ENE,ENE,19.0,20.0,72.0,61.0,1023.8,1021.1,8.0,8.0,21.9,23.4,1,0,2014,1,23,14,0.0,0.3926990816987241,0.3926990816987241,-34.4278083,150.893054,NSW,Evaporation_Sunshine,0,0
42546,42546,2014-01-24,Wollongong,20.5,24.1,0.0,NE,50.0,NNE,NE,24.0,41.0,77.0,82.0,1013.6,1007.2,,,22.7,22.7,0,1,2014,1,24,14,0.7853981633974483,1.1780972450961724,0.7853981633974483,-34.4278083,150.893054,NSW,Evaporation_Sunshine,0,0
42547,42547,2014-01-25,Wollongong,17.7,21.0,4.2,S,61.0,SSW,S,30.0,48.0,72.0,56.0,1012.5,1015.6,8.0,1.0,19.8,20.6,1,1,2014,1,25,14,9.42477796076938,4.319689898685965,9.42477796076938,-34.4278083,150.893054,NSW,Evaporation_Sunshine,0,0
42548,42548,2014-01-26,Wollongong,15.3,22.2,2.0,SSE,43.0,SW,E,15.0,7.0,74.0,61.0,1024.4,1024.2,8.0,,17.4,21.4,1,0,2014,1,26,14,5.105088062083414,3.9269908169872414,0.0,-34.4278083,150.893054,NSW,Evaporation_Sunshine,0,0
42549,42549,2014-01-27,Wollongong,17.3,24.5,0.0,NE,44.0,,NE,0.0,35.0,70.0,65.0,1024.7,1021.6,4.0,,21.1,23.4,0,0,2014,1,27,14,0.7853981633974483,,0.7853981633974483,-34.4278083,150.893054,NSW,Evaporation_Sunshine,0,0
42550,42550,2014-01-28,Wollongong,19.8,24.6,0.2,NE,54.0,N,NE,28.0,41.0,55.0,71.0,1021.3,1018.0,,,22.9,23.9,0,0,2014,1,28,14,0.7853981633974483,1.5707963267948966,0.7853981633974483,-34.4278083,150.893054,NSW,Evaporation_Sunshine,0,0
42551,42551,2014-01-29,Wollongong,19.7,24.9,0.0,NE,30.0,NE,NNE,19.0,17.0,76.0,71.0,1016.3,1014.0,,,21.6,24.7,0,0,2014,1,29,14,0.7853981633974483,0.7853981633974483,1.1780972450961724,-34.4278083,150.893054,NSW,Evaporation_Sunshine,0,0
42552,42552,2014-01-30,Wollongong,19.3,24.2,0.0,NE,54.0,ESE,NE,9.0,35.0,83.0,63.0,1019.8,1016.2,,,22.0,24.0,0,0,2014,1,30,14,0.7853981633974483,5.890486225480862,0.7853981633974483,-34.4278083,150.893054,NSW,Evaporation_Sunshine,0,0
42553,42553,2014-01-31,Wollongong,19.3,24.7,0.0,NE,41.0,NE,NNE,7.0,19.0,67.0,71.0,1014.1,1011.2,,,23.1,22.6,0,0,2014,1,31,14,0.7853981633974483,0.7853981633974483,1.1780972450961724,-34.4278083,150.893054,NSW,Evaporation_Sunshine,0,0
42554,42554,2014-02-01,Wollongong,20.4,25.3,0.0,SSW,35.0,S,NNE,19.0,7.0,81.0,77.0,1015.5,1012.8,7.0,,21.5,24.4,0,0,2014,2,1,14,4.319689898685965,9.42477796076938,1.1780972450961724,-34.4278083,150.893054,NSW,Evaporation_Sunshine,0,0
42555,42555,2014-02-02,Wollongong,20.5,24.6,0.0,ENE,44.0,NE,NE,24.0,37.0,81.0,71.0,1015.5,1013.9,1.0,,23.0,24.0,0,0,2014,2,2,14,0.3926990816987241,0.7853981633974483,0.7853981633974483,-34.4278083,150.893054,NSW,Evaporation_Sunshine,0,0
42556,42556,2014-02-03,Wollongong,20.2,24.5,0.0,NE,50.0,N,NE,24.0,35.0,70.0,67.0,1015.3,1011.5,,,22.2,23.7,0,0,2014,2,3,14,0.7853981633974483,1.5707963267948966,0.7853981633974483,-34.4278083,150.893054,NSW,Evaporation_Sunshine,0,0
42557,42557,2014-02-04,Wollongong,18.2,19.6,0.0,S,61.0,S,SSW,31.0,37.0,91.0,86.0,1018.8,1021.2,8.0,8.0,19.5,18.3,0,1,2014,2,4,14,9.42477796076938,9.42477796076938,4.319689898685965,-34.4278083,150.893054,NSW,Evaporation_Sunshine,0,0
42558,42558,2014-02-05,Wollongong,17.2,21.9,2.2,SSE,52.0,SSW,SSE,17.0,20.0,57.0,56.0,1024.7,1022.8,7.0,7.0,19.2,21.3,1,0,2014,2,5,14,5.105088062083414,4.319689898685965,5.105088062083414,-34.4278083,150.893054,NSW,Evaporation_Sunshine,0,0
42559,42559,2014-02-06,Wollongong,16.6,22.8,0.2,NNE,22.0,SSW,E,7.0,9.0,65.0,58.0,1020.7,1017.8,8.0,8.0,19.5,22.0,0,0,2014,2,6,14,1.1780972450961724,4.319689898685965,0.0,-34.4278083,150.893054,NSW,Evaporation_Sunshine,0,0
42560,42560,2014-02-07,Wollongong,15.9,24.4,0.0,NE,41.0,N,NE,17.0,24.0,61.0,65.0,1017.5,1015.0,,,20.3,23.4,0,0,2014,2,7,14,0.7853981633974483,1.5707963267948966,0.7853981633974483,-34.4278083,150.893054,NSW,Evaporation_Sunshine,0,0
42561,42561,2014-02-08,Wollongong,17.6,24.3,0.0,NE,46.0,ENE,NE,9.0,37.0,76.0,69.0,1017.9,1016.0,,,22.0,23.9,0,0,2014,2,8,14,0.7853981633974483,0.3926990816987241,0.7853981633974483,-34.4278083,150.893054,NSW,Evaporation_Sunshine,0,0
42562,42562,2014-02-09,Wollongong,17.9,24.7,0.0,NE,48.0,ENE,NNE,13.0,15.0,84.0,77.0,1018.8,1015.5,,,21.8,23.1,0,0,2014,2,9,14,0.7853981633974483,0.3926990816987241,1.1780972450961724,-34.4278083,150.893054,NSW,Evaporation_Sunshine,0,0
42563,42563,2014-02-10,Wollongong,19.7,22.4,0.0,SSW,74.0,SSW,S,26.0,15.0,73.0,74.0,1020.2,1018.1,8.0,8.0,21.0,21.8,0,0,2014,2,10,14,4.319689898685965,4.319689898685965,9.42477796076938,-34.4278083,150.893054,NSW,Evaporation_Sunshine,0,0
42564,42564,2014-02-11,Wollongong,19.0,22.4,0.0,E,33.0,SSW,S,11.0,7.0,80.0,78.0,1018.4,1015.4,8.0,8.0,20.8,22.3,0,1,2014,2,11,14,0.0,4.319689898685965,9.42477796076938,-34.4278083,150.893054,NSW,Evaporation_Sunshine,0,0
42565,42565,2014-02-12,Wollongong,20.3,23.5,1.4,ESE,20.0,ENE,N,2.0,6.0,88.0,83.0,1017.2,1016.1,8.0,8.0,21.7,23.0,1,0,2014,2,12,14,5.890486225480862,0.3926990816987241,1.5707963267948966,-34.4278083,150.893054,NSW,Evaporation_Sunshine,0,0
42566,42566,2014-02-13,Wollongong,20.5,25.4,0.8,NE,31.0,NNE,NE,11.0,24.0,83.0,75.0,1015.0,1011.4,,,22.6,24.6,0,0,2014,2,13,14,0.7853981633974483,1.1780972450961724,0.7853981633974483,-34.4278083,150.893054,NSW,Evaporation_Sunshine,0,0
42567,42567,2014-02-14,Wollongong,20.4,23.4,0.2,NE,31.0,,N,0.0,15.0,87.0,83.0,1008.4,1006.2,7.0,2.0,21.1,22.3,0,1,2014,2,14,14,0.7853981633974483,,1.5707963267948966,-34.4278083,150.893054,NSW,Evaporation_Sunshine,0,0
42568,42568,2014-02-15,Wollongong,20.6,24.6,2.4,NNW,35.0,NNE,NNE,26.0,11.0,92.0,81.0,1002.7,998.7,8.0,5.0,20.8,23.7,1,1,2014,2,15,14,1.9634954084936207,1.1780972450961724,1.1780972450961724,-34.4278083,150.893054,NSW,Evaporation_Sunshine,0,0
42569,42569,2014-02-16,Wollongong,20.7,22.9,2.2,SSW,59.0,NNE,SSW,6.0,17.0,83.0,92.0,999.3,1002.7,8.0,8.0,22.7,21.0,1,1,2014,2,16,14,4.319689898685965,1.1780972450961724,4.319689898685965,-34.4278083,150.893054,NSW,Evaporation_Sunshine,0,0
42570,42570,2014-02-17,Wollongong,17.7,22.6,28.0,SSW,44.0,SSW,SE,19.0,13.0,85.0,75.0,1014.0,1013.8,8.0,5.0,19.3,22.2,1,0,2014,2,17,14,4.319689898685965,4.319689898685965,5.497787143782138,-34.4278083,150.893054,NSW,Evaporation_Sunshine,0,0
42571,42571,2014-02-18,Wollongong,17.8,24.3,0.6,NNE,31.0,,NE,0.0,20.0,78.0,75.0,1013.4,1009.4,7.0,,20.5,23.4,0,0,2014,2,18,14,1.1780972450961724,,0.7853981633974483,-34.4278083,150.893054,NSW,Evaporation_Sunshine,0,0
42572,42572,2014-02-19,Wollongong,20.5,25.4,0.0,NE,43.0,NE,NE,11.0,9.0,84.0,83.0,1004.3,1002.0,8.0,8.0,23.7,23.3,0,1,2014,2,19,14,0.7853981633974483,0.7853981633974483,0.7853981633974483,-34.4278083,150.893054,NSW,Evaporation_Sunshine,0,0
42573,42573,2014-02-20,Wollongong,18.5,28.1,6.6,WSW,43.0,WSW,SE,13.0,28.0,44.0,54.0,1008.2,1008.3,,,20.8,23.0,1,0,2014,2,20,14,3.5342917352885173,3.5342917352885173,5.497787143782138,-34.4278083,150.893054,NSW,Evaporation_Sunshine,0,0
42574,42574,2014-02-21,Wollongong,16.7,23.7,0.0,SE,31.0,WSW,SE,17.0,22.0,30.0,58.0,1016.0,1016.1,,,21.3,23.2,0,0,2014,2,21,14,5.497787143782138,3.5342917352885173,5.497787143782138,-34.4278083,150.893054,NSW,Evaporation_Sunshine,0,0
42575,42575,2014-02-22,Wollongong,17.6,22.4,0.6,SSE,30.0,SW,SSE,9.0,19.0,83.0,69.0,1021.1,1019.9,8.0,7.0,18.8,21.0,0,0,2014,2,22,14,5.105088062083414,3.9269908169872414,5.105088062083414,-34.4278083,150.893054,NSW,Evaporation_Sunshine,0,0
42576,42576,2014-02-23,Wollongong,18.5,23.6,0.0,SSE,35.0,SSW,SE,15.0,22.0,69.0,68.0,1024.2,1022.2,7.0,7.0,20.1,22.4,0,0,2014,2,23,14,5.105088062083414,4.319689898685965,5.497787143782138,-34.4278083,150.893054,NSW,Evaporation_Sunshine,0,0
42577,42577,2014-02-24,Wollongong,17.9,25.6,0.0,NE,28.0,N,NE,9.0,20.0,75.0,66.0,1020.8,1018.3,7.0,,21.1,24.8,0,0,2014,2,24,14,0.7853981633974483,1.5707963267948966,0.7853981633974483,-34.4278083,150.893054,NSW,Evaporation_Sunshine,0,0
42578,42578,2014-02-25,Wollongong,20.1,25.8,0.0,WNW,57.0,N,NE,20.0,43.0,72.0,71.0,1017.5,1012.9,,,22.8,24.2,0,0,2014,2,25,14,2.748893571891069,1.5707963267948966,0.7853981633974483,-34.4278083,150.893054,NSW,Evaporation_Sunshine,0,0
42579,42579,2014-02-26,Wollongong,20.1,25.9,0.2,NNW,37.0,ENE,NNE,11.0,4.0,77.0,75.0,1011.4,1011.4,,1.0,22.3,24.2,0,1,2014,2,26,14,1.9634954084936207,0.3926990816987241,1.1780972450961724,-34.4278083,150.893054,NSW,Evaporation_Sunshine,0,0
42580,42580,2014-02-27,Wollongong,18.8,20.4,5.2,S,43.0,SSW,S,31.0,31.0,86.0,94.0,1018.4,1020.3,8.0,8.0,20.4,18.2,1,1,2014,2,27,14,9.42477796076938,4.319689898685965,9.42477796076938,-34.4278083,150.893054,NSW,Evaporation_Sunshine,0,0
42581,42581,2014-02-28,Wollongong,17.3,20.1,6.4,SE,39.0,SSE,SSW,24.0,28.0,94.0,81.0,1024.4,1023.7,8.0,8.0,18.2,19.4,1,1,2014,2,28,14,5.497787143782138,5.105088062083414,4.319689898685965,-34.4278083,150.893054,NSW,Evaporation_Sunshine,0,0
42582,42582,2014-03-01,Wollongong,17.5,20.5,38.0,ESE,41.0,E,S,28.0,15.0,92.0,93.0,1021.1,1020.4,8.0,8.0,19.7,18.9,1,1,2014,3,1,14,5.890486225480862,0.0,9.42477796076938,-34.4278083,150.893054,NSW,Evaporation_Sunshine,0,0
42583,42583,2014-03-02,Wollongong,16.9,23.3,31.8,SSW,30.0,SSW,SSE,20.0,22.0,90.0,72.0,1021.0,1021.2,8.0,8.0,18.3,22.2,1,1,2014,3,2,14,4.319689898685965,4.319689898685965,5.105088062083414,-34.4278083,150.893054,NSW,Evaporation_Sunshine,0,0
42584,42584,2014-03-03,Wollongong,17.5,24.2,2.2,ESE,24.0,ENE,SSW,4.0,15.0,85.0,76.0,1025.6,1025.2,8.0,7.0,18.4,22.9,1,1,2014,3,3,14,5.890486225480862,0.3926990816987241,4.319689898685965,-34.4278083,150.893054,NSW,Evaporation_Sunshine,0,0
42585,42585,2014-03-04,Wollongong,18.4,24.8,3.0,NE,26.0,,ENE,0.0,15.0,86.0,69.0,1026.2,1023.7,7.0,1.0,21.0,23.9,1,0,2014,3,4,14,0.7853981633974483,,0.3926990816987241,-34.4278083,150.893054,NSW,Evaporation_Sunshine,0,0
42586,42586,2014-03-05,Wollongong,19.0,26.1,0.0,NW,44.0,NW,NNW,7.0,24.0,68.0,87.0,1018.0,1014.0,1.0,8.0,22.4,21.8,0,1,2014,3,5,14,2.356194490192345,2.356194490192345,1.9634954084936207,-34.4278083,150.893054,NSW,Evaporation_Sunshine,0,0
42587,42587,2014-03-06,Wollongong,20.3,23.5,22.4,SSW,54.0,SSW,S,26.0,24.0,78.0,71.0,1019.4,1018.7,7.0,1.0,21.4,23.1,1,0,2014,3,6,14,4.319689898685965,4.319689898685965,9.42477796076938,-34.4278083,150.893054,NSW,Evaporation_Sunshine,0,0
42588,42588,2014-03-07,Wollongong,18.5,26.0,0.0,NE,28.0,NNE,NNE,2.0,13.0,78.0,81.0,1020.0,1018.6,,,23.0,23.0,0,0,2014,3,7,14,0.7853981633974483,1.1780972450961724,1.1780972450961724,-34.4278083,150.893054,NSW,Evaporation_Sunshine,0,0
42589,42589,2014-03-08,Wollongong,20.6,25.4,0.0,ENE,43.0,SSE,ENE,13.0,33.0,84.0,75.0,1022.9,1021.7,8.0,,22.0,23.5,0,0,2014,3,8,14,0.3926990816987241,5.105088062083414,0.3926990816987241,-34.4278083,150.893054,NSW,Evaporation_Sunshine,0,0
42590,42590,2014-03-09,Wollongong,19.9,25.4,0.6,ENE,31.0,NNW,E,7.0,17.0,78.0,69.0,1023.7,1021.3,3.0,1.0,21.4,24.8,0,0,2014,3,9,14,0.3926990816987241,1.9634954084936207,0.0,-34.4278083,150.893054,NSW,Evaporation_Sunshine,0,0
42591,42591,2014-03-10,Wollongong,19.1,25.7,0.4,NE,31.0,NE,NNE,4.0,20.0,79.0,70.0,1023.6,1021.3,,,22.8,25.0,0,0,2014,3,10,14,0.7853981633974483,0.7853981633974483,1.1780972450961724,-34.4278083,150.893054,NSW,Evaporation_Sunshine,0,0
42592,42592,2014-03-11,Wollongong,20.8,26.7,0.4,NE,43.0,NNW,NE,20.0,35.0,68.0,70.0,1023.3,1020.4,,,23.3,24.4,0,0,2014,3,11,14,0.7853981633974483,1.9634954084936207,0.7853981633974483,-34.4278083,150.893054,NSW,Evaporation_Sunshine,0,0
42593,42593,2014-03-12,Wollongong,19.5,26.7,0.0,NNE,44.0,,ENE,0.0,9.0,73.0,65.0,1017.8,1015.6,6.0,,22.0,25.3,0,1,2014,3,12,14,1.1780972450961724,,0.3926990816987241,-34.4278083,150.893054,NSW,Evaporation_Sunshine,0,0
42594,42594,2014-03-13,Wollongong,17.8,22.8,21.6,SW,52.0,SW,SSE,20.0,22.0,80.0,72.0,1021.1,1018.2,8.0,,19.5,22.6,1,0,2014,3,13,14,3.9269908169872414,3.9269908169872414,5.105088062083414,-34.4278083,150.893054,NSW,Evaporation_Sunshine,0,0
